QueryText,KccAns
groundnut nutrient management,groundnut nutrient managementRECOMMENDED TO SPRAY AGROMIN MAX 5 GR1 LITRE OF WATER
information regarding to weather  in fatehabad,information regarding to weather  in fatehabad   Some clouds no chance of rain fall today
WEED CONTROL IN,NIRAYI KAR SKTE HAI
Farmer asked fungus control information of Ground Nut,WP -                SC 7-8
mausam ke bare me janna hai,is saptah barish ki sambhavna nahi hai
Disease control in oil crop,Disease control in oil crop spray machozeb M-45 3 gm or bavastin  3 gm liter water
TELL ME ABOUT TERMITE CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Farmer asked about pea nut variety,- - :- --         - -  -:- -  -    - --  -       -
TELL ME SOWING TIME OF GROUNDNUT,1 JUN TO 20 JUN  SOWING TIME OF GROUNDNUT
groundnut yellowing leaf control,spray feso4 100gmpump
Ask about weed control information,Suggested: Glyphosate 41 SL 50 ml  pump spray
Asking about Ground nut Jassid management,Recommended for Timely sowing of the crop and field sanitation Crop rotation with non-host crop Intercropping with pearl millet Avoid groundnut-castor inter crop it increases the infestation Irrigate once to avoid prolonged mid season drought to prevent pre-harvest spray Profenophos 50 EC Moncron2 ml  lit of water
Asking about weather information,Drizzle may be the coming 5 days there is no heavy   rain
ASKED ABOUT TO INSECT CONTROL IN,70  25
TERMITE IN GNUT,CLOROPYRIPHOS 1 LITAR BIGHA
Farmer wants to know information about water management in Groundnut,-                  4
Asking about bio fertilizer apply in Groundnut,:     : : 1     1      20
ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR  ON GNUT,:-
LEAF EATING CARTERPILAR,CHLOROPYRIPHOS 2ML1LITRE OF WATER
Asking about  sowing season for groundnut,:         :  -    -
ASKING ABOUT CONTROL OF PEGGING ROT IN GROUNDNUT PLANTS,SPRAY AZOXYSTROBIN 23 SC  1 ML  LITER OF WATER
GROUNDNUT WEED MANAGEMENT AT 60 DAYS CROP,DO NOT SPRAY ANY HERBICIDE AT THIS CROP STAGE
ASKED ABOUT GROUND NUT SEED,JL 24
FARMER ASKING ABOUT WEED MANAGEMENT ON GNUT,:  30   15
Aswini management in groundnut,recommended for spray of Imidacloprid at the rate of 05 ml in 1 litre of water
borax,borax 4 kg acre
Ask about groundnut leaf yellow chlorosis problemgm hirakashi powder FeSo4,Suggested: 100  10 gram limbu na ful Cytric Acid  pump spray
TELL ME NUTRIENT MANAGEMENT  IN GROUNDNUT,60    15
Groundnut sucking pest management,recommended for spray methyl demeton 25 EC 2 ml  1 litre of water
control of blight attack,spraying of kavach 25 gram  15 liter water
VARIETIES OF GROUNDNUT,- -  -      -    -  -  -      -
Asked about Nutrient management,MULTIMAX -Dissolve  3g per litre of water and spray on both sides of leaf Two sprays are recommended For fertigation: 2  3 kg per acre
TELL ME WEEDS CONTROL IN GT NUT,SPRAY IN PENDAMITHALIN 3 LT   HA
ground nut root rot management,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
ABOUT FERTILIZER USE,APPLY GYPSUM 200 KG PER ACER
about varieties,tg 26
Thoothukudi ground nut sowing season and varieties,Recommended for season is Karthigaipattam Nov- Dec and varieties are TMV 7 VRI 2 VRIGn 6TMVGn 13 can be cultivated
Farmer needs information regarding flower increase in groundnutsoybean,-
Attack of Caterpillar,Spray Quinolphos 20 ml15 liter of water
TELL ME CONTROL LEAF SPOT ON GROUNDNUT CROP,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Asked about plant protection in GROUNDNUT,suggested to spray emamectin benzoateProclaim 05glit of water
thrips in torai,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Farmer asked query on Weather,:     :                       37      23      5
farmer ask about varieties of groundnut,--              -                    -
Stem rot problem in groundnut crop,Recommended to spray Mancozeb 500 gracre
groundnut early leaf spot,recommended for spray mancozeb 2 gm  lit
Drought management in Grounndut,Recommended for spray groundnut Rich 2 kg acre
TELL ME SEED TREATMENT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER
Farmer asked seed treatment of fungus problem in Groundnut crop,WP  30
TELL ME NO GERMINATION IN GROUNDNUT,LIGHT IRRIGATION IN GROUNDNUT
Farmer asked Nematode control information of groundnut,SGCG
TELL ME CONTROL BLACK ROOT IN GROUND CROP,USE-BAVISTIN 200GM PER BIGHA WITH IRRIGATION
Farmer asked query on Weather,29           23
TELL ME SABCIDAY    SOLR PUMP,70  TOTAL COST  CONT IN AAO
ask for white grub prob in ground nut,Chlorpyriphos 30 ml  10 lit water
groundnut varieties,groundnut varieties--tag 24westrann sb11
TELL ME FUNGUS PROBLEM IN GROUNDNUT,APPLY HEXACONAZLE 5 EC 300 PAR BIGHA WITH IRRIGATION
information regarding control of catterpiller in mungphali,give a dose of chloro  cyper  500 ml  25 kg of soilacre
TELL ME WHITE GUARB CONTROL IN,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
ask for gnut leaf eating caterpillar control,I suggested to spray quinalphos 20 mlpump
pea nut season,june-aug
Ask about yellowing problem in g nut crop,-
CONTROL OF BROWN SPOT IN GROUND NUT,RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER
groundnut in bacterial disease,melodia400mlacr
asked about plant protection in groundnut,spray-imidachlopride 05mlliter of water
TELL ME  PEST  CONTROL  GROUNDNUT WHIT GRAB,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
GROWTH INCREASE,GROWTH INCREASE :  RECOMMENDED TO SPRAY POTASSIUM NITRATE  5 GRAMS1 LITRE OF WATER
plant protection,spray carbendizim 1gm liter and propiconozole 1ml liter
TELL ME  LOAN   AGRICULTURAL,LOAN   AGRICULTURAL CON  BANK
Ask about sucking pest control information in groundnut,-
Ask about blank pod in  d ground nut,100
TELL ME TRMIT CONTROL,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Jewel beetle,APPLY CARBOFUN 3G 12KG1 AC
Farmer wants to know information about How to control of fungal attack in groundnut crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
Asking about Groundnut Top Dressing fertilizer application,:      :  5     12
asked about white grub attck on ground nut,drenching of chloropyriphos 3 ml  litar water and humic acid 2 ml  lit water
Asking about Groundnut sowing season for thiruvannamalai district and suitable variety,:           :   -    7
--ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT GRROUNDNUT,4 ML
ASKING ABOUT GOOD VARITY,ADVICE TO SOWING SEEDS OF TG 1 AJL 24 ETC
TELL ME WEATHER REPORT IN BHILWARA,NO RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDLY SKY
TELL ME LEAF BORER CONTROL,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
farmer want to know information about How to control of fungal attack in groundnut crop,recommended for to control of fungal attack in groundnut crop use thiophinate mithyl 25 gram and streptocyclin 2 gram at 15 liter of water
GROUND NUT TOBACCO CATTER PILLAR MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 150 LITRES OF WATER  ACRE
water management,give information
Asked about Root rot management for Groundnut,:       :    5   1        1  25
information ground net,kisan bhai moogphali me 20 din me phali  sichai karni chahiye
GROUNDNUT TERMITE MANGEMENT -,RECOMMENDED TO DRENCH CHLORPYRIFOS 2- 4 ML1 LITRE  OF WATER
Asked about Water management in Groundnut,Suggested to give water in minimum quantity to keep in minimum moisture condition
Farmer asked query on Weather,:     :  -
Asking about Groundnut Leaf caterpillar management,:      :  3   1
WHITE GRUB CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
ASKED FOR GROUNDNUT PEST,RECOMMENDED-SPRAY SAAF AT 2G IN 1 LITER WATER
fertilizer for g nut,use 25kg urea ekar takava
groundnut rot grubs,chlorpyriphios 1litacre
Asked about plant protection in  Groundnut,Recommended to spray        Emamectin benzoate      05g lit of water                                     Recomended to spray-Acephate 1gliter of water
ask for gnut fertilizer information at 23 days,I suggested no requirnment at 23 days
FARMER ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,50  250       -
TELL ME NUTRINET MNAGAEMNT IN GROUNDNUT,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
ASKED FOR GROUND VARIETY,GROUND VARIETY -SB11 JL24
FERTILISER RECOMENDED OF GROUNDNUT,7 KG NITROGEN  10 KG PHOSPHORUS PER BIGHA
FARMER ASKED ABOUT ATTACK ATTACK OF LEAF EATING CATERPILLAR,SG-
VARIETIES OF GROUNDNUT,-          -             -      -           SSP
TELL ME LEAF MINER CONTROL IN GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
FARMER ASKED ABOUT TO DISEASE CONTROL IN IN,-  50     3
ground nut fertilizer management,ZYPSUM 200 KG PER ACRE
ask control of fungus,I suggested drenching bavistin 25 gram pump
Ask about fungus problem in groundnut,Suggested: Metalaxyl 8  Mancozeb 64 wp Redomil MZ  Master 35 grampump Spray
TELL ME ABOUT DISEASE CONTROL IN GNUT,75   45   2
Asking about groundnut rich application information,:     : :     2  200
Asking about Water management in Groundnut after herbicide application,:        :
VARITIES OF GOUNDNUT,YOU CAN SOWING JL -24 JL-501 THIS A GROUNDNUT CROP VARITIES
Attack of Caterpillar,Spray Polo 25gm 15 Lit of Water
FARMER ASKED QUERY ABOUT ON NUTRIENT MANAGEMENT IN GROUND NUT,--RECOMMENDED TO SPRAY AGROMIN MAX 600 GMACRE
ASKED ABOUT TO WATER MANAGEMENT IN GROUNDNUT,2  3                                         2-3
ask for the fertilizer dose of gnut,I suggested for the no recommendation of fertilizer
Ask about fungus control information in root of Ground nut crop,400
farmer asked query about on fertilizer schedule in ground nut,--recommended to apply urea 9 kgsacre and zypsum 200 kgacre
ASKED ABOUT TO TERMITE CONTROL IN GROUNDNUT,5  25
Attack Of Caterpillar,Spray Quinolphos 30 Ml15 Liter Of Water
ASKING ABOUT WEED MANAGEMENT IN GROUNDNUT,QUIZALOFOP-P-ETHYL 5  EC    -
Asking about Ground nut foliar spray,Recommended foliar spray Groundnut rich 2 kg  acre at flowering and pod development stage
Asking about seed rate for groundnut,Recommended for Use 50 kgacre of kernels
ASK ABT GNUT CROP,SUGGESTED SOWING 225 TO 30 CM
Farmer asked query on Weather,:       :           30      11
Ask about groundnut information,25
disease in ground nut,Copper Oxychloride 50 WG
Ground nut in thrips,Recommended for spray dimethoate 2 ml neem oil 3 ml teepol 1 mlliter of water
ASKED ABOUT ATTACK OF APHIDS IN GROUNDNUT,ASKED ABOUT ATTACK OF APHIDS IN GROUNDNUT: Spray profenophos 30 ml 15 liter of water
FARMER  ASKED SPRAYING FOR INCREASING OF FLOWERING,3015
TELL ME WEATHAR INFORMATION NAGAUR,RAIN FALL IN 5 DAY NO POSHIBAL  IN THIEAS ARE A
ASKED ABOUT:PEA NUT WHITE GRUB,ASKED ABOUT:PEA NUT WHITE GRUBRECOMMENDED:SPRAY CHLOROPYRIFOS 2MLLT OF WATER
USE ZINC PHOSPHOIDE FOR RAT CONTROL IN GROUNDNUT,20
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,5   1
The neck region of the plant with black colour gradually such plants withers,SPRAY-2 g CarbendazimLITER
Shoot Borer Attack,Spray Profex super 35ml15 Lit of Water
TELL ME INSECT CONTROL IN GROUNDNUT,Proclaim Insecticide-Active Ingredients:Emamectin benzoate
weed control in groundnut crop,alaclore 400mlacre spray after sowing and pre germination
Thrips in groundnut,Spray monocrotophos 36 WSC 250 ml  acre
GROUND NUT LEAF FOLDER,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
farmer asked about  varieties  of groundnut,- -          -
Farmer asked query on Weather,:   -     : :            34  C    26 C      6
Farmer wants to know about germination of groundnut seed,4  5
blight in gnut,blight in gnut - spray bavistin 30 gm  15 lit water
ASKING ABOUT CAN I SPRAY OF SULPHER 80 WP,spray of sulphur 80  WP  3 GMLIT OF WATER
ask for the thrips attak in the gnut,I suggested for the fipronil-15 ml pump as a spray
CATERPILLAR IN GROUNDNUT,RECOMMEND FOR ENDOSULPHAN 400 ML ACRE GROUNDNUT
asking about groundnut leaf miner and tobacco caterpillar management,recommended for thiochlopirid 1 ml 1 litre of water
WEEDICIDE IN GROUNDNUT,RECOMMENDED TARGASUPER 2MLLITER OF WATER
collar rot control on groundnut crop,you can spray redomil gold 30 gram pamp water use for collar rot control on groundnut crop
Asked about plant protection in Ground,Suggested to Spray Chlorpyriphos  2 mlltr of water
Asking about root rot in groundnut,:       :   1     20
LEAF CURL IN GROUNDNUT,SPRAY IMIDACLOPRID 1 ML IN 3 LITRE WATER FOR LEAF CURL IN GROUNDNUT
ask for groudnut  fungiside information,suggest: spray mancozeb 35gmpump
vaerity of groundut,phule pragati phule unap tag 24 tg 26
ground nut rust damege,recommended to spray clorothalonil  400 grams acre
FLOWERING STAGE REQUIRED NUTRIENTS,GYPSUM 200KGS PER ACRE
Ask for some problem in groundnut,Suggest:Blue copper 40 gmpump AND DRENCHING
Farmer asked dose of sulfur fertilizer on groundnut crop,3  4
ASKING ABOUT GROUNDNUT STEM ROT MANAGEMENT,GROUNDNUT STEM ROT MANAGEMENT  DRENCHING OF COPPER OXY CHLORIDE 3GML OF WATER
Ask about fertilizer in groundnut,3
TELL ME SEED TREATMENT IN GROUNDNUT,SPRAY OF CARBENDAZIM 2 GM PER LITER
ASKED ABOUT TO DISEASE CONTROL IN  peanut,259   1
TELL ME,PLEASE CONTACT TO AG DEPTT OF YOUR DISTT
ground nut leaf folder,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMENDED TO SPRAY AGROMIN MAX 3 GRAMS1 LITRE OF WATER
FARMER ASKED ABOUT spraying for increasing flowering in GROUNDNUT,3015
Query About Weed Management In Groundnut,10  sl 400 ml
weather Condition,-
ground nut leaf eating caterpillar,spray spinosad 75mlac
TELL ME STEM ROT CONTROL IN GROUNDNUT,SPRAY  OF CARBENDAZIM 2 GM PER LITER WATER IN ROOT ZONE
Attack of White Grub,Apply Chloropyriphos 10 G   5 kg acre
ASKED  ABOUT DISEASE CONTROL IN GROUNDNUT,12   63    2
asked ground nut sucking pests,RECOMMENDED TO SPRAY DIMETHOATEROGAR ROGARIN 400 ML PER ACRE
FARMER ASKED ABOUT WATER MANAGMENT OF GROUNDNUT,-                          -                         -
TELL ME VARITES OF GROUNDNUT,TELL ME VARIETY OF GROUNDNUT
LEAVES ARE YELLOW IN GROUNDNUT,SPRAY FERASHSULPHET 5 GML WATER
FERTILIZER APPLICATION,APPLICATION OF GYPSUM 200 KG AT FIRST FLOWERING STAGE
Moongfali mai rog laga hai,Carbandazim ka prayog kare
seed rate for groundnut,recommended seed rate for groundnut 50kgac
Leaf eating caterpillar in groundnut,recommended for Spray neem oil 3 mllitre of water
Ask about seed rate information in Groundnut crop,22-25
TELL ME TIKKA DISEASE CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2 GRAM PER LITRE WATER
WHITE GRAB IN GROUNNUT,KARBANDAZIM 300 GRAMPER BHIGA
Ask about fungus problem in Root,EC        -
ask about sucking pest problem,Suggested: All information provided - Thanks for calling in kisaan call center
GROUND NUT BORAN DEFICIENCY MANAGEMENT,RECOMMENDED TO SPRAY BORAX 3 GRAMS1 LITRE OF WATER
Asked about weed management for groundnut,:      :
VAREITY OF GROUNDNUT,TG 9 M 13
TELL ME ROOT ROT OF GROUNDNUT,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
ASKED FOR :pea nut leaf curl,ASKED FOR :pea nut leaf curlRECOMMENDED:spray imidachloprid 1ml2lt of water
Asking about leaf caterpillar management for groundnut,:         :  2    1
stem rot in groundnut,spray mancozeb  carbendazim saaf 2gm  lit of water
weed control,spray parshut
Information about Seed Rate of Groundnut Crop,80  100
asking about Tobacco caterpillar in groundnut,Recommended for spray profenophos 2ml  neem oil 3  teepol 1ml  litre of water
leaf eating catterpiller damage in ground nut,RECOMMENDED FOR SPRAY Profenophos 400 ml  acre
TEL ME VARIETIES IN GROUNDNUT,TG-37M-13CHANDRA
ASKING ABOUT CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY MANCOZEB 75 WP  25 GM  LIT OF WATER
Asked about groundnut stem rot management,recommended for apply pseudomonas 2 kg 25 kg fym  acre
Asking about How many days after spraying herbicide on groundnut crop will the leaves wilt,:         :5-7
Ask about blank pod in d ground nut,100
How to control of fungal attack in ground nut crop,use copper oxy chloride 45 gram and  steptrocyclin 2 gram at 15 liter of water
groundnut,spray mancozeb or carbendizim
fertilizer dose,DAP 1bagacer
FARMER ASKED ABOUT TO DISEASE CONTROL IN,50  250
GROUNDNUT EKULA DAMAGE,MONOCROTOPHAS 330MLAC
Farmer asked query on Weather,:-                         36       27          9
CATERPILLAR,CHLOROPYRIPHOS 2 ML PER LITRE SPRAY
Asking about weather information,kisan bhai- badel bane rahege aur kuch chetro me bunad banedi hone ki sambhevena hai
ask about seed treatment  in groundnut crop,-
Ask about thrips problem in groundnut,SP    SP
ASKING ABOUT PRE EMERGENCE WEED CONTROL,SPRAY - STOPM 15 ML 1 LTR  OF WATER
farmer asked query on nutrient management in groundnut,-RECOMMENDED TO SPRAY ZINC SULPHATE  2 GRAMS  1 LITRE OF WATER
ask for gnut whitefly,suggest aciphaie 15gpump
SUCKING PEST IN GROUND NUT,SPINOSAD 75 MLACRE SPRINTER  TRACER
fertilizer in moogphali,1 bore dap  ha
ask about the fertilizer,suggested for no need for fertilizer
control measure for zinc deficiency,Apply 25 kg ZnSO4ha as basal
ask for groundnut,I provide detail information
VARIETY OF CASTAR,VARIETY OF CASTAR  - ARUNA GIRIJA  TARA BHIMA
FERTILIZER MANAGEMENT IN GROUND NUT,RECOMENDED TO APPLY 2 BAGS AND 18 KG OF POTASH
YALLOWING IN GROUNDNUT,FERUS SULPHATE 4 GRAM  LITTER WATER SPRAY
GROUNDNUT FERTILIZERS MANAGEMENT,RECOMMANDED TO APPLY UREA-15 KGS UREA AND MOP-30 KGS PER ACRE
leaf yallo in maize,micronuterts 3gmliter
stunted growth in groundnut,recommended to apply multi-k 75 ml in 1 litre of water spray
disease in groundnut,sprey hexaconezol 5EC  400 mililiteracre
ASKED ABOUT TO INSECT CONTROL IN   GROUNDNUT,36   2
TELL ME  INSECT CONTROL IN GROPUNDNU,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
jasids on g nut,tatamida 050 mililiter
Asked for the control of the larvea in groundnut,Apply the quinalphos20ml10L of water
Farmer needs information regarding control measures of termite in groundnut crop,-
water interval,7 to 8 days interval
attack of sucking pest on groundnut,spray actra 5 gm  15 litter of water for controlling sucking pest on groundnut
mugfali me kit lge hai,mugfali me- foret 10G  6 kg  ecar
Asked about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre   200 litre of water
TELL ME BLACK ROOT DISESE CONTROLL IN groundnut,APPLIED BAVISTEN 250 GM BIGHA  WITH IRRIGATION WATER
LOW GROWTH OF GROUNDNUT,10 KG UREA 4 ZINC SULPHET PER BIGHA WITH IRRIGATION
