QueryText,KccAns
ask for gnut wilt control,i suggested to give coc 25 gmpump
leaf folder,spray chloripyriphos 25ml per lit
Asked about stem borer  management in paddy,Recommended for spray Fipronil 2ml  litter of water
Farmer asked Larvae and Sucking pests control information of groundnut,magfali
ASKED ABOUT TO FERTILIZER IN PEA NUT,DAP 2-4 ML
Please give me weather information,Aapke yahan  5 August se 9 August tak halke badal chaye ki sambhawna hain
variety,tag 24 tag 26
TELL ME FANGUS CONTROL,DRENCHING OF CARBENDAZIM 250 GRAM PER BHIGA WITH URIA
LEAF EATING CATERPILLAR IN GROUND NUT,SPRAY IMMIDACHLOROPIT  1 ML3 LITRE OF WATER FOR LEAF EATING CATERPILLAR IN GROUND NUT AND SPRAY SAAF  2 GM1 LITRE OF WATER FOR ROOT ROT IN GROUND NUT
Asking about Leaf miner management for Groundnut Neem oil can be spray,:      :  2  1
seed treatement,treat with capton
tikka in groundnut,mancozeb 25gmpump spraying
Farmer asked fertilizer dose in groundnut,10  12
TELL ME INFORMATION  SOWING  PEA NUT,SOWING TIME OF GROUNDNUT 1 APRIL TO 15 JUNE
Plant protection in Groundnut crop,kisan bhai aap cartap Cartap Hydrochloride 4G 10 kilogram prati acre burcav kare
Asking about Tobacco caterpillar management in groundnut,:     : :
Asked about early leaf spot in groundnut,Recommended for spray Carbendazim 2gm  lit
weed control in the groundnut,moong fali me nirai-gudai kre
insect in groundnut,spray coloropairiphos 4 literha
TELL ME MICRO NUTRENT DEFICIANCE IN GROUNDNUT,SPRAY OF MULTIPLAX  60 GM PER  TANKI 15 LITER WATER
ASKED ABOUT TO NUTRIENT MANAGEMENT  GROUDNUT CROP,2-3 ML
GROUNDNUT HELICOVERPA  DAMAGE,RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN 300 MILLI LITER ACRE
Ask about sucking pests problem in crop,WG   WS 8
tell me disease in groundnut,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Fertilizer management in Groundnut,Fertilizer management in Groundnut- Recommended to apply DAP- 34 Kg MOP- 26 Kg per acre
Farmer asked query on Weather,CLOUDY  WEATHER IN YOUR AREA AND THERE IS A  CHANCE OF RAIN
WEED CONTROL IN GNUT,HAND WEEDING  DONE
Seeds treatment in groundnut,Advised to use Trichoderma viridae  5g per kg seeds of groundnut as seed treatment
WILT IN GROUND NUT,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITER OF WATER
Plants are dying,Details is fwd to farmer
groundnut spray,rogar 30 ml per pump
FARMER ASKED ABOUT WILT ON GROUNDNUT,-    -      WP -
asked about nutrient management in groundnut,-                       -                    -
WEED MANAGEMENT IN GROUNDNUT CROP,NOT RECOMMEDED
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,5     2-3
WEEDICIDE FOR GROUNDNUT,WEEDICIDE FOR GROUNDNUT- RECOMMENDED TO SPRAY PENDIMETHALIN 3MLLIT WATER
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMENDED TO SPRAY MULTI NUTRIENT MIXTURE 5 GR1 LITRE OF WATER
WEEDS IN GROUNDNUT,RECOMMENDED TO SPRAY DINAMAZ 18 ML15 LITRES WATER TO CONTROL WEEDS IN GROUNDNUT
FARMER ASKED QUERY ABOUT VARIETIES OF GROUNDNUT,RECOMMENDED VARIETIES OF GROUNDNUT ARE KHADIRI-6 NARAYANA DHARANI DHEERAJ TAG-24 ROHINI KHADIRI LEPAKSHI GREESHAMA
TELL ME CONTROL OF WILT DISEASE IN GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
TELL ME PEAST CONTROL IN SOYBEAN,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
FARMER ASKING ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,SC
Thrips in groundnut,Recommended for spray fipronil 15 ml lit of water
tell me seed rate of groundnut,seed rate of groundnut 15-20 kgbigha
seed rate  of groundnut,moongfali ki beej dar 95-100 kilohecter hai
APHIDS MANAGEMENT,SPRAY DIMETHOATE 17MLL OF WATER
TELL ME ROOT ROT  CONTROL IN GRANDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Ask about sowing time,Suggested: June - July
variety of groundnut,gg-20
caterpillar in groundnut crop,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT CROP,-                 -      -
Asked about Groundnut Pest management,Spray Imidacloprid 05mllit
TELL ME ABOUT WEATHER INFORMATION,LIGHT  RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY
groundnut disease,spray mancozeb carbendizium 2gmlt of water
TELL ME ABOUT CONTROL OF ROOT ROT DISEASE IN GROUNDNUT CROP,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
disease infection in groudnut,cabafuron 3G 6kgacre  3 gm cabandazim chhidkawa karen
Asked about Tobacco caterpillar Jassid and Rust management for Groundnut,:          :  15   2
ground nut growth  development,Recommended to spray potassium nitrate 5 gm  lit of water
Tell me about insect control of Ground nut Moongphali,Emamectin benzoate 5 SG  1    2
ZYPSUM DOSE IN GNUT,50 KG  BIGHA
TELL ME WEEDICIDE IN GROUNDUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
VARIETIES OF GROUNDNUT,- -  -    -      -    -   -     -
ask about larvae problem in groundnut crop,GR             SG
Groundnut Irrigation Management,50                57
GROUND NUT VARIETIES,RECOMMENDED FOR ABHAYA KALAHASTHI ARE SUITABLE
ask for water in g nut,gave infornaion
Farmer asked about varieties of groundnut,- -
TELL ME ABOUT INSECT CONTROL IN SOYBEAN,15
attack of catterpollar,spray quinolphos 30ml 15 litof water
growth and flowering problem in green gram,Topdressing of amino acid 6 kigraacar in green gram
GROUND NUT WILT,BLITAX 3 GRAM LITER
Asked about tikka leaf spot control in ground nut,:         :   1    2
Ask about flowering problem in crop,magfalina pakma
water management,to give infromation
LL ME ABOUT WEATHER INFORMATION,TERAIN POSSIBILITY UPTO NEXT 2-3 DAYS
Aphids in groundnut,spray dimethoate 2ml neem oil 3ml teepol 1mllit of water
Asking about blast management in Groundnut,:    : :      5
ask for groundnut  pre-emrgence weeside information,suggest: apply pendimithelin 1kgha weediside in cotton
WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED FOR MANUAL WEEDING IN GROUNDNUT
insect problem in peanut,quinolphos 2mllit ya chloropyriphos 3mllit ya Imidacloprid 2mllit ka istemaal karen
sucking pest,recommended acephate 300gacre
Asking about termite management in groundnut,Recommended for spray Chlorpyriphos 2 ml litre of water
leaf spot,carbendazim 15glt
fertilizer info,dap wapar kara
Farmer asked white fly problem in groundnut,-   -    -    -     -    -        -
Plants are dying,Tikka spray MetaloxyleMancozeb
TELL ME ABOUT YELLOWING CROP OF GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
GRASS MANAGEMENT IN GROUNDNUT,BUTACHLOR BEFORE SOWING IN GROUNDNUT
Leaf Eating Catterpilar,Spray Quinolphos 15ml15 Lit of Water
TELL ME GROUNUT TERMAIT CONTROL,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
asking about leaf curl in groundnut,Recommended for spray methyldemeton 2ml  lit
Ask about Variety of Ground nut Crop,-32
GROUNDNUT SEEDS,RECOMMENDED TO SEEDS VEMANA ABHYA KALAHASTI TG-26TAG-24
Groundnut thrips,recommended for spray neem oil 3 ml  teepol 1 ml liter
groundnut disease management,recommended to spray hexaconazole 2 ml per litre of water
leaf spot in groundnut,spray carbendazim 2gm  lit
TELL ME ROOT ROTE OF GROUNDNUT,KARBENDAJIM 250 GM  BIGHA
asking about groundnut top dressing fertilizers,Recommended for apply gypsum 75 kg  Borax 4 kg  acre
APHID PEST IN GROUNDNUT,APHID PEST IN GROUNDNUT --- RECOMMENDED TO SPRAY DIMETHOATE ROGOR 2 ML LIT WATER FOR CONTROL OF APHID PEST IN GROUNDNUT
Asked  about  to  harvest   time   of   groundnut,-  -        -
STEM BORER IN GROUNDNUT,RECOMMENDED TO APPLY  QUINALPHOS 25 EC 2ML IN 1 LITRE WATER TO CONTROL STEM BORER IN GROUNDNUT
ASKED ABOUT TO SEED REEATMENT IN GROUNDNUT,25
TELL ME ZIPPSUM IN GROUNDNUT,300 KGHEC
Asked about aphids and thrips management in groundnut,:       :    2
BIHAR HAIRY CATERPILLER CONTROL,RECOMMENDED TO SPRAY CHLORIPYRPHOS 500 ML PER ACRE
ask about wilt in gnut,I suggested copperoxicloride 40 gram  15 liter
ask about varieties of ground nut,varieties of ground nutsb 11 jl 24
Farmer asked query on Weather,:       :                  34       8
TELL ME WEED CONTROL IN PAENUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Ask about use fertilizer information in Groundnut crop,10
cotton inter cropping,red gram 1:7
FERTILISER DOSE IN GROUND NUT,RECOMMENDED TO APPLY 8 KG UREA  16 KG PHOSPORUS  16 KG POTASH IN ONE ACRE
GROUNDNUT VARIETIES,RECOMMENDED TO SOW KADIRI-9KADIRI HARITHANDRAANANTHA DHARANI
Varieties of Groundnut,Varieties of Groundnut- Kisan jawan AK 12-24
How can the crop spoilage be saved by using more weeds in the groundnut crop,2    1
TELL ME TERMAIT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN GUAR,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ASKING ABOUT ROOT BORER MANAGEMENT,RECOMMENDED- APPLY PHORATE 4 KGACRE
Seed treatment of Groundnut,Recommended for Treat the seeds with Trichoderma viride - 4 g kg seed
ASKING ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED FOR SPRAY SULPHATE OF POTASH 8 GMLITWATER
IRRIGATION IN GNUT AFTER INSECTICIDE,2-3 DAYS
Farmer asked query on Weather,:         :                            31     22     5
PILIYA ROG IN GROUNDNUT,FERESH SALPHAT 5 GRAM PAR LITER
groundnut caterpiller,decis 4ml15lit water
TELL ME WEATHER REPORT IN NAGAUR,LIGHT RAIN MAY BE NEXT 2-3 DAYS
ASKED ABOUT TO SEED TREATMENT OF GROUNDNUT,20   4
Fertilizer application in Groundnut,Fertilizer application in Groundnut: Recommended to apply DAP-35kg Urea-4kg and MOP-27kg per acre at the time of sowing
Tobacco caterpillar in groundnut,recommended for the spray Dichlorvos 2mllit of water
CATTERPILLARS MANAGEMENT,RECOMMENDED TO APPLY  PHORATE  10G GRANULES  5 KG PER ACRE
TELL ME WEEDICIDE USE SATENDING CROPS  IN GROUNDNUT,NO WEEDICIDE USE SATENDING CROPS  IN GROUNDNUT
about the groundnut rust management,RECOMMENDED TO SPRAY CHLOROTHALANIL  400 GRAMS PER ACRE
asking about groundnut leaf caterpillar management,recommended for spray  chlorpyriphos 20 EC 2 ml  1 litre of water
Asked about plant protection in Ground nut,suggested to spray  Emamectin benzoate  05 gltr of water or Chlorpyriphos  2 mlltr of water
asking about ATTACK OF LEAF EATING CATERPILLAR groundnut,ATTACK OF LEAF EATING CATERPILLAR groundnut - Spray Quinolphos 30 ml  15 liter water
control of   spodeptera  in ground nut,proclaim   90  gr acre
Farmer asked query on Weather,CLOUDY WEATHERCHANCE OF SHOWERS IN YOUR AREA
groundnut attack wilt,redomil gold30gm15 LITERS OF WATER
Ask about GJG 32 groundnut variety information,32     112
asking about weed management for groundnut,Recommended for hand weeding
PILIYA ROG IN GROUNDNUT,FERESH SULPHATE 5 GREM PER LITER WATER SPREY
attack of aphids on groundnut,spray supar confidor 6 ml  saaf 30 gm  15 liter of water for controlling  aphids on groundnut
ask about weed managemetn,suggested emmazethapir 10 ec
herbicide,spray persuit
ask about fertilizer in gnut,i suggested 4 kg urea  vigha
TELL ME ABOUT WHITE GARB CONTROL GROUNDNUT,25   4
sowing time,oct 15- nov 15
TELL ME STEM ROT CONTROL IN CHILLIE,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
TELL ME PRE CONTEROL ROOT ROT,USE TRICHODERMA 1 KG PER 100 KG FYM
TERMITE IN GROUNDNUT,USE CHLOROPYRIPHOS 4250 LITER PER HA WIYH IRRIGATION
caterpillar problem in groundnut,spray of Quinalphos 25 EC 1mlliter of water
TELL ME GROUNDNUT SEED RATE,60-80KG PER HECTARE
WHITE GURB IN GROUNDNUT,USE CARBOFURON 4 KGBIGHA BROADCASTING IN FIELD
Information about Nutrient management in Groundnut,15 kg   8-10 kg
TELL ME REQUIRMENT IN FERTILIZER 1ST IRRIGATION,40
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,5   05
Ask about Trichoderma Use in Groundnut,5
Asking about seed treatment for groundnut,:     :    4
VARIETY OF GROUND NUT,VARIETY OF GROUND NUT - SB- 11
WEATHER INFORMATION,NO RAIN
groundnut varieties,groundnut varieties-phule unntaiphule unapsb-11tpg-41
FARMER ASKING ABOUT FERTILIZER DOSE FOR GROUNDNUT,-   1
Asked about nutrient management in ground nut,suggested to spray pulse magic 5gmlit
cercospora leaf spot,spray hexaconozole 1mllitre
Farmer asked Sucking pests and Larvae problem in crop,25- 40
gram pod borer in blackgram,spray quinalphos 2mllit
Moongfali ki fasal me kharpatawarnashi ki dawa bataye,Moongfali ki fasal me kharpatawarnashi ki dawa ka prayog na karake nikai kara den
Asking about micro nutrient mixture availability,:        :
FLOWER DROPING IN GROUNDNUT,SPRAY PLANOFIX  1 ML45 LITOF WATER
Information about control of White grub in Groundnut crop,Fipronil 03GR   8 kg
Farmer asked seed treatment of white grub control in groundnut crop,31      24
Tikka disease in groundnut,Recommended to spray PROPINEB 70 WP3gm per litre of water
Asking about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 litre of water
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,CARBANDAJIM 250GRAMBIGHA  HENJAKENAJOL 1MLLITER SPRAY
TELL ME BLACK ROT CONTROL IN GFROUNDNUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER WATER
pumpkin beetle,spray malathion 2ml1lit water
ASKING ABOUT CONTROL OF RED HAIRY CATERPILLARS IN  GROUNDNUT,RECOMMENDED FOR SPRAY  CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER
SUCKING PEST CONTROL ON GROUNDNUT CROP,YOU CAN SPRAY TRAYZOPHOS 40 MILIASFET 30 GRAM PAMP WATER USE FOR GROUNDNUT CROP
tell me black stam in groundnut,spray of carbendazim 2 gm per lit water
ask about GJG 22 variety groundnut,GJG
ASKED ABOUT FERTILISER DOSE,APPLY UREA 30 KG  SSP 50 KG PER ACRE
FARMER ASKED QUERY ON ROT GRUB MANAGEMENT IN GROUNDNUT,3G 10kgACRE                             OR 25 MLLT
CONTROL COLAR ROOT IN GROUNDNUT,USED TRIACODERM 25 KG WITH 100KG FYM  HA
mugphali me kab ki keti kab kre,jun - july me lagti hai
Farmer asked query on Weather,:   -       : :             29  C    21  C     7
FLOWERING,BOOM FLOWER SPRAYING
Please Give Me Weather Information,kisan bhai aapkeyaha barish ki koi sambhawna nahi haibadal bane rahenge
Asking about foliar spray  for Groundnut,:     : :     2  200
Asked about red spider mite management in groundnut,:      :  2  1
STEMROT IN GROUNDNUT AND BLACK COLOUR IN RIDGE GOURD,USE COPPER OXYCHLORIDE 3 GRAMLTR OF WATERUSE carbendazim 1GRAMLTR OF WATER
TOBACCO CATERPILLER IN GROUND NUT MANAGEMENT,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE CORAGIN 60 ML150 LITRES OF WATER  ACRE
ABOUT DRYING OF LEAVES IN GROUNDNUT,RECOMMENDED SPRAY REDOMIL 25GMLIT
GROUNDNUT APHIDS CONTROL,RECOMMENDED TO SPRAY ACETAMIPRIDE 40 GRAMS PER ACRE
weather information,Kisan Bhai there will be light clouds in the next 5 days
FARMER ASKED ABOUT TO SEED RATE IN GROUND NUT,60  80
TELL ME BLACK ROOT DISESE CONTROLL IN GROUNDNUT,APPLIED BAVISTEN 250 GM BIGHA  WITH IRRIGATION WATER
VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT-
Asked about irrigation management for Groundnut,:       :       2 - 3
TELL ME WEED CONTROL OF GROUNDNUT,NOT SPRAY OF WEED CONTROL OF GROUNDNUT
ASKING ABOUT CONTROL OF LEAF CURL IN GROUNDNUT,SPRAY   SPIROMESIFEN 229 SC  1 ML  LIT OF WATER
Termite infestation in Groundnut,Recommended for basal drenching with Chlorpyriphos 20 EC 2ml per litre of water to control Termite infestation in Groundnut
Asking about Root rot control in groundnut,:      : :    25  1
Asking about Groundnut  Rust Management,Recommended for spray Chlorothalonil 2gm  lit
Weed management for groundnut,recommended for spray Pendimethalin 800 ml ac 3 days after sowing
GROUNDNUT STEM ROT MANAGEMENT,RECOMMENDED  TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
TERMITE IN GROUNDNUT,chlorpyriphos 20 EC  3-4 LITRE  ACRE
Ground nut nematode management,Recommended for apply Carbofuran 3Gacre mixed with 20 Kg sand
Prevention of disease in groundnut crop,Recommneded for apply pseudomonas 1 kg mixed with 25 kg farmyard manure acre
ASKING ABOUT BETTER GROWTH OF GROUND NUT,USE GYPSUM 50 KG  ACRE
FARMER ASKED THE NUTRIENT MANAGEMENT IN GROUNDNUT,4 ML
Ask about weed control in groundnut crop,10 SL        -   -
Asking about Root rot in groundnut,:     : :     2  200
ask about wilt in groundnut,I suggested to drenching blue copper 40 gm pump for  wilt in groundnut
Ask about Groundnut crop Varieties Information,-   -
varieties of the groundnut,moogfali ki prajati-chndra T-64 kousalchitra
asking about Leaf spot management in Groundnut 20 days,:    20   :  5
Asking about Asking about top fertilizer management for groundnut,:     : :  6    12    25
groundnut nutrient management,groundnut nutrient managementrecommended to apply zypsum              200 kgacre
Groundnut seed varieties availability,Advised to contact assistant agriculture officer at block level
TELL ME CROWN  ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
Ask about fungus control information in root of  Ground nut crop,EC        -
Asking about Plant Protection of groundnut,CHLOROTHALONIL 75 WP
weedicide for groundnut,spray persuit 2 mlltr water
GROUNDNUT GYPSUM APPLICATION,200                45
Farmer asked query on Weather,:       :                   32     23      6
root rot control of groundnut,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Attack of White Grub ON GROUNDNUT,ALLPY PHORATE  4 KG ACRE
CONTROL OF LEAF CATERPILLER OF GROUNDNUT,RECOMMENDED FOR SPRAY CARTAP HYDROCHLORIDE 50 SP  1 GM   LIT OF WATER
Asking about  groundnut basal fertilizer management,Recommended for apply urea 6 kg potash 12 kg  gypsum 75 kg  ac
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUND NUT,RECOMMENDED TO APPLY 33 KG MOP PER ACRE
Farmer asked seed treatment of fungus problem in groundnut,250   10
LEAF YELLOW IN GROUND NUT,SPRAY FERUS SULPHATE 5 GMLTR WATER
Leaf roller in groundnut,Recommended for Leaf roller in groundnut for spray dimethoate 2mlneem oil 3mlteepol 1mllit of water
SECOND DOSE OF FERTILIZER AT FLOWERING OF GROUNDNUT,GIVE 30 KG UREAHA  GYPSUM  500 KGHA
Farmer asked query on Weather,KOLAYAT
Farmer asked query on Weather,A THUNDERSTORM IS LIKELY TO TAKE PLACE IN YOUR AREA
Asking about groundnut foliar spray,Recommended for groundnut rich 2 kg200 litre of water
ask about whether information in morbi block,5
Asking about Stem rot management in Groundnut,:       :      1    20
asking about Attack of Aphids and Jassids on groundnut,Attack of Aphids and Jassids on groundnut - Spray Admire 5 gm15 Liter of Water Imida 70 wp-Bayer
asking about weed managment in groundnut,do not use any weedicide at the time of pegging
ASKED ABOUT GROUND NUT VARIETY,GROUND NUT VARIETY - JL-24  JL-286
weed control in groundnut,spray persut 15 ml  15 litre water
