QueryText,KccAns
TELL ME GROUNDNUT SOWING TIME,GROUNDNUT SOWING TIME 15 MAY TO 15 JUN
ask for fungus problem,recommanded:hexakonazol 30 gm per pump and to sprey
--  Causes of yellowing in peanut crop,05     01
Asking about Groundnut sucking pest management,:      :   - 3     - 1
Can I use herbicide in crop at the stage of flowering,do not use herbicide in crop at the stage of flowering
TELL ME PLANT PROTECTION IN GROUNDNUT,Aciphet  MENCOZEB 2 G PER LITRER WATER SPRAY
Asked About Plant protection in groundnut,Suggested to spray neem oil at 3 ml per liter water  Repeat after 3 days
ASKED ABOUT TO DISEASE CONTROL IN  PEANUT,1
Ask about larvae control information in groundnut,40
TELL ME SOWING TIME  OF GROUNDNUT,1JUN TO 20JUN  SOWING TIME OF GROUNDNUT
Leaf caterpillar in groundnut,recommended for spray profenophos 2 ml  acephate 1 g liter of water
ask about variety of groundnut crop,-
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,5  05
Farmer asked Sulphur information for cotton,90 WDG 3
farmer asked about variety of ground nuts,variety of ground nuts SB-XITAG-24 TG-26
Asked about disease management in Groundnut,Recomended to spray-SAAF 2gliter of water
leaf folder in Groyundnut,Recommended for spray Thiodicarb 2 gram  Neem oil 3 ml litre of water
Farmer asked query on Weather,:           :                 31       14
Asking about groundnut tikka leaf spot management,Recommended for spray Carbendazim - 2 gm lit of water
TELL ME INSECT CONTROL IN GRAM,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
groundnut top dressing fertilizer management,Recommended for apply zypsum 80 kg  ac
Farmer asked about blight control in pea nut crop,30  15
Asking about Boron advantages in Groundnut,:     :
FARMER ASKED ABOUT ATTACK OF THRIPS ON GNUT CROP,15
TELL ME BLACK ROT CONTROL IN GROUNNDUT,USE OF CARBANDAZIM 250 GMBIGHA
mausam kim jankari,1 2 3 4 ko baris ki sambhavana hai
Information regarding verities of mungphalli,Information regarding verities of mungphalli :- punjab mungphalli no-1 mungphalli haryana - 4
ABOUT BLIGHT IN GROUNDNUT,SPRAY OF CARBENDAZIM  12  MENCOZEB 63  2 GRAM PER LITER
asking about groundnut top dressing fertilizers,recommended for apply gypasum - 75 kg  borox - 4 kg acre
ask about larval control in groundnut,Abamectin 18 EC
Give information about Fertilizer use in Groundnut,6 kg  8 kg  10 kg
groundnut leaf roller,recommended for spray Dimethiate 2 mllitre of water
borer in pea nut,Cartap Hydrochloride 4 GR 75-10 kgacre me pryog kare
information about first irrigation in groundnut crop,20  25
Farmer asked about seed treatment for groundnut,-
TELL ME RUST PROBLEM IN GROUNDNUT,SPRAY  OF PROPICONAZOLE 1 ML PER LITER WATER
Ask about weed control in Ground nut crop,30 EC
Farmer asked seed treatment of white grub control information in groundnut,SLFS  mili
MOYELA OF GROUNDNUT,INDOXCARB 145 SL  1ML 2 LITER WATER SPREY
FERTILIZER FOR GROUNDNUT,::
TELL ME NUTRIENT MANAGEMENT,- 20-25
asked about blight in gnuut,asked about blight in gnut -  spray bavistin 30 gm  15 lit water
how to get groundnut seed with subsidy,Advised to contact at your Block Agriculture Office to know about seeds availability at a subsidised rate
TIKKA DISEASE OF GROUNDNUT,SPRAY CARBENDAZIM  MANCOZEB  2 GM LIT OF WATER
Asking about groundnut weed managment,35-40
grounnut sowing season,Apr  May
information about control of white grub in Groundnut crop,4  8-10
GROUND NUT GROWTH,MULTI K 1KGACRE
ask about shulpur use in groundnut,1   15
Ask about groundnut information,12
TELL ME CATERPILLAR CONTROL IN GROUND NUT CROP,SPRAY OF CHLOROPYRIFOS 20 EC 2 ML PER LITER WATER
TELL ME CONTROL LAT IN GROUNDNUT,25  1           5     1
LEAF CURL IN GROUNDNUT,RECOMMENDED TO SPRAY ACEPHATE 2 GRAM PER LITRE WATER TO CONTROL LEAF CURL IN GROUNDNUT
attack of powdery milldew on groundnut,powdery milldew on groundnut - contaf plus 30 ml  15 LITER WATER
Farmer asked about maturity period of western 55 groundnut variety,-
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATIONSPRAY OF FIPROLIN 5  2 LITER PER HA
Information about of Growzyme G use in Groundnut crop,Growzyme G
ASKED ABOUT SMS Activation,Sms scheme is activated successfully
groundnut top dressing fertiliizer,apply gypsum 150 kg  ac
tell me about irrigation in groundnut,--    20
TELL ME  DISEASE CONTROL  GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
Ask for groundnut seed information,i suggest to visit Gujarat State Seed Nigam limited
EFFECTED BY TERMITE,CLOROPIROPHOSE 20 EC 1 LITER PAR BIGHA
ATTACK OF APHIDS in groundnut,ATTACK OF APHIDS in groundnut: Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
asking about groundnut leaf caterpiller management,recommended for spray propinophos - 2 ml lit of water
ask about chusia in gnut,suggested trayjofos 25ml per pump
TELL ME CONTROL OF LEAF SPOT IN GROUNDNUT,DRENCHING OF HEXACONAZOLE  2 ML PER LITER WATER IN ROOT ZONE
late leaf spot in groundnut,Spray Monocrotophos 1ml  carbendazim 1 mllit
nematode in GROUND NUT,Recommended for nematode in GROUND NUT  apply carbofuran 3 - 5kg ac
asking about leaf caterpillar management in groundnut,Recommended for spray profenophos 2ml  litre of water
ASKING ABOUT CONTROL OF WHITE FLY IN GROUNDNUT,RECOMMENDED FOR SPRAY IMIDACLOPRID 178 SL   1 ML5 LIT OF WATER
FERTILISER APPLICATION,FERTILISER APPLICATION-USE GYPSUM -100KG PER ACRE AFTER 25 DAYS OF SOWING
Farmer asked fungus in root control information in groundnut crop,EC        -
asked about caterpillar and leaf blight management in groundnut,:         :   2   2  1
groundnut seeds availability details,contact to block level ADA office
asking about groundnut aphids management,recommended for spray Imidacloprid 2  ml lit of water
GROUND NUT TIKKA LEAF SPOT AND POD BORER,RECOOMMENDED TO MISIILE 90GM AND TILT 400MLACRE
Ground nut wilt control,Recommended for spot drenching with carbendazim 2 g  lit of water
groundnut stem rot,carbandazim 2 gram  liter water
Farmer wants to know information about how to control caterpillar in groundnut crop,11 EC  35
Groundnut Harvesting time information,70-80
Farmer asked about fertilizer application in groundnut,Recommended to apply 8-10 kg of UREA per acre at 30 days after sowing
FOR BLOSSMING,Spray Boom flower 30mlDeviCropscience15 liter of Water
Farmer asked Sucking pests and Larvae problem in GROUNDNUT crop,25- 30
Information about weather,Kisan bhai aapke shetra mein 20 september se 22 september mein barish ki sambhavna hai
leaf eating caterpilar,chloropyriphous 2ml lit water spray
Ask about blank pod in   ground nut crop,100
attack of caterpillar on groundnut,spray supar profex 30 ml  15 liter of water for controlling caterpillar on groundnut
ground nut foliar spray details,recommended for spray  ground nut rich 2 kg  ac  200 lit of water
GROUND NUT  LEAF SPOT,RECOMMENDED TO SPRAY 30 GRAMS COPPER OXY CHLORIDE 1 GRAM STREPTOCYCLIN PER 10 LITRES
ASKED ABOUT TO NEMATODE CONTROL IN,3   25-30
Varieties of Groundnut to be grown for this season,Varieties of Groundnut to be grown for this season  Recommended to grow varieties like Kisan  Jawan  Kadiri-1  Smruti  JL-24 for better yield in this season
Asking about diseases pre control in groundnut,:       :   1     1     20
tell me weed control in moonphli,YOU CAN N OT USE HERBICIDE IN STANDING CROP OF ONION
TELL ME WEEDICIDE IN GROUDNUT,HAND WEEDING NO WEEDICIDE
Asked about Growth regulator spray for Groundnut,:TNAU     : 2   200
Ask about Variety of Ground nut For summer season,-      --
TELL ME TARMITE CONTROL,USE CARTAP HYDROCHLORIDE 4 G 15 KG PER HA
Farmer wants to know information about control of Aphid in black gram Groundnut crop,50   240
ASKING ABOUT WEATHER FORECASTING OF WEST MIDNAPORE DISTRICT,PARTLY CLOUDY SKY AND LIGHT RAINFALL MAY BE POSSIBLE
WHITE FLY,RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  200 LITRES OF WATER ACR
ask about weed in ground nut,I suggested to hand weeding for weed in ground nut
groundnut variety,tag 24 jl 24 phule pragati etc
tell me about seed treatment in groundnut,2
ask about fertilizer dose in 60 DAS in soybean,-   and ::   upper
TOBACCO CATERPILLERS IN GROUNDNUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
Ask about Varieties of summer  Groundnut crop,-
GROUND NUT VERIETIES,KADIRI-4  TIRUPATHI-4 NARAYANIKALAHASTHI  ABHAYA ARE THE BEST VERIETIES SUITABLE IN CHITOOR AREA
MAUSAM KI JANKARI DE,KISAN BHAI HALKI VARSHA KI SAMBHAVNA HAIN
Farmer wants to know information about  SOIL CATERPILLER CONTROL IN  GROUNDNUT FIELD,USE FORAT 8-10 KG  ACRE IN FIELD
ASKING ABOUT THE NUTRIENT MANAGEMENT IN GOURND NUT,SUGGESTED TO  SPRAY MAGIC  2GRAM LITRES OF WATER
ground nut zinc deficiency,recommended to spray zinc sulphate 5gm  lit
fertilizer,25kg urea acre
PLANT PROTECTION,ROGOUR 17MLL OF WATER
Ask about fertilizer information,7       3
asking about basal application in gnut,i have suggested to give 2 bag of dap ha
TELL ME TERMITE CONTROL OF GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
ATTACK OF VIRUS,SPRAY FOR VIRUS
Farmer asked query on Weather,31     24      5
Ask about seed treatments of fungus Problem in groundnut,10 kg seeds
groundnut thikka leaf spot control measurs,RECOMMENDED TO SPRAY HEXACONAZOLECONTAF ANVIL  400 ML PER ACRE
varities,TAG-24TAG-26
attack of tikka,spray of M 45 30 gm per pump
JASSIDS IN GROUNDNUT,SPRAY THIOMETHOXAM 4 GRAM IN ONE LITRE OF WATER FOR JASSIDS IN GROUNDNUT
TELL ME SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT JUNE MONTH
Asking about red spider management in groundnut,Recommended for spray Spiromesifen 05 ml litre of water
asked protection for tikka dsisease,TEBUCONAZOLE 259  EW  15 ML  LIT OF WATER
asking for the fertilizer requirement in groundnut,recommended for the spray of groundnut booster at the rate of 2 kg  acre in 200 litres of water at Peak flowering and pod development after Adding adequate quantity of wetting agent
Control of Ground nut high vegetative growth,Sulphate of potash  4-5 gml of water
G nut fertilizer,NP 2550 kgha apply
FERTILIZERS,APP OF 25KG N  50KG PHA
Stem rot control in groundnut,recommended for soil drench with carbendazim 2gmliter of water
Information about pupping in ground nut,100
TEL ME TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
TELL ME THRIPS OF GROUNDNUT,SPRAY OF DIMETHOAT 30 EC  2 ML PER  LITER   WATER
g nut varieties,g nut varieties -  t g 26  t a g 24  western 9
WEED CONTROL IN GROUNDNUT,RECOMMENDED TO CONTROL WEED MANUALY IN GROUNDNUT
CATTER PILLER IN GROUND NUT,RECOMMENDED TO SPRAY NOVALURAN REMAN NOVA SICISSORS  400 ML PER ACRE
varities,GROUNDNUT --- TMV-2 JL-24
ground nut fertilizer management,recommended ground nut fertilizer BASAL DOSE: 2 BAGS SSP 18KG UREA 33KG MOP
GROUND NUT VARIETIES,GROUND NUT VARIETIES KADIRI-6 KADIRI-5 VEEMANA  GRISHMA TIRUPATHI ARE SUITABLE
THRIPS IN GROUND NUT,SPRAY ACEPHATE 1 GLITRE OF WATER
insect problem,Spray monocrotophos  1 ml in 1 litre of water
farmer asked about pre emergence weed management in ground nut,recommended that pre emergence herbicide is applied to the crop within 1-2 days of sowing
Farmer asked query on IMPROVE YIELD  management in GROUND NUT -PEGGING STAGE,RECOMMENDED TO APPLY ZYPSUM 200 KG PER ACRE NEAR PLANT SURFACE
basal fertilizer mangemenent for ground nut,apply 50 kg dapac
TELL ME MICRO NUTRIENT MANAGEMENT  IN GROUND NUT CROP,4 ML
Weather Report,cloudy weather  chances of light rainfall
is ground nut suitable for redsoils,ground nut suitable for redsoils
Seed treatment for Ground Nut,:
Ground nut  whitefly control,Recommended for Ground nut whitefly control Spray trizophos 2mllit
Spray 10 g CarbendazimOR,Spray 10 g CarbendazimOR
TELL ME ABOUT WHITE GRUN CONTROL IN GROUND NUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
asking about groundnut sucking pests management,recommended for dimethoate 2 ml 1 litre of water
TELL ME WEATHER INFORMATION OF HANUMANGARH,NO RAINFALL FIVE DAYS OF HANUMANGARH
sowing season of groundnut,Masipattam Feb - Mar
Farmer asked query on Weather,:   -     : :            32  C    24 C     9
--ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,25  05
TELL ME CUT WORM CONTROL IN MOONG,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Weed management in onion,Weed management in onion- spray oxy phlorophen 15 ml in 1 litre of water
weedicde in gr nut,weedicde in gr nut weedblock in 30 ml  15 liter
Farmer asked query on Weather,:         :                   32C -25C     8
asking different type of varieties of groundnut,different type of varieties of groundnut
Attack of White Fly ON GROUNDNUT,Spray Ullala 8 gm KAVACH 30 GM 15 Lit of Water
ground nut leaf eating caterpillar,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
GNUT VARIETIES,GNUT VARIETIES -  t g 26  t a g 24
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,25  30
Please give me weather information,Kisan bhai aap ke yhan halki baaris ho sakati hai is saptah me
ask  about in root fungus problem,Suggested: Organic - trichoderma viride 500 gramvigha dusting with sand or organic fertilizer
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUND NUT,5
asked about control for yellowing of leaves in groundnut,suggested for application of 400gm ZnSo4 per acre and spraying of MULTI-K
weed problems in moongfali,nikai gudai kare
mungfali ki jar gal rhi hai,mungfali me-carbendazim 12  mancozeb 63  3 gm  liter pani
Farmer asked weed control in crop gnut,--       -- 9  EC    -
groundnut leaf spot,spray saaf 2gmliter of water
VARIETY,-- -  -
colar root in groundnut,TRIGODRMA 25 KG PER 100 KG FYM PER HE FOR BLACK ROT CONTROL IN GWAR OR GROUNDNUT
Farmer asked  Fertilizer dose information of Castor crop,-              -
TELL ME ROOT ROT IN  GROUNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
CULTIVATION OF GROUNDNUT,VARIETY -KAUSHAL  CHANDRA  CHITRA AMBARSEED RATE- 90-100 KGHAC
FARMER ASKED FOR YELLOWING IN GROUNDNUT CROP,-
TELL ME CONTROL  OF CATTER PILLOR IN GROUNDMUD,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
Ask about flowering problem in groundnutcrop,--
groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 litre of water
ASKING ABOUT WEATHER INFORMATION,CHANCES OF RAIN TODAY
Groundnut Tobacco caterpillar:,recommended for spray quinolphos 2 ml  1 litre of water
Farmer asked fungus control information in groundnut crop,WDG
Information regarding control of fungal disease in groundnut,--       600     15
Asking about Groundnut Tobacco Cut worm management for organic method,:       :  - 3          - 6
Weed control in soybean crop,45
TELL ME INSECT CONTROL IN,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER
YELLOWING IN GOUNDNUT,SPRAY CHEL MIX COMBI 40 GM 15 LITER WATER
topdressing for groundnut,apply 150kg gypsumacre
Aphids in groundnut,Recommended for spray imidacloprid 2ml  lit
asking about groundnut collor rot management,recommended for apply Pseudomonas fluorescens - 1 kg 20 kg of FYM  acre
white flies attack,recommended rogar 400mlacre
ask for castor spodoptera,suggest quinalphos 30mlpump
ground nut fertilizer,500kg zipsum
WEED MANAGEMENT IN GROUNDNUT  CROP,NO HERBICIDE SHOULD BE SPRAYED  IN GROUNDNUT CROP SOWN AFTER 40 TO 45 DAYS CROP
moongfali me dva lgate samay nmi honi jaroori hai kya,dva lgate samay khet me nmi honi chahiye
TELL ME BLACK ROTOC ONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Farmer asked query aboout seed varieties of Groundnut,Recommended to sow groungnut -kadiri-6
ask for gnut stem rot,suggest coc 45gpump
Asked about plant protection in ground nut,suggested them to spray the neem oil at the rate of 2ml per liter of water
how to control sucking pest in groundnut,should be spray dimethod 30mlpump
Farmer asked query on Weather,THERE IS A CHANCE OF SUNNY AND CLOUDY AND SHOWERS  WEATHER
Leaf Eating Caterpillar,Spray Qunolphos  20 mili  15 Lit of Water
TELL ME COLAR ROT DISEASE CONTROL IN GROUNDNUT,HEXAKENAJOL 1 MLLITER SPRAY
GROUNDNUT FERTILER DOSE,1 BAG DAP
SOWING TIME OF GROUNDNUT,RECOMMENDED SOW JUNE- JULY MONTHS AS A KHARIF SEASON
ASKED ABOUT TO  ROOT ROT DISEASE CONTROL IN  GROUNDNUT,50  250
Asking about Java groundnut variety information,Query: Java groundnut variety information Answer: contact our Agriculture department
ASKED ABOUT TO DISEASE CONTROL IN GROUND NUT,5   1
ask about white grub in gnut,I suggested install light trap at first rain fall and spray quinalphosh 30 mili  15 liter on border trees
FARMER ASKED QUERY ON ROOT ROT MANAGEMENT IN GROUND NUT,--RECOMMENDED TO DRENCH COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
WHITE FLY PROBLEM IN GROUNDNUT CROP,RECOMMENDED TO SPRAY ACEPHATE 15 GRLI WATER
farmer inquired about tonic for more flowering in groundnut,tonic for more flowering in groundnut Spray Boom flower 20ml15lit of Water
GRPOUNDNUT LEAF MINER CONTROL,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 150 LITRES OF WATER  ACRE
Asking about application time and dosage of groundnut rich,:TNAU     : 2  200
Farmer wants information about sowing of groundnut,15   15
TELL ME ABOUT WHITE GRUB  CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Top dressing for groundnut,Recommended for apply urea 25 kg  potash 10 kg  acre
groundnut leaf spot management,groundnut leaf spot management: recommended for spray saff 2 grams 1 litre of water
sowing time of groundnut,kharifrabi
Groundnut gram pod borer management,RECOMMENDED TO SPRAY imamectin benzomate 90 gram mix in 150 litres of water per acre
tell me about root rot control of groundnut,USE TRICHODERMA 25 KG PER 100 KG COW DUNG
LEAF EATING CATERPILLAR,spray indoxicarb 05 mili per litre of water
weedicide in ground nut,not recommended
asking about Root rot management  in Groundnut,:       :   1     20
Asked about plant protection in groundnut,Suggested to spray imidacloprid  confidor 05ml per litr
Aphids in groundnut,Recommended for spray Imidacloprid  05 ml  lit of water
Attack of Sucking pest on Groundnut,25 -5  15
FARMER ASKED QUERY ABOUT DISEASE MANAGEMENT IN GROUNDNUT,1      OR2        OR      2
leaf spot,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
caterpillar control,spray quinalphos 20 mlpump
ASKED ABOUT TO WEED CONTROL IN SOYABEAN,30     25
Farmers query about Seed Treatment of Rice,I
Ask about variety of  BT and GJG -66 number groundnut,BT   GJG -
SUCKING PEST IN GROUNDNUT,SPRAY ACEPHATE 2 GRAM PER LITER OF WATER
Asked about Groundnut Top fertilizer application at earthing up,:      :  80    4
attack of aphids on groundnut,Spray Actra 5 Gm15 Liter Of WaterThiomithoxom 25-Syngenta
Asking about Trichoderma viride incorporate with soil or not,:        :
FARMER ASKED ABOUT VARIETY OF GROUNDNUT,-  -   -   -  - -     -
white grub attack in groundnut crop,ap carbafuron 3 G 8-10 kilogramacre ki dar se prayog karen
Farmer asked Heliothis Larvae Problem in groundnut  crop,SC 7-8
gypsum application,500kgsha
ground nut fertilizer management,Recommended ground nut fertilizer BASAL DOSE: 2 BAGS SSP 18KG UREA 33KG MOP
Farmer asked Army worm Problem in GROUND NUT crop,SC
top  fertilizer management for ground nut,apply gypsum 150 kg ac
PROBLEM OF WHITE GRUB IN GROUND NUT,USE FATERA   KILOEKED
plant protection,prophenophos  2mlltr
TELL ME GROWTH IN GROUNDNUT,SPRAY OF MICRONUTRIENT 4 GM PER LITER WATER
