QueryText,KccAns
insect controle in groundnut,FORET 10 G  10 KILOGRAM PRATI ACRE TOP DRESING KARE
ASKED ABOUT INFORMATION GROUNDNUT CROP,Phorate  G 3 KgAcre Application
TELL ME APHID CONTROL IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
FARMER ASKED ABOUT WILT ATTACK ON GROUNDNUT,:-     30
Asking about Marigold leaf miner management,:     : :      3
TELL ME LOW GROWTH IN GROUNDNUT,MICRONUTRIENT 3 G PER LITRE WATER SPRAY
groundnut leaf folder,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Farmer asked seed treatment of white grub control Groundnut crop,30  FS  30
Tobacco caterpillar in groundnut,recommended for spray Dichlorvos 2mllit of water
GROUND NUT DISEASE,saaf 2 gm per liter
tobacco catter pillar,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
asking about manuring of Groundnut,recommended for apply Azospirillum 1kg  Neem cake -10 kgacre
SUCKING PEST IN GROUNDNUT,SUCKING PEST IN GROUNDNUT- RECOMMENDED TO SPRAY IMIDACHLOPRID 1ML PER 3 LITER WATER
ASKING ABOUT THE CONTROL OF FUNGUS IN STORED GROUNDNUT,COPPER OXYCHLORIDE 50 WP        or        MANCOZEB 75 WP
basal fertilizer management in groundnut,apply gypsum 150kg  ac
ask for gnut nutriant defficincy,suggest feso4 100 gpump
Farmer asked query on Weather,NAGAUR PARBATSAR                     29    22     9
herbeside,2-4 d meera-71
Jassids infestation in Groundnut,Recommended to spray Imidacloprid 178 SLTatamidaConfidor 1ml in 3litres of water to control Jassids infestation in Groundnut
WEATHER CONDITION IN LALITPUR,possibilty of rainfall to 15 august
ASKING FOR APHIDS MANAGEMENT,RECOMMENDED -SPRAY DIMETHOATE 17MLL OF WATER
TELL ME FERUS DEFICIENCY IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
Farmer asked fungus control information of groundnut,--         EC -
FARMER ASKED ABOUT VARIETY OF SUMMER GROUNDNUT,- -11
TELL ME WHITE FLY CONTROL,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
farmer want information about rainfall,there will be no rainfall till  12 september
TELL ME DISEASE CONTROAL OF GROUNDNUT,SPARY OF KARBENDAJIM 250 GM BIGA MIKSAR OF 40KG FYM
Farmer asked seed treatment of fungus problem in GROUND NUT,WP
GROUNDNUT SEEDS,--RECOMMENDED TO CONTACT 1902
yellow rog in groundnut,feresh salphat 5 gram par liter
TELL ME ZAYAM ENZYM,USE IN ORGENIK FARMING
wilt,redomil gold  humuc acid
FARMER ASKED ABOUT FOR CONTROL ATTACK OF CATERPILLAR ON GROUNDNUT CROP,:-
TELL ME CAULIFLOWER VARIETY,EARLY VARIETY OF CAULIFLOWER PUSA MEGHNA PUSA KARTIK SANKAR PUSA DEEPALI
vari of groundnut,chandra chitra kaushal prakash
asking about thanjavur weather report,recommended for today no rain
sucking pest in gnut,sucking pest in gnut -spray ulala 8 gm  15 lit water
ASKED ABOUT TO DISEASE CONTROL IN GROUDNUT CROP,2            5     1
Attack of Wilt MarIN GROUNDNUT,Attack of Wilt MarIN GROUNDNUT -Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
leaf spot in groundnut,recommended to spray mancozebcarbendazim SAAF25gmlit of water
Groundnut root rot,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
TELL ME PEAST CONTOL IN,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ground nut me kida laga hai,Apply- clorpyriphos 20 EC  3 lithacwith irrigation of water
ground nut variety,tag 24 western 51  ya  jatichi lagavd karavi
Ask about sucking pests problem in groundnut  crop,SL 7-8
can we spray multi k for ground nut,recomanded to spray twice in 15 days
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,HEXAKENAJOL 1MLLITER SPRAY
GROUND NUT WILT DAMAGE,BLITAX 3 GRAM  LITER WATER
ground nut weed management,RECOMMENDED TO SPRAY IMAZITAPYR PURSUIT  400 ML PER ACRE
ground nut root rot,blitox 30 gr and streptocyclin 1 gr 10 lt water
TELL ME WEATHER INFORMATION OFJODHPUR,NO RAINFALL NEXT FIVE DAYS OF JODHPUR
Farmer asked query on Weather,:   -     : :            34  C    25 C     8
WILTING OF GROUNDNUT,RECOMMENDED SPRAY BLITOX 502GM AND PLANTOMYCIN1GMLIT
FARMER ASKED QUERY ON WEED MANAGEMENT IN GROUNDNUT-60 DAYS OLD CROP,NO WEEDCIDE RECOMMENDED IN GROUNDNUT-60 DAYS OLD CROP
Farmer asked query on Weather,38       23
Farmer asked query on Weather,CLOUDY WEATHER THERE IS A CHANCE OF LIGHT TO MODARATE RAIN IN YOUR AREA
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,ASOFAT AND MANKOJEB 2 GRAM  LT WATER FOR GROUNDNUT LEAF BURNING AND BLACK GRAIN
CONTROL OF STEM ROT IN GROUNDNUT,SPRAY COPPER OXICLORIDE  4 GM LIT WATER
TELL ME CONTROL THRIPS IN GVAR,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
ATTACK OF SUCKING PEST,SPRAY DIMETHOATE 10 ML IN 10 LTR OF WATER FOR CONTROL OF SUCKING PEST
root rot in gnut,root rot in gnut - drenching of bavistin
CULTIVATION OF GROUND NUT,RECOMMENDED TO GROUND NUT VARIETIES : KADIRI 4 5 6  NARAYANI KALAHASTI
Ask about sowing time and variety of groundnut,-  -             -                     -
information regarding how to control of termite in moongfali,broadcast cloropyriphos  15 lt in 20 kg sand per acre
FARMER ASKED ABOUT WEED MANAGEMENT IN SOYBEAN,:  10
ask gnut problem,hirakashi 100gm  citric acid 10gmpump
weed in groundunut,weed in groundunut - parshuit spray
Asked about Groundnut fertilizer application,:    :  20-    45-
Farmer asked seed treatment of white grub control in ground nut crop,WDG -
SEED,TAG 24 WESTERN 51  YA  JATICHI LGVAD KARAVI
Ask about Fungus control in Groundnut,--
Farmer asked Aphid problem in groundnut  crop,SC
Asked about leaf eating caterpillar management in groundnut,:      : :      1 5
Asking about Groundnut leaf webber management,:       :    1                         2   20
Asked about groundnut fertilizer MN management,:     :      5   20
ASKING ABOUT CONTROL OF APHID IN GROUNDNUT,SPRAY   IMIDACLOPRID 178 SL  1 ML   5 LIT OF WATER
Ask about fertilizer dose in groundnut,10  12
TELL ME CONTROL OF TIKA DISEASE IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
SUCKING PEST IN GROUNDNUT,SUCKING PEST IN GROUNDNUT--RECOMMENDED TO SPRAY IMIDA CLOROPRIDTATAMIDA 1ML3 LIT WATER FOR CONTROL OF SUCKING PEST IN GROUNDNUT
fertilizer for groundnut,50 kilo dap  50 kilo gypsum  acre
PEST IN GROUNDNUT,SPRAY QUINOLPHOS 25 EC 25 MLLTR WATER
Asking about groundnut bio fertilizer management,:     :  1    1      20
ASK ABOUT ORGANIC FARMING,-                       -
TELL ME CONTROL WHITE LAT IN GROUNDNUT,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
ASKED ABOUT TO NUTRIENT MANAGEMENT  GROUND NUT,5    10
TELL ME BLACK ROOT CONTROL IN  GROUND NUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
ASKED ABOUT TO DISEASE CONTROL IN   GROUNDNUT,12   63    2
TELL ME ABOUT DISEASE CONTROL,2
Farmer asked query on Weather,- -      -      -      -
groundnut helicovarpa,Recomended Proklaim 90gram  acre 150 l water
TELL ME TREAMINT IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
ground nut fertilizers at 55 DAS,RECOMMENDED TO USE ZYPSUM 200KG ACRE
information about zypsum,for groundnut 200 kg per acre and paddy 20 kg per acre
Advisory message alerts,Your request is been processed succesfully
TELL ME NUTRIENT MANAGEMENT IN   GROUNDNUT,4
FERTILIZER APPLICATION IN COCONUT,RECOMMENDED TO APPLY POLY FEED 100GM15LITRES OF WATER FOR ROBUST GROWTH OF COCONUT
Farmer needs information regarding Flower increase of Groundnut  crop,20                 -       I
RATE OF GAWAR,JODHPUR GRAIN  GOWAR 7150
TELL ME ABOUT WHITE GRUB CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
asking about groundnut,Recommended for apply urea - 30 kg  gypsum 75 kg
TELL ME SULFAR  80 WP USE PER HECTARE,SULFAR 80 WP USE 15-2KG PER BIGHA
Asked about Nutrient management in groundnut,Suggested to apply Complex fertilizer and spray SAMRUDDHIMULTIPLEX tonic  2mllitre of waterGypsum - 100 kg per acre
fertilizer dose,super phospet  yuriya
imformation regarding varities of mungphalli,mh-4 punjab mungphalli no-1
ask for groundnut seed tritmend,sugg to clorophariphosh 25 mili1 kg seed
CONTROL OF RUST IN GROUNDNUT,RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER
ask for groundnut tikka diaeses  information,suggest: spray mancozeb 35gmpump
TELL ME BLACK ROOT CONTROL OF GROUNDNUT,USE CARBENDAZIM 250 GM PER BIGHA FOR ROOT ROT
fertilizer dose,give 2 bag sspacre
ask for gnut caterpillar control,I suggested to sprey quinalphos 30 mlpump
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMENDED TO SPRAYPOTTASIUM NITRATE 5 GRAMS1 LITRE OF WATER
Asked about  Bud necrosis management for Groundnut,:       : 2
asked about to Information about irrigation in groundnut crop,8-10
how to increase plant height groundnut,20kg ureaacre groundnut
ground nut flower eating,spray chloropyriphos 2mlliter
Asking about weed management for Ground nut,Recommended for only for hand weeding
Farmer asked query on Weather,Weather forecast in Jajpur district at Bari block - There is possibilities of no rainfall  in next 3 days  with partly cloudy weather
Farmer needs information regarding control measures of Groundnut seedling blight control,--Spray benomyl 50  WP  2 gmliter              2
groundnut basal fertilizer,apply DAP 50 kgac in basal
YELLOW ROG IN GROUNDNUT,FURESH SALPHATE 5 GRAM PAR LITER
Farmer asked Fertilizer dose information of Groundnut crop,-     150
TELL ME ABOUT WHITE GARB CONTROL  GROUNDNUT CROP,25   4
fertilizer dose,40kg urea   125 kg gypsum
Farmer needs information regarding flower increase in groundnut crop,15      10
gnut bettel problem,drenching cloropayriphos 25 mlpump
GROUNDNUT  MITE  MANAGEMENT,RECOMMENDED TO  SPRAY PROPARGITE 200 MILLI LITER ACRE
GRAIN FILLING,APPLY GIPSUM OR SSP 100KG PER ACRE
FARMER ASKED ABOUT FOR CONTROL ATTACK OF JASSIDS ON GROUNDNUT CROP,:-
Farmer asked query on Weather,33       8
farmer want to know information about how to control tobacco caterpillar in soybean crop,Farmers control of the soybean crop Illion Mithomil 40 SP 25 g  pump to spray at the rate of
TELL ME ABOUT INSECT CINTROL IN GROUNDNUT,--   15
ask about seed treatment,cloropyriphos 25ml10kg seed
TELL ME COLAR ROT DISEASE CONTROL IN GROUNDNUT,HEXAKENAJOL 1MLLITER SPRAY
farmer asked about leaf spot management in groundnut crop,recommended to spray KAVACH - Chlorothalonil 75  W 400g per acre
Farmer asked query on Weather,31      25     6
Ask for weather information,There are chances of rainfall during 31 octomber 1 november  month
Variety of groundnut,Recommended the variety of ground nut is TMV-2 Kadri-3jaal-42 Yield of groundnut8quintalacre
Asking about Increase yield for groundnut induce flowering,:       :     2
weed control in moongfali,moongfali me weed control ke liye hand weeding kare
Farmer asked basal soil application for pests and insects Control information of groundnut crop,EC                    GR
Farmer asked query on Weather,5                        34
information about ground nut,Dear former use to  Dimethoate 30 EC 2ml liter water splash in the field
Asking about weather information,kisan bhai- badal bane rahege aur kuchh kshetro me bunda bandi hone ki sambhavana hai
variety,tag-24
TELL ME COLAR ROT DISEASE CONTROL,HEXAKENAJOL 1ML LITER SPRAY
Asked about plant protection,Suggested to spray Dimethoate - 2ml per litre of waterSuggested to spray Thiomethoxam 05 gram per litre
Ask about use variety information of Groundnut crop,-  TAG -  TAG -
Ask about use fertilizer information in Groundnut crop,DAP 12    90 2
gram pod borer in groundnut,spray chloripyriphos 2mllit of water
Asking about Stem rot and Beetle control in groundnut,:      :   1     20
insect problem,Spray carberial  2 gram in 1 liter of water
Asking about Groundnut Bihar hairy caterpillar management,:     :  - 2
Ask about larvae control information in groundnut crop,EC 30
groundnut season,groundnut season Purattasipattam Sep- Oct
TELL ME BLIGHT CONTROL IN GUAR,1           DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
TELL ME BLACK ROT CONTROL IN GROUNDNUT,DUCTING CARBENDAZIM 250 GM PER BIGHA USE IN ROOT ZONE
farmer asked about drenching for groundnut crop to control wilt,-
ABOUT MANAGEMENT OF THE ROOT GRUB IN GROUNDNUT,RECOMMENDED TO DRENCH CHLORIPYRIPHOS 500 MLAcre
TELL ME CONTROL CHARCHOL ROT IN GROUNDNUT,-- 15
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,:-::
groundnut bud necrosis,groundnut bud necrosis: recommended to spray dimethoate 400 ml per acre
TELL ME WHITE GRUB CONTROLL IN GROUNDNUT,CHLOROPYRIPHOSE 20 EC 1 LITTER   BIGHA WITH  IRRIGATION  WATER
SEED RATE GROUNDNUT,SEED RATE GROUNDNUT:36 KG TO 40KG SEEDS1ACRE
weed management in groundnut,recommended to apply targa super 2ml in 1 litre of water spray
TELL ME NOT GROWTH IN GROUNDNUT,THAYOUREA 05 GRAMLITER SPRAY KARE
sowing time of pea nut,sowing time of pea nut june
asking about groundnut foliar spray management,recommended for spray groundnut rich -2 kg 200 lit of water acre
TELL ME MARKET INFORMATION,JAIPUR GRAINGROUNDNUT WHITE3950
Information about leaf cutter control of Groundnut crop,CHLORPYRIPHOS 50CYPERMETHRIN 5EC 25ml
ASKING ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT PLANT,SPRAY GRADE 2    2-3 GMML  LIT OF WATER
ASKED ABOUT TO FERTILIZER IN GROUNDNUT,5  7
farmer asked about VARIETIES OF GROUNDNUT,- -            -    -
ROOT ROT,RIDOMIL 25 GM LIT
farmer want to know information about seed treatment of soybean,recommended for   seed treatment of soybean treat the seed with tricoderma viridi 5gmkg of seed or thiram 3gmkg of seed
basal dose of fertilizer for groundnut ---,Recommended to apply urea-4 kgDAP-34 kg MOP-26 kg per acre at the time of sowing as basal dose of fertilizer for groundnut
Termites attack in groundnut,recommended for the soil trench with  chlorpyriphas 2mllit of water
groundnut in folder,recommended for to spray acephate 300 grams per acere
ABOUT CANTROL OF WHITEGRUB,KARTAAF HAIDROCLORIDE 20 KG HACTAR
GROUNDNUT LEAF SPOT,RECOMMENDED TO SPRAY SAAF 2GRLT WATER
leaf spot in  ground nut,mancozeb 3glit water
TELL ME SEED TREATMENT IN GROUNDNUT,25            20   6ml
farmer want to know information about how to control  squirrel in groundnut,10 G  125
farmer asked about uses and application time of CALCIUM NITRATECN in groundnut,Calcium Helps in a good fruit setting when sprayed at the flowering stageIt also encourages pod formation and better filling up of the pods
TELL ME TERMIETE CONTROLE IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asked about leaf spot disease management in groundnut crop,:       :   7      5  10
ROOT ROT IN GNUT,CARBENDAZIN 250 GRAMBIGHA
Asked about pest control in Groundnut crop,:       :        3      15   - 45
Groundnut Rust management,Recommended for spray mancozeb 2 gramlitre of water
groundnut diseas,spray carbendizium 50 wp at 1 gram  litof water
Can Farmer do farm Ground Nut from this month,Yes details is told to farmer
farmer want to know information about How to control of fungal attack in   crop,recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
SEED TREATMENT IN GROUND NUT,SEED TREATMENT WITH CARBENDIZUM 1 GRAM IMIDACHLOPRID 5 GR TRICODERMA VIRIDE 10 GR1 KG SEEDS
Ground nut leaf spot control,Recommended for spray carbendazim 2 g  lit of water
WHITE GRUB CONTROL IN GROUNDNUT,WHITE GRUB CONTROL IN GROUNDNUT CARTAFHYDROCHOLORIDE 4 KG PER BIGHA
Farmer asked fungus control information in groundnut crop,20-25
asking about Leaf caterpillar management in Groundnut,:     :  2      3      1   1
root rot management in sesame,recommended for Trichoderma viride 1 kg mixed with 20 kg of FYM
groundnut basal fertilizer management,Recommended for acapply DAP 50kg  ac
control of pest,profinophos 2mll
stem rot in groundnut crop,drunch copper oxy chloride 3 gram per liter of water and streptomycine 05 gram per liter of water
irrigation details for groundnut,explain the details
Groundnut,Semi Spreading: GG-20
Collar rot in Groundnut,Collar rot in Groundnut-Spray saaf-2gmlit of water
Farmer asked about fertilizer dose in groundnut crop,- -
Ask about sucking pests problem in  groundnut crop,WG  8
TELL ME ABOUT  CONTROL IN GROUNDNUT,20   4
asking about groundnut nutrient management,recommended for spray groundnut rich- 2 kg 200 lit of water acre
Farmer asked white grub control information in Groundnut crop,GR   4
fertilizer,125 kilo jipsam
Ask about fungus problem in crop,Suggested: Propiconazol Tilt 25 ec 8 mlpump spray
TELL ME ABOUT  INSECT CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,-  30
leaf miner in groundnut,Recommended for spray dimethoate 2ml  lit
root grub,phorate granules
caterpillar in gnut,caterpillar in gnut - spray monocrotophos 15 ml  15 lit water
Leaf Eating Caterpillar,Spray Fhiter 15ml15 Lit of Water
Basal fertilizer management for groundnut,recommended for  apply DAP 5Okg  gypsum 75 kg ac
termite problem in moongfali,Chlorpyriphos 20 EC 100 mlacre ka prayog kare
TELL ME SEED TREATMENT OF GROUNDNUT,USE OF CARBANDAZIM 2 GMIMEDACHLORPIDE 3  MLRHIZOBIUM CULTURE CULTURE 600 GMHAC
ground nut sowing time,nov -30
Groundnut leaf miner control,Spray quinalphos  2ml  lit of water
asking about Root rots bio fungicide application,recommended for apply Pseudomonas fluorescence 1 kg  Trichoderma viride 1 kg  FYM 10kg ac
control measures against sucking pest on groundnut,spray diamethoate 10ml10lit of water
gnut varieties,gnut varieties- t a g 24  t g 26
WHITEFLY IN GROUND NUT,RECOMMENDED TO SPRAY THIOMETHOXIM
ASKING ABOUT CONTROL OF STEM ROT IN GROUNDNUT PLANT,SPRAY Kasugamycin 5  Copper Oxychloride 45 WP 15 GRAM  LIT OF WATER
SUCKING PEST MANAGEMENT,RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1
fertilizer dose,::                ::
TELL ME INSECT CONTROL,20   4
Rat infestation in Groundnut,Advised to use Rat poison baitZinc phosphideWheat flourto control Rat infestation in Groundnut
TELL ME ABOUT WHITE GARB CONTROL GROUNDNUT,-- 250
groundnut helicoverpa damage,monochrotophos  16 milli liter water
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,25   4           --
generalinformation,generalinformation
Asked about plant protection,Suggested to Spray:- carbendizm  1glit of water
TELL ME ABOUT  BLACK LEAVES DISEASE CONTROL IN  GROUNDNUT,12   63    2
TELL ME DISEASE CONTROL IN,50   2
Asked about leaf cater pillar in groundnut,:     :           3
TELL ME WWED CONTROL OF GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF GROUNDNUT
Asked about leaf folder management  in groundnut,:      : :       15
About ground nut crop,kisan bhai mungfali me halki sichayi kare
ASK ABOUT GROUNDNUT SEED RATE AND VARITIES INFORMATION,- -      -    -     -    :-  :- -  -  -     :-  -  -  -
TELL ME LEAF MINOR CONTROL IN GROUNDNUT,SPRAY OF DIMETHOATE 30 EC 2 ML PER LITER WATER
Ask about Groundnut Crop Variety Information,-    -
ask about bio product,phosphorus solublising bacteria 1literacre soil application
ask abt seed rate,suggested 25-3kgha
