QueryText,KccAns
Asked about plant protection in groundnut,--Suggested to Spray:- Mancozeb  2glit of water
ask abt fungus,i suggested bavisteen
grouundnut,thanks for calling
GROUNDNUT CROP IS AFFECTED BY YELLOWING PROBLEM,USE UREA AND ZINK SULPHATE WITH IRRIGATION ON 25 DAYS AFTER SOWING
Farmer asked termitewhite grub control information of Groundnut Crop,500  1
ASKED ABOUT INFORMATION GROUNDNUT CROP,PARSHUT CHI FAVARANI 30 DIVSANI KARAVI
groundnut cultivation practices details,explain the groundnut cultivation practices details
ground nut rot,drench with   blitax   30 gr  streptocyclin  1  gr in 10 lit of water
caterpiller attack on ground nut,Proclaim 5gm15lit of WaterSpray
Farmer want to know how to control white grub in field,-
FARMER ASKED ABOUT WATER MANAGEMENT OF GROUNDNUT,:                   -
asking about Vellore today weather Report,Recommended for Vellore today weather Report : Light Rain fall 25  75 mm
ASKED ABOUT WHICH CROP TO GROW AT PRESENT,--RECOMMENDED TO GROW GROUNDNUT CROP
FERTILIZER FOR G NUT,USE UREA 25KGEKAR
Farmer needs information regarding control measures of termite Crop Groundnut,--          06   4
asked about white grub in gnut,-
TELL ME    SOWING TIME,SOWING TIME OF GROUNDNUT 1 APRIL TO 15 JUNE
TELL ME GROUNDNUT VARIETIES,M-13MA-10
ask for fertilizer used in ground nut,i have suggest for used sufla is used
yellowing of leaves,yellowing of leaves for :: gram pamp
spacing for groundnut,-
ASKING ABOUT CONTROL OF WEED IN GROUNDNUT,APPLY IMAZETHAPYR 10 SL  100 ML BIGHA
Asked about Plant Protection,flubendiamide 05 ml  or karate 2 ml per liter ogf water
Asked about plant protection in  groundnut,Recommended to spray : SAAF Carbendazim  mancozeb -10 gram in 1 kg of seed
TELL ME ABOUT WHITE GARB CONTROL  IN  GROUNDNUT,25   4
SOWING TIME GROUNDNUT,10 JUALAI SE BUAI KAR SAKTE HAI
asked about information groundnut,parshoot chi favarani karun gya
GROUND NUT SEED TREATMENT,USE BAVISTIN 5 GRAAM 1 KILO BIYANE
FARMER ASKED ABOUT ATTACK OF TIKKA ON GROUNDNUT,:  2    1    1
FARME RASKED ABOUT ATTACK OF SHOOT BORER ON GNUT CROP,5        EC
sowing time in groundnut crop,The sowing of groundnut is done from the second week of June to the first week of July
ask for leaf spot prob in groundnut,suggest:hexakonazol 30 gm per pump and to sprey
asl for chlorosis disease in g nut,ferrs sulphate 100 gm and citrus acid 20 gm per pump
leaf hopper in ground nut,spray rogor 2 ml in 1 litre water
top dressing fertilizer mnt groundnut,Apply 150 kg gyspumac
Asked about leaf blight disease management in groundnut crop,:         :       2
Asking about control red spider in Groundnut,:     :  57   EC  2
Asked about Sucking pest management in Groundnut,:        :  2    1
varities of mungpalli,mh-4  punjab mungphalli -1
TELL ME VARIETIES OF GOUNDNUT,VARIETIES OF GOUNDNUT  GG-2 HNG-10 M-13
Farmer asked Varieties information of Ground nut crop,:-  :-  -
ask for the wilting in the gnut,I suggested for the coc-20 gmpump as a drenching
GROUND NUT GROWTH,RECOMMENDED TO SPRAY POTASSIUM NITRATE  5 GRAMS1 LITRE OF WATER
Leaf spot in ground nut,Recommended for spray Propineb 2 gram litre of water
NUT BEETLE,CHLOROPYRIPHOS 2MLLITRE
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,QUIENAL PHOS   25  4 LITTER  HACTER
want to know about weather report information,posivility of the rain and drizzles in the date of October 9 to October 11
farmer asked about BASF Opera Fungicide  usage,Pyraclostrobin 133  Epoxyconazole 5 SE isease control on wide range of crops
ATTACK OF SUCKING PEST ON GROUNDNUT,-    -
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES -TAG 24 JL 24
Asking about groundnut water management,:     :
Zypsum application in groundnut,recommended to Apply 200 kg gypsum per acre
TEL ME PLANT PROCTION,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
FARMER ASKED THE CONTROL OF TERMITE IN GROUNDNUT,178   1
caterpillar in gnut,caterpillar in gnut - spray fem 5 ml  15 lit water
DOSE OF GYPSUM IN GROUNDNUT,100KGACRE-DOSE OF GYPSUM IN GROUNDNUT
TELL ME WEATHAR INFORMATION   PALI,NO RAIN POSSIBILITY IN NEXT  5 DAYS
ask for gnut wilt control,i suggested to give tricoderma 25 kgha
TELL ME PEST CONTROL IN GROUNDNUT,QUNOLFOSH 15  5 KG BIGHA
information regardingh seed rate of moongfali crop,information regardingh seed rate of moongfali crop seed rate of paddy :-32-34 kg ecre
MICRONUTRENT DEFFICENCY IN GROUNDNUT,MICRONUTRENT 4 ML PPER LIT WATER
Farmer asked about Preparation of Jivamrut and   Preparation of Dashparni ark,-                  2           7      -                                                     150
wqhite grub in gnut,chloro pyriphos 4 lha with irrigation water
Farmer wants to know about how to control fungal attack in  crop,Recommended for  coperoxychloride 45 gram mix with straptocycline 2 gram  pump
asking about root rot management in groundnut,recommended for apply pseudomonas 1 kg FYM 20 kgacre
Groundnut varieties for rain fed cultivation,Recommended for TMV 7 VRI 2 VRIGn 6TMVGn 13
Farmer Asked sucking pests control information of Groundnut,ZC 8
WEED MANAGEMENT IN NON CROPPED LAND,--     1  200
Asking about Leaf caterpillar management in Groundnut,:      :    7     10
Asking about  vermicompost  required quantity for one acre,Recommended for 200 kgacre
ASKING ABOUT SEED TREATMENT IN GOURNDNUT,RECOMMENDED TREAT THE SEED IN TRICHODARMA VIRIDE  4-5 GM KG SEED
WEATHER CONDITION IN AURIYA,CLAUDEY WEATHER CHANCE OF LIGHT RAINFALL
TELL ME WEED CONTROL IN GROUNDNUT,STOMP 2 GRAM PAR LITER WATER SPREY
seed rate of groundnut,mungphali ka beej 90-95 kilogramhacter ki dar se padta hai
Farmer want to how to control caterpillar of soyabean crop,Recommended for use phorate or corbofuron 8-10 kg per acre
WEED MANAGEMENT IN GROUNDNUT,SPRAY TARGA SUPER  2 ML  1 LITER OF WATER FOR WEED MANAGEMENT IN GROUNDNUT
Farmer asked seed treatment of white grub control  in groundnut crop,WDG -                EC
TELL ME NUTURMENT MANAGEMENT IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
asking about Red spider mite in groundnut,Recommended for spray spiromesifen 2 ml  litre of water
ask for groudnut weediside reaction information,suggest: spray 100gm ureapump
ASKED ABOUT TO SEED REEATMENT IN PEANUT,15    10
pest,provide all inforamtion
ask for gnut spodoptera,suggest quinalphos 15mlpump
Farmer asked about 00-52-34 water soluble fertilizer,--
SUNFLOWER FUNGAL DISEASE,RECOMMENDED TILT 2OOMLACRE
ASK ABOUT  CALCIYUM NITRATE SPRAY IN GROUNDNUT,5
GROUNDNUT TIKKA LEAFSPOT,GROUNDNUT TIKKA LEAFSPOT: RECOMMENDED TO SPRAY HEXACONAZOLE 400 ML PER ACRE
Asked about groundnut top dressing management,6    12
mung phali me kida laga hai,Quinalphos 20  Cypermethrin 3  10 mllit spray kara de
ROOT ROT,RIDOMIL 25GM1LITRE OF WATER
Farmer asked  Sowing Time And Varieties information of Groundnut crop,-  -
vareity of groundnut,vareity of groundnut - sb-11 tag-24
Farmer asked Irrigation Management details of Groundut crop,EC         WG -
Asked about Water management for Groundnut before using Pseudomonas fluorescens,:       :
Asked about Groundnut foliar spray application Organic,:       :    5    1
Asking about White grubs management in groundnut,Recommended for soil drenching chloripyriphos 2 mllit of water
Ask for groundnut termite problem,I suggested to use cloripyriphos for control of termite and whitegrub in groundnut
Ask about fungus problem in Groundnut  crop,SC
Asked about plant protection in ground nut,Ground nut Suggested to spray Chlorpyriphos  2 mlltr of water
wilt on g nut,tricodarma 3kgshenkhat 100kg misalun dyave
Stem rot disease management in groundnut,Recommended for apply trichoderma viride 1 kg mixed with 25 kg of Farmyard manure acre
Asked about plant protection in Groundnut,Suggested to spray    spinosad 45 5ml  10 lit of water
TELL ME PLANT PROTECTION IN  GROUNDNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
plant protection of groundnut,Dear former use to Quinalphos 25 EC 2mlliter water splash in the field
groundnut root rot,recomended to spray copper oxy chloride 3gramsliteracre
farmer asked query on caterpillar management in ground nut,-RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1
ASKING ABBOUT BASE FERTILIZER,I SUGGEST 5 BAG AT BASE
ask about weed in ground nut,I suggested to hand weeding for control weed in ground nut after germination
Give information regarding which pesticide to use at the time of sowing peanuts,4  5
ground nut thrips damage,imidachloprid 4ml 10 liter water
Farmer asked Nematode Problem in groundnut crop,SGCG           2  GR
ROOT PROBLEM OF GROUNDNUT,CONTROL COLAR  TRICODERMA 25KG WITH 100KG FYM PARTI HA
how to control of white grub,carbofuran 3 G 6-8 KG  acer are use
SEED TREAT MENT,TRICODERMA 10 GRAM  KILO SEED
Asking fertiliser in ground nut for monsoon,Prefer 125-25kgNP per hactare
Asked about Micronutrients mixture and other fertilizers using days interval,:            :3-5
attack of sucking pest on groundnut,Spray Confidor super  Confidor 15 ml15 Lit of Water
Farmer needs information regarding herbicide in Groundnut crop,4  5
Information about control of termite in groundnut crops,Carbofuran 3G  8  10
Asking about jasmine basal fertilizer management,Recommended for apply FYM 10 kg  pit
TELL ME SUCKING CONTROL PEST GROUNDNUT,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
TELL ME WEEDICIDE IN GROUNDNUT,NO WEEDICIDE AT 20 DAS
Farmer asked White Fly problem in ground nut  crop,SP 12
Ask about White grub control in ground nut crop,EC                 EC
Asked about plant protection in Groundnut,spray Dimethoate at 2ml per litre water
ASKING ABOUT WEED MANAGEMENT IN GROUNDNUT,QUIZALOFOP-P-ETHYL 5  EC   -        -
Information regarding weather in fatehabad,Some clouds and chance of rain fall today
Red Mites Attack,Spray Actra 5 gm15 Lit of Water
Asking about Leaf eating caterpillar control in Groundnut,:      : :      2
Farmer asked query on Weather,:   -       : :           35  C    25 C     7
Farmer asked Weed control information of groundnut crop,-
VARIETY OF GNUT,PHULE PRAGATIPHULE VYAS
ASKED ABOUT TO  INSECT CONTROL IN  GROUNDNUT,25   4
DISEASE,CARBENDIZIM 2 G 1 LITER
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 2-3 DAYS IN YOUR DISTRICT
TELL ME BOUT SUNDI CONTROL IN PEANUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
LEAF BURN,DIMETHOATE 30ml15LITRE
Asked about Irrigation management in Groundnut,:    :   20
VERITIES,-  -1
Tell me about insect control of Groundnut crop,5   05
TELL ME WEATHER REPORT IN BARMER,N0 RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY
NUTRIENT DEFECIENCY,spraying of 1 kg ferrus sulphate per one acre
Farmer asked query on Weather,5        17  18
Farmer asked Larvae control information of  groundnut,40         ppm
NECK ROT IN GROUNDNUT,Neck rot The neck region of the plant with black colour gradually such plants withers Treat the seeds  2 g Carbendazimkg of seeds and sow
Better pod formation in groundnut,Advised to apply mix micronutrient  10kgacre and gypsum  100kgacre  better pod formation in groundnut
Farmer asked fungus control information of ground nut,SC
ASKED ABOUT TO SEED TRETMENT IN GROUNDNUT,2              50 25
FARMER ASKED ABOUT  ATTACK OF WHITE FLY ON GROUNDNUT CROP,30
fertilizer application,recommended gypsum 200kgacre for better growth
Asked about groundnut top fertilizer application details,IRRELEVANT CALL
Asking about Average yield for VRI 2  groundnut variety,Recommended for Average yield for  VRI 2 groundnut variety at 824 kgac
variety,tag-24 phule prgatikopergaon
ROOT ROT,ROOT ROT- SPRAY CARBENDAZIM MANCOZEB SAAF SIXER  2GM PER 1 LITRE OF WATER
ground nut pod borer management,recommended to spray quinolphos 2mllit of water
PEST CONTROL IN GROUNDNUT,25  05
GROUND NUT TOBACCO CATERPILAR,RECOMMENDED TO SPRAY CHLOFENPYRPHOS  INTRAPRID LEPIDO 500 ML PER ACRE
Information regarding weather in Mahenragarh,Mostly clear no chance of rainfall
root insect in groundnit,To prevent the outbreak of root insect Cloropirifos 3 liters per  of drug use
Farmer needs information regarding control of Weeds in groundnut crop in flowering stage,30
TELL ME POD  BORER CONTROL IN GROUNDUTE,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
ground nut variety,avatar dh-86
Ask for groundnut irrigation information,I suggested to apply second irrigation at 18 to 20 days in groundnut
Asking about Fipronil and Micronutrients mixture can be mixed,:           :
variety,tag 24
GROUND NUT  ROOT KNOT NEMATODE DAMEGE,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE 3 GRAMS LITER WATER
root problem of groundnut,USE TRICHODERMA 25 KGHA MIX WITH FYM 100 KG HA
ask about the general information                                                                             all information provided -,thanks for calling in kisan call centre
Asking about Groundnut seed rate,:     : 50
how to control wilt disease in groundnut,dranching with mancozeb 30gpump
Ask about larvae control information,Suggested: Cypermethrin 10EC 15 mlpump spray
TELL ME WEATHER INFORMATION OF HANUMAANGARH DIST,LIGHT RAINFALL IN HANUMAANGARH DIST
TELL ME CONTROL WHITE GRAB IN BAJARA,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
Tobacco caterpillar in groundnut,Recommended for spray quinalphos 2ml  lit of water
TELL ME ABOUT DISEASE CONTROL IN,75   45   2
ASKED  ABOUT SEED TREATMENT IN GROUNDNUT,50   2
basal fertilizer management in groundnut,apply DAP 50 kg  ac
Asking about Aphids and leaf caterpillar management in groundnut,Recommended for spray Thiochloprid 2 ml  sticking agent 1  ml  litre of water
TELL ME INSECT  CONTROL IN,--  178   05
GROUNDNUT POWDERTMILDEW,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
Farmer asked  organic sucking pest control in groundnut crop,-                     -
root rot in groundnut,bavistin 250gmbigha
FARMER ASKED ABOUT TO SEED RATE OF GROUNDNUT,100
TELL ME YELLOWING CONTROL IN GROUNDNUT,SPRAY OF ZINK SULPHATE 5 GRAM BHUJA CHUNA 25 GRAM PER LITER WATER
Ask about weed control information in Groundnut crop,- 5 EC   -
Farmer asked about Cutworm problem in groundnut,G
TELL ME CATERPILLAR CONTROL IN PEANUT,SPRAY OF QUINOLPHOS 25 EC 2 ML PER LITER WATER
ask about gnut variety,I suggested GG-1112
Asking about tractor drawn ground nut can be better sowing,:      :
TELL ME ABOUT ROOT ROT CONTROL IN  GROUNNUT,250
Asking about micro nutrient fertilizer management for groundnut MN deficiency,:        :   5
attack pest,Spray Chloropyriphos 30ml15 Lit of Water
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,QUINOLPHOSE
ground nut tikka leaf spots,recommended to spray SAAF 2GRLT WATER
groundnut top dressing fertilizer management,Recommended for apply zypsum 80  ac
rate of gawar,NOHAR  GOWAR 4585
rust,apply chlorothalonil 02
Farmer asked query on Weather,23
water mangement,give irregation 7-10 days gap
ask control of rust,I suggested spray mencozeb 5 gram in 10 liter water
groundnut varietizers,groundnut varietizers--tag 24sb 11
Asking about caterpillar management in groundnut,:     :  10   4
Farmer asked about fungus problem in root of Groundnut crop,WP -
Ask About Chilli Varieties,Teja  Tanaya  Tejaswani
TELL ME ABOUT WEATHER INFORMATION,NO RAIN RAINFALL POSSIBILITE IN 5 DAYS IN YOUR DISTIC
SEED TREATMENT,SEED RATE-40KG PER ACRETREAT SEEDS WITH THIRAM 3GM PER KG SEED OR CARBENDAZIM 2GM PER KG SEED 7 DAYS PRIOR TO SOWING
ask for groundnut extra growth information,suggest: spray liosin 20mlpmup
LEAF EATING INSECTS IN GROUNDNUT,SPRAY CHLOROPYRIPHOS 2 ML IN 1 LITRE WATER FOR LEAF EATING INSECTS IN GROUNDNUT
Ask about fertilizer in ground 25 DAS,-
ask for groudnut  sowing time information,suggest: sowing time is feb-march
farmer is asking about weather information,there is no possibility to be rainfall till to  17 August
GROUNDNUT,GROUNDNUT SEED SOWING- 15 JAN TO 15 FEB
TELL ME CONTROL OF YELLOW MOSIC IN GROUND NUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
ask for groundnut fertilizesr  pestiside information,suggest: no spray any pestiside with fertilizers
Attack of Aphids on Ground nut crop,Aphids on Ground nut crop-Spray Roger 15 ml15 Liter of WaterDimethoate-Cheminova
TELL ME  FUNGS CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Ask about blank pod problem  information ground nut crop,100
FARMER ASKED QUERY ON WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED TO MANUAL WEEDING
Farmer asked termitewhite grub control information of groundnut,650 GRAM ACRE SOIL APPLICATION
Asking about groundnut seed treatment,Recommended for groundnut seed treat with Carbendazim 2 gkg seed
Information about control of termites in the field,03  8 kg
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,- -  -      -    -  -  -
ask abt larvae problem,suggested proepr info
groundnut leaf eating caterpillar management,groundnut leaf eating caterpillar managementRECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
gram pod borer in groundnut,spray quinalphos 2mllit
ground nut weed management,RECOMMENDED TO SPRAY PENDIMETHALIN 1 LITRE 200 LITRES OF WATER ACRE
Asked about leaf miner management in groundnut,:       :    3
aphid in groundnut,recommended for imidachloprid 4ml10lit
Asked about major pest  diseases in blackgram  Groundnut crop,:        : -                -
Asked about  Groundnut  seed Germination related  information,:      :   45         5
fertilizer dose for groundut,DAP GYPSUM
ASKING ABOUT PROBLEM IN GROUND NUT CROP,KINDLY CHECKING THE PLANT
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,TRICODERMA 25 KG HECTAR IN FYM 100 KG
Information regarding Weather in sirsa,Weather is clear and no chance of rainfall today
Tiksa,Details
Ask about fungus problem in peanut  Root,WP
Asking about caterpillar management  in groundnut,:     :   10   4
FARMER ASKED QUERY ABOUT CAN  APACHE NUTRIENT CAN BE MIXED IN 13-0-45 IN GROUNDNUT,--RECOMMENDED TO DO COMPATABILITY TEST  FOR  APACHE NUTRIENT  AND  13-0-45 IF THEY ARE MIXED THEY CAN BE SPRAYED
TELL ME SEED TREATMENT,CARBENDAZIM 2 GRAM  CHLOROPYRIPHOS 4 ML  KG SEED
ask about rust control in groundnut,EC 20-25
Asked about Nutrient management in Groundnut,Critical stages of crop growth period for irrigationGerminationFlowering and pod filling stageTotal 12 irrigations are sufficient during Kharif and required 16 inches of water for rabisummerBorax- 4 kgacre
ASKED ABOUT SUCKING PEST ATTACK  ON GROUNDNUT,-   10
TELL ME WEATHER INFORMATION,RAIN MAY BE CONTINUE NEXT 3 DAYS
WATER MANAGEMENT IN RED GRAM,:       2  8
Farmer needs information regarding How to control of fungal attack in groundnut   crop,Recommended for to control of fungal attack in gram crop use captan  hexaconazol 40gmand streptocyclin 2 gram at 15 liter of water
I IRRIGATION IN GNUT,15-20 DAS
Attack of Aphids,Spray Admire 5 gm15 Liter of Water Imida 70 wp-Bayer
FERTILIZER DOSE FOR GNUT,APPLY 21KGURIA125KG SSPACRE
