QueryText,KccAns
TELL ME DISEASE CONTROAL OF GROUNDNUT,SPARY OF KARBENDAJIM  250GMBIGA
Farmer asked fungus control information of groundnutb,WP -
TELL ME CONTROL OF PEST IN GROUNDNUT CROP,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
tell me demak in groundnut,spary of foret 15kg biga
ask about nutrient requirement,depending upon soil8-9 irrigation required
Disease control in groundnut crop,Disease control in groundnut crop spray machozeb M-45  2 gm or bavastin  1 gm liter water
FERTILIZER,GYPSUM UREA 2 BAGACRE
Sucking pest vector in Groundnut,Recommended to spray Methyl Dimeton 25 EC 2ml per litre of water to control Sucking pest vector in Groundnut
ASKED ABOUT VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT- PHULE UNNATIPULE PRAGATIPHULE UNAPSB-11JL-24
Fertilizer spray for Groundnut,Fertilizer spray for Groundnut-Spray Polyfeed-5gmlit of water
Farmer want to know information about use of herbicide in flowering stage or 30 to 40 DAS,Dont use of any hebicides in flowering stage or 30 to 40 DAS in crop because chance of flower drop in your crop
TELL ME  TIKA DISE CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
ASKING ABOUT CONTROL OF STEM ROT OF GROUND NUT,SPRAY  THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
Ask about groundnut larva information,1
leaf miner,spray phosolone 2 mili per litre of water
TELL ME WHITE GRUB CONTROLE IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Asked about weed management for Groundnut,: 20  40
Farmer asked Larvae control information of  groundnut crop,ZC
asked for sowing season,15th November - January end
Farmer wants to know information about water management in groundnut crop,4
FARMER ASKED ABOUT GROUNDNUT VARIETY,- -  -    -    -  -  -    -   -          -      -     -
THIKKA LEAF SPOT IN GROUND,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
Farmer asked query on Weather,28       25      5
ASKING ABOUT APHIDS MANAGEMENT,RECOMMENDED- SPRAY DIMETHOATE 17MLL OF WATER
ASK ABOUT SEED TRETMENT IN GROUND NUT,I SUGEGSTED TO GIVE THIRAM 3 TO 4 GM 1 KG SEEDOF GROUND NUT  SEED TRETMENT IN GROUND NUT
moong fali me sundi hai,4 10
Farmer asked query on Weather,:               36       10
Asking about Groundnut top dressing fertilizer management,:   :  - 6    - 12      25
weed in groundnut,no any weedicide recommended in groundnut
Asked about Nutrient management in groundnut,Suggested to Spray micronutrients  5 gltr of water
FERTILIZER MANAGEMENT,RECOMMENDED TO APPLY UREA  POTASH
GROUND NUT LEAF SPOT,RECOMMENDED TO SPRAY HEXACONAZOLECONTAF ANVIL  400 ML PER ACRE
aphids attack in ground nut,recomended to spray fipronil 2milliliteracre
FARMER ASKED ABOUT ATTACK OF SUKING PEST ON GROUNDNUT,- 10
top dressing fertilizer management for groundnut,apply gypsum 150kg  ac
Farmer asked weed control in groundnut crop,--
WHITE FLIES IN GROUND NUT,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITERS OF WATER  ACRE
sucking pests damage in groundnut,RECOMMENDED TO SPRAY  DIMETHOATEROGAR   ROGARIN  400MLACRE
Asked about groundnut leaf roller management,15
FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN  GROUND NUT,RECOMMENDED TO  SPRAY CALCIUM NITRATE -1KGACRE
Attack of Thrips,Spray Oberon 15 ml15 Lit of Water
moonfali  me   pani lagaye ki nahi,halki sichai kare
Collar rot of Groundnut,Spray 1gm Benomil per liter of water  repeat after 7-days again
Information about weather,Kisan bhai aapke shetra mein 24 june se 28 june mein barish ki sambhavna hai
GROUNDNUT ROOT ROT,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
asked about caterpillar management in groundnut,:     :  1  1
Asking about weed management in groundnut,Imazethapyr 10 SL              -
Asked about leaf crinkling management in groundnut,:        :
TELL ME GRUBE CONTROL IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
APHISDS MANAGEMNET,SPRAY DIMETHOATE 17MLL OF WATER
Ask about fungus control in Groundnut,SC -
ASKED ABOUT TO INSECT CONTROL IN   GROUNDNUT  CROP,40   4    15
Asking about weather forecastThis week  weather is CLOUDY and Possibility of LIGHT Rainfall,-
Ground nut pod borer management,Recommended for apply Carbofuran 3 CG 3 kgacre
Tell me termoite control in groundnut,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
PLANT PROTECTION,QUINALPHOS 2ML PER LITER OF WATER
Asking about leaf caterpillar management in groundnut,:        :   2     3      1
farmer want to know about how to control flower drop problem,Recommended for spray Alfa NAA planofex 3-5ml per pump
tobacco caterpillar control in groundnut,recommended for spray profenophos 2 ml lit of water
Asking about stem rot control in Groundnut,:     :  1      20
asked for groundnut leaf spot,recommended-spray mancozeb at 2g in 1 liter water
Ask about white grub control information in Groundnut,GR 3
GROUND NUT GRAM POD BORER,RECOMMENDED TO SPRAY CORAZEN 60ML150LITER WATER
Farmer asked seed treatment of fungus and whitegrub problem in groundnut crop,Ws                     WG
Preventive for termite in groundnut,Advised to apply Chloropyriphos 15DP  10kgacre preventive for termite in groundnut
Asking about Groundnut leaf miner management,:       :    1                         2   20
ask for gnut wilt control,i suggested to drenching coc 40gmpump
STEM ROT MANAGEMENT IN COTTON,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
Wewather Condition,Partly cloudyVisibility: 3 mi
weed management in groundnut,application of pendimethalin 1330 ml per acre
WEATHER IN HANUMANGARH,NO RAIN FALL IN NEXT 5 DAY
BLIGHT IN GNUT,RIDOMIL MZ 2 GRAML WATER
TELL ME INSECT CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asking about sowing season for groundnut,:         :  -   -
Farmer asked fungus in root control information in groundnut,EC        -
TELL ME VAREITY OF GROUNDNUT,7
TELL ME ABOUT  TERMITE  INSECT CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ask for sucking pest in groundnut,suggest dimethoate 20 mlpamp
Stem rot in groundnut,Recommended for drench with copper oxy chloride 25 gramlitre of water
Farmer asked Varieties information of Ground nut crop,:-  :-  -   -  -  -     :-  -  -  -
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,30       200
TELL ME WAETHAR INFORMATION JALOR,RAIN POSSIBILITY IN NEXT 5 DAYS
asking about Termites management in groundnut,Recommended for apply Dust Chlorpyriphos 1kg  acre
Farmer Asked sucking pests control information of groundnut crop,SL 7-8
moongphli me paheli sichai kab kare,20-25 din per sichai kare
plant protection,drenching of coc 3gml of water
plant protection,streptocycline 5 gm blue copper 40  biozyme 40 ml per pump
Asking about ethrel uses for Groundnut germination,:   :
PLANT PROTECTION CHEMICALS,GENERAL INFORMATION
collar rot in groundnut,kisan bhai ap moongfali me Copper Oxychloride 50 WP  2 gram  liter paani   Streptomycin Sulphate 9  paani ke hisab se pryog kre
ground nut top fertilizer,recommended  for apply gypsum 75 kilo  acre
Asked about Nutrient management in groundnut,multi nutrient spray 5mllitAs a preventive measure apply Gypsum50kgacre at planting and pegging stag
Farmer need information regarding control measures of fungal attack in groundnut  crop,25    2    15
FERTILIZER MANAGEMENT IN GROUNDNUT,FERTILIZER MANAGEMENT IN GROUNDNUT:RECOMMENDED TO APPLY 9 KG UREA AT THE CROP STAGE OF 30 DAYS AFTER SOWING
Farmer asked query on Weather,39       21
ATTACK OF APHIDS ON GROUNDNUT,ATTACK OF APHIDS ON GROUNDNUT  Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
ground nut tobacco caterpillar,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML  150 LITRES OF WATER  ACRE
ask for groundnut wilt,i suggested blucoper 35-40 grampump
Ask about fungus control information in root of groudnut,50   400
Asking about Average yield for Groundnut,:     :  1000
Farmer asked weed control in Groundnut cropgroundnut,- 5 EC   25 -30
rate of gawar,NOHAR  GOWAR 6550
tell me control colar rot diseases of groudnut,use-bawstin 250gmbiga
ASKED ABOUT TO NUTRIENT MANAGEMENT IN  GROUNDNUT,2-3 ML
THRIPS IN GROUND NUT,THRIPS IN GROUND NUTAPPLY CLOROPYRIPHUS
Asking about Suitable Agriculture  Horticulture crops for  November Month,:          :
Asking about Groundnut Pest Management,Recommended for Fipronil 15 ml1 litre of water
asked about Attack of aphids and Jassids,Spray Actra 5 gm15 Liter of Water
Asked about plant protection in groundnut,suggested to spray  mancozeb 2gl
ask for gnut weedicide,suggest targa super
groundnut varities,groundnut varities-phule unnati  phule unap tpg 41
asked about fertilizer for groundnut,fertilizer for groundnut : apply singal supper phosphate - 2 bag   acer
ASKED ABOUT ATTACK OF CATERPILLAR ON GROUNDNUT,-          SG-
ASKED ABOUT TO BLACK SPOT  DISEASE CONTROL IN  GROUNDNUT CROP,75   45   2
TELL ME WEATHER INFORMATION,LIGHT RAIN FALL IN 5 DAY
Asked about herbicide in groundnut,Pursuitimazethapyr-
NUTRIENT MANAGEMENT,RECOMMENDED TO SPRAY BORAX 2 GR1 LITRE OF WATER
Asked about groundnut leaf feeder management,:      : :  2     1
Brown broad spots on leaf and folded leaves Sever infestation leads to burning,Phosalone 35 EC - 2 mlliter of water
varieties of ground nut,kadiri-6 kadiri 9 kadiri harithandhratag-24
FARMER ASKED ABOUT YELLOWNG OF LEAVES IN GROUND NUT CROP,:: -
Ask for the larva control in ground nut,cypermethrin 10 ml per pump and to spray
WHICH FERTILIZER APPLY GROUNDNUT CROP,GYPSUM USE 50KGACRE
Asking about compatibility  between Emamectin benzoate and Potash rich nutrient compatibility,:          :   5  7
mungphali me dimak lagi hai,Phorate 10 CG  8-10 kilo  acre
FARMER ASKED QUERY ABOUT WHEN TO SPRAY 19-19-19  AFTER SPRAYING OF HERBICIDE IN GROUNDNUT,RECOMMENDED TO MINIMUM 5 DAYS GAP IS REQUIRED
information about variety of groundnut,-
asking about groundnut leaf caterpillar management,recommended for spray chlorpyriphos 20 EC 2 ml  1 litre of water
Ask about seed treatments of White Grub in groundnut,SLFS  mili
Asking about  Micro Nutrient Deficiency management in Groundnut,:       :       5
TELL ME CONTROL OF NIMETODE,USE NIMETONE 3 LITER PER HA WITH IRRIGATION FOR CONTROL OF NEMETODE
moongfali me kida lga h,kisan bhai moongfali me kide ke liye Quinalphos 202mllitre pani se spray kre
Asked about fish oil application methodfor groundnut,:     : : 10   200
Asked about plant protection in Groundnut,Suggested to Spray:- Lancer gold  1glit of water
How to control caterpillars in groundnut crop,Spray of Monocrotophos 36 s L 800 ml  hac
PEST CONTROL,DRANCHING WITH CLOREPIREFOS 300MLACRE
ROOT ROT IN GROUND NUT,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER
jassid in groundnut,recommended for spray dimethoate 2mlteepol 1mllit of water
CONTROL OF ROT IN GROUND NUT,DRENCH WITH  BLUE COPER 3 GR  LIT OF WATER
when and how much gypsum to be applied to grnut,gypsum to be applied at flowering stage  200 kg per acre
variety of groundnut,variety of groundnut  TAG 24  Fule Pragati
Farmer asked about sulfur in groundnut crop,3
Asking about Gypsum application time for Groundnut,:    :  40-45
ASKING ABOUT CONTROL OF ROOT ROT IN GROUNDNUT,SPRAY   THIOPHANATE METHYL 70 WP  1 GM  LIT OF WATER
variety,tag 24 sb 11
Farmer asked fungus control information of groundnut crop,EC 30
Gram pod borer control in groundnut,recommended for Spray chlorpyriphos 2 ml litre of water
Asking about How many Kgs of Gypsum applied for Groundnut,:       : 75 -80
which fertilizer use peg formation stage of groundnut crop,use gypsum 50kgacre peg formation stage
ASKED ABOUT ME DISEASE CONTROL IN,50   250
Attack of Sucking pest on grountnut,25 -5  15
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,250
Asking about Leaf caterpillar management in groundnut,:        :  2     3      1
TELL ME NUTRIENT MANAGEMENT IN GROUNDNUT,SPRAY ZINK SALPHET 33 5 GMLITER WATER
weedicide in gr nut,weedicide in gr nut  -use  parshut
attack of caterpillar,spray Chloropyriphos 30ml15 Lit of Water
Ask about PGR  Information groundnut,23 SC
ask about seed treatment in groundnut,I suggested to treat cholorpyriphos 5 mlkg
asking about groundnut budnecrosis management,recommended for spray daimethoite - 2 ml lit of water
asked about nutrient for groundnut,nutrient for groundnut  - apply gypsum 30 kg  ekar
Asking about Top fertilizer management for Groundnut,:             :
PEST PROBLEM OF GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Farmer asked Larvae and Sucking pests control information of groundnut crop,35-
farmer asked about water management in groundnut,Recommended that give irrigation to the groundnut crop based on soil moisture content for every 7-10 days of interval and stop irrigation at 7 days before harvesting
WHEN AND WHAT AMOUNT OF GYPSUM TO BE APPLIED IN GROUNDNUT,RECOMMENDED TO APPLY GYPSUM  200KG AT 45DAS IN GROUNDNUT
about weed control,no any weedicide aply after 72 hr of sowing
TELL ME CONTROL OF WHITE GRUB IN  PEANUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Ask about Fertilizer dose of Castor crop,-              -
Asked about leaf hopper management in groundnut,:       :     2
Farmer asked query on Weather,ALWAR   RAMGARH                       31    25     6
TELL ME ABOUT INSECT CONTROL IN GROUND NUT,--     15
farmer asked about seed treatment in ground nut,recommended to go for seed treatment with imidachloprid  2 ml per kg seed then shade dry the seeds after that treat with mancozeb  3 g per kg seed and then treat with Trichoderma  10g per kg seed
GROUNDNUT SPODOPTERA AND HELICOVERA DAMAGE,RECOMMENDED FOR SPRAY CORAZEN 60ML ACRE
Groundnut weed managemant,Manual weeding
Asking about weather information,Possibility of some rain in September 15
weedicide in groundnut,weedicide in groundnut - spray imajithaper 2 gram per water after 20 dyas of sowing
Asked about giving fertilizer at the time of sowing of groundnut crop,375      35
asking about leaf spot in groundnut,Recommended for spray Mancozeb  carbendazim SAAF25gramlitre of water
ask about the market price,registration done for market rate
asking about groundnut weed management,recommended for hand weeding
root proble and yellow colour in groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Asking about Groundnut leaf miner management,recommended for profinophos 2 ml 1 litre of water
Asking about Leaf caterpillar control management in Groundnut,:     :  3    1
TELL ME ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE
Ask about control larva in groundnut,Farmer asked termitewhite grub control information of
weed management,spray pendimethalin 800mllit
Thrips attack,Spray Karate10ml15 Lit of Water
TELL ME ABOUT DISEASE CONTROL IN GROUND NUT,12   63    2
Farmer wants to know information about weed management of groundnut crop,30 EC  25-3    -                            I
weed management in groundnut,pendimethalin
weed control in groundnut after 21 days,targa super300mlacre
Farmer asked query on Weather,:   -     : :            38  C    25 C     6
groundnut fertilizers,125kg dap75 kg mop
sesan for groundnut,jun july groundnut sesamum
information regarding bansmati variety of groundnut,information regarding bansmati variety of groundnut  Haryana moongfali -4 Punjab moongfali -1
Asked Groundnut basal fertilizer management,Recommended for apply DAP 50kg Potash 25 kg acre
ALTERNARIA LEAF DISEASE,MANCOZEB 2G L
Weed management in groundnut-,Weed management in groundnut-Recommended to spray  Quizalofop Ethyl 5 ECTarga Super 30ml15 liter of water
VARIETIES,TAJ 24 SB 11
SOIL PEST  IN BHUMUG,Phorate 7kgAcre Application
Farmer asked about growth problem in groundnut,15 -20
FERTILIZER MANAGEMENT IN GROUND NUT,FERTILIZER MANAGEMENT IN GROUND NUT 30DAYS: 9KG UREA
Farmer needs information regarding Weed Management in Groundnut  crop,35  40
TELL ME  ABOUT BLACK ROOT DISEASE CONTROL IN  GROUNDNUT CROP,1
TELL ME ABOUT OF BLACK ROOTH,ARBENDAZIM 250 GMPER BIGA
Farmer asked Organic Thrips control in peanut crop,SC
varieties of groundnut,varieties of groundnut - sb 11 phule vyas phule pragati
Asking about Need for Groundnut seeds,Recommended for Contact with Joint director of agriculture office
weed management,weed management spray persuit 1 litar  ha
Ask about Ripping day information in Groundnut crop,TG -
weed control in groundnut crop,25 - 30
VARIETIES FOR  GNUT  ---,VARIETIES FOR  GNUT  ---  TAG- 24  TAG - 26
APHID PEST IN GROUNDNUT,RECOMMENDED TO SPRAY ROGOR 2ML LIT WATER FOR CONTROL OF APHID PEST IN GROUNDNUT
Information about pesticide spray in groundnut crop,0:0:50    3
tikka on ground nut,spray blue copper 2 mili  liter water
Aphids of Grondnut,Recommended to spray Dimethoate 30 EC 2ml per litre of water to control Aphids of Grondnut
attack of aphids on groundnut,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
asked about groundnut variety,GG-20
Farmer asked Organic Thrips control in crop,:-
TELL ME MANDI RATE,LALSOT  GROUNDNUT WHITE 3500
ask for gnut heliothis control,I suggested to sprey quinalphos 20 mlpump
Farmer asked seed treatment of white grub control of groundnut crop,30  FS
ask for groundnut irrigation information,sugg to irrigation
LEAF FOLDER IN GROUND NUT,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL  RADAR 500 ML PER ACRE
mausam ki jankari chahiye,13-16 marcm me barsat ki sambhawana hai
FOR BETTER GROWTH AND YIELD IN GROUNDNUT,RECOMMENDED FOR APPLY MULTI-K 75 GM LIT WATER FOR BETTER GROWTH AND YIELD IN GROUNDNUT
ASKING ABOUT GROWTH AND DEVELOPMENT IN GROUND NUT PLANT,SPRAY GRADE 2    2-3 GMML  LIT OF WATER
ROOT ROT IN GNUT,USE CARBENDAZIM 250 GM BIGHA WITH IRRIGATION
Farmer asked Aphid problem in crop,SC             SL 7-8
FARMER ASKED QUERY ABOUT PRE -SUCKING PEST MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1
Asked about termite and root rot management in groundnut crop,:           :  1    1  20
pendimethelin dosage in ground nut,recommended to dosage spray 5milliliteracre
ground nut wilt damage,blitax 3 gramliter water
Farmer asked query on Weather,THERE IS A CHANCE OF CLOUDY WEATHER AND RAINS IN YOUR AREATHERE IS A CHANCE OF SHOWERS IN YOUR AREA
APHIDS IN GROUNDNUT,APHIDS IN GROUNDNUT - SPRAY ACETAMIPRID  2 ML  LITRE WATER
Asking baout leaf miner in Ground nut,Recommended for spray Fipronil 2 ml  Teepol 1 ml litre of water
ATTACK OF CATERPILLAR,SPRAY NUVAN  40mlPUMP
Groundnut varieties information,Chitrakaoshalprakashamberutkkrash tipe-64tipe-28
GROUNDNUT ROOT ROT,RECOMMENDED FOR 30 gr COPPOR OXY CHLORIDE AND 1 gr STREPTOCYCLIN  IN 10 ltr of WATER
TELL ME TIKA DISES CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
weedicide of groundnut,vweedicide of groundnut - hand weeding
