QueryText,KccAns
TELL ME CUT WORM CONTROL IN groundnut :,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
TELL ME ABOUT THE CONTROL OF WEED IN GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
ASKING ABOUT GROUND NUT CROP,KINDLY CHECK THE PLANT
Drought management in Groundnut,Recommended for spray potassium chloride 5 gram litre of water
leaf minor,propenophos or triazophos  2 ml  litre
Variety of groundnut,Variety of groundnut-phule pragati phule unatiTG26phule unap
Ask about PGR related information,15
control of      spodeptera   in ground nut,recommended to spray larvin 300 gr acre
varities of groundnut,advised to sow K-6 K-7 K-8 or kadiri harithandra
ASKING ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,-   25 5 15
QUANTITY OF GYPSUM IN GROUND NUT FIELD,GYPSUM  80 KGACRE
Asking about tobacco caterpillar in groundnut,Recommended for spray fipronil  2ml  lit
Thrips and leaf caterpillar control management in groundnut,Recommended for spray Fipronil 15 ml  1 litre of water
TELL ME CONTROL WHITE GRAB IN GROUDNUT,DIACLOROWAS  500 G PAR BIGHA
groundnut herbicide,groundnut herbicide--parshut30ml15 LITER WATER
Farmer asked query on Weather,: THERE IS CHANCE OF CLOUDY WEATHER  IN YOUR AREA AND CHANCE OF SHOWERS IN YOUR AREA
40  2,40  2
Farmer asked about control of white grub in groundnut crop,25   4
asking abt the control of apid in gnut,i have suggested to spray imida7mlpump
ASKING ABOUT MICRO NUTRIENT SPRAY IN GROUNDNUT PLANT,SPRAY AGROMIN GOLD  1 ML  LIT OF WATER
groundnut leaf yellowish colour,recommended for apply urea 55 kg  potash 12 kg  acre
GROUND NUT  TABACCO CATERPILAR,RECOMMENDED TO SPRAY FLUBENDAMIDE  40-50 ML PER ACRE
TELL ME INSECT CONTROL IN,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
seeds,conatct to agril dept
Farmer asked Army worm Problem in GROUNDNUT crop,SC 7-8
TELL ME NUTRIENT  MANAGEMENT IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
Asked about Required seed rate for Groundnut,:     :  50        58
FERTILIZER MANAGEMENT IN GROUND NUT,RECOMMENDED 200 KG ZYPSUMACER
WEED IN GRAOUNDNUT,WEED IN GRAOUNDNUT  - PARSUIT SPRAY
fertilizer dose in ground nut,suggest no fertilizer resuired in groundnut
Farmer asked Wilt problem in groundnut crop,:
Stem rot for groundnut,recommended for soil Dreching with carbendazim 25 glit of water
Ask about seed treatments of fungus Problem in ground nut,-
ask for groudnut seed traetment information,suggest: groudnut seeds treat with carbendezim
Collar rot of Groundnut,Recommended for basal drenching with Carbendazim-MancozebSaafSixer 2gm per litre of water to control collar rot of Groundnut
groundnut varieries,groundnut varieries--sb 11tag 24westrann
variety of grnut,variety of grnut-SB-11 TAG 24
Asking about ground nut top dressing fertilizer,recommended for apply Azospirillum 1 kg  Phosphobacteria 1 kg  25 kg of FYM ac
leaf spot in groundnut,Recommended for spray mancozeb 2 gm  lit of water
Ask about yellowing of leaves of groundnut,100     10
Asking about weed management in groundnut,:      :   3
Asked about plant protection in groundnut,suggested to spray LAMBDA CYHLOTHRIN  2ML PER LITRE OF WATER
cyperus problem in groundnut,required deep ploughing and spray glyphosate
tikka disease in ground nut,recommended to spray ridomil-2gmlit of water
ask for groundnut fungisdie information,suggest: drenchigg with bavistin
Bud necrosis in ground nut :,spray rogor 2 ml neem oil 2 mlliter of water
ASKING ABOUT THE WHITE GRUB ATTACK ON GROUNDNUT,THE WHITE GRUB ATTACK ON GROUNDNUT -Use Thimate 4 kg  acre
Farmer asked query on Weather,:             :        -                   - 33C   -  26C       5
mosam ke bare me jankari de,aap ke yaha saaf mosam hai barish hone ki sambhavana nahi hai
Ask about blank pod Problem in  ground nut crop,100
GROUND NUT LEAF EATING CATER PILLAR MANAGEMENT :,GROUND NUT LEAF EATING CATER PILLAR MANAGEMENT  :RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
TELL EM WEATHAR INFORMATION JALOR,NO RAIN POSSIBILITY IN NEXT 5 DAYS
moongphali me keeda laga hai,ap qunalphas 20  2 mililiter paani me ghol banaakar chhidkav kare
TELL ME CONTROL OF TIKKA DISEASE GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
EFFECTED BY TERMITE,CLOROPIROPHOSE 20 EC 1 LITER PER BHIGA USE
Farmer asked about calcium nitrate spray in groundnut,100
Farmer asked Jassid Problem in Groundnut  crop,ZC
ASKED ABOUT VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT - G- 2  SB - 11  PHULE PRAGATI  PHULE UNAP
Farmer asked about seed treatment in groundnut,Recommended to go for fungicidal treatment with Mancozeb 3 g per kg seed then treat with Chlorpyriphos  65 ml per kg seed  then shade dry for some time  finally treat with Trichoderma  8 g per kg seed
Give information about harvesting of groundnut crop,90  105
ask about varieties of groundnut,-                    -          -                -
Asking about white fly and leaf miner in groundnut,:          :    2
TELL ME SEED TRITMENT OF SOYBEAN,USE CARBENDAJIM 2 GM  CLOROPAYRIPHOS 4 MLKG SEED
Farmer asked about wire worm in groundnut,EC
ground nut variety,tag 24   wstern 51
varieties of gnut,-  -  -    --     ------ -- -
Can we use Zypmite plus in absence of Zypsum,Yes can use Zypmite plus in absence of Zypsum  50 kg  acre or can spray Multimicronutrient  2 ml  liter for better yield in Ground Nut
Asked about plant protection in Groundnut,Recomended to spray-Dimethoate 2mlliter of water
groundnut nutrient management,groundnut nutrient management : recommended to spray potassium nitrate 1 kg per acre
THRIPS IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 175 SL 05 ML PER LITER WATER
Asking about Jewel beetle control management in Groundnut,:      :        1    20
Farmer asked query on Weather,:   -     : :            34  C    24 C     6
Asking about Whitefly management for Groundnut,:      :  2   10
Farmer asked query on Weather,:            :         -                   - 32C   - 23C     8
TELL ME CONTROL OF LEAF YELLOW IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
plant protction,50
TELL ME WEATHAR INFORMATION  JHALAWAR,NO RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDLY SKY
POST EMERGENCE WEEDS IN GROUNDNUT,RECOMMENDED TO SPRAY TARGA SUPER 2ML1 LITRE WATER TO CONTROL POST EMERGENCE WEEDS IN GROUNDNUT
Asking about control root rot,SPRAY   THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
Asking about Late leaf spot in groundnut,:       : :      2
Asked about pest management in ground nut,Suggested to spray Malathion 50 EC 15 ml per 1 liter of water
FARMER  ABOUT TERMITE CONTROL IN,20   4
basal stemrot in groundnut,basal stemrot in groundnut : soil application for trichoderma viridi 2kgac mixed with FYM
Farmer asked weed control in Groundnut crop,3  ww                      -
rot,drenching of COC
TELL ME FANGUS CONTROL OF GROUNDNUT,SPRAY OF MANCOZEB 2 GRAM PER LIT WATER
Asked about Groundnut top fertilizer application at earthing up,:      :  80    4
ROOR ROT MANAGEMENT,-RECOMMENDED TO DRENCH COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
Asking about water management in groundnut field after herbicide application,:             :
veriety for groundnut mungphali,prakash amber divya chitra hai
ASKING ABOUT FERTILIZER USED FOR GROUNDNUT,::
Asked about Taluk Weather report,Precipitation 1Sun through high clouds
Asking about Leaf spot management in Groundnut,Recommended for spray Pseudomonas 5 ml  litre of water
yellowing of groundnut,:                       Dandelion             :-   12  15
asking abt fertilizer,i have suggest dap
mealy bugs on groundnut,RECOMMENDED FOR SPRAY Profenophos 400 ml  acre
asked about leaf folder management in groundnut,:       :    1
Farmer asked For the development of fruit horns or seeds information in groundnut crop,:  : -                                         -         -                    -                           -                    :
FARMER ASKED ABOUT ATTACK OF CATTERPILLAR ON GROUNDNUT,-    5  SG 07     15
SUCKING PEST IN G NUT,RECOMMENDED FOR SPRAY CHLOROPYRIPHOS 2MLL OF WATER FOR SUCKING PEST IN G NUT
asking for the weather forecast in Kancheepuram district,Recommended for Kancheepuram Today No Rain Fall 00 mm
ask about white grub in groundnut,I suggested to give chloropyriphos 4 lit ha with irrigation for white grub in groundnut
Asked about Groundnut Kadiri 1812 sowing procedure information,:   1812    :
Farmer asked about attack of sucking pest on groundnut crop,-   25-     -   WP-   15
GROUND NUT NUTRIENT MANAGEMENT :,GROUND NUT NUTRIENT MANAGEMENT :RECOMMENDED APPLY ZYPSUM 200 KG  PER ACRE
information regarding weather forecasting,weather is cloudy but no chances of rainfall today
ground nut  leaf eating catter piller,spray  larvin   300 gr  acre
top fertilizer management for groundnut,recommended for apply Gypsum 100kg borax 4kgac
Ask about larvae control information In Groundnut,WP
INFORMATION REGARDING IMPROVED VARIETIES OF GROUNDNUT,INFORMATION REGARDING IMPROVED VARIETIES OF GROUNDNUT IMPROVED VARIETIES OF GROUNDNUT : MH-4  PUNJAB MUNGFLI-1
grounndut sucking pest management,40     200
groundnut varieties,groundnut varieties -tag 24 tg 26
leaf miner control in groundnut,recommended for spray profenophos 15 ml  dimethoate 15 ml  lit of water
ROOT GRUB IN GROUNDNUT,RECOMMENDED TO DRENCHCHLORIPYRIPHOS 6 mllitre
Farmer asked Heliothis Larvae Problem in ground nut crop,--         EC 0
TELL ME ABOUT TIKKA DISEASE CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
insect control in groundnut,kisan bhai groundnut me Quinalphos 25 EC 2 ml  liter pani me ghol kar spray kare
control of caterpillar attack,spraying of hamala 30 mili  15 liter water
Can Agil be used in Ground nut and dose of Agil,Yes Agile can be used in Ground nut as post emergence herbicide and dose of Agil is 30 ml with 15 litre of water
ROOT GRUB MANAGEMENT IN GROUND NUT,25   1
TELL ME WEED CONTROL IN GROUNDNUT,25
Asking about Groundnut collar rot management,:     :   - 1  20
farmer asked query on water management in groundnut,Recommended to give light irrigation depending upon the moisture content in the soil
ground nut seeds,ground nut  varities kadiri -6
FARMER ASKED ABOUT FOR CONTROL ATTACK OF PEST ON GROUNDNUT CROP,:- -
Farmer wants to know information about seed treatment to control white grub in groundnut crop,48 FS  2  3          l
Asking about Early leaf spot control in groundnut,:       : :      2
TELL ME WEATHER INFORMATION OF BUNDI,NEXT FIVE DAYS
asking abt the rainfall,i have suggested there is little rainfall in this week
Aphid attack in groundnut,Recommended for spray dimethaote 2 ml litre of water
FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT-PEGGING STAGE,RECOMMENDED TO APPLY ZYPSUM-200 KGACRE
fertilizer dose,as per recomandation
ASKED ABOUT TO INSECT CONTROL IN   GROUNDNUT,2   05
TELL EM TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Attack of Thrips,Spray Rogar 15 ml15 Liter of Water
Asking about Thrips and caterpillar management in groundnut,:       : :       15
FARMER ASKED ABOUT WEED MANAGEMENT IN SOYBEAN AND GROUNDNUT CROP,15
Farmer asked fungus in root control information of Groundnut crop,:   -1000
Asked about nutrient management in ground nut,suggested to apply Zinc sulphate- 4 kgacre Borax- 4 kgacre
VAREITY OF GROUNDNUT,TG 37-A
TELL ME SOWING TIME IN GROUNDNUT,SUBSIDY ON DIGGI 50 OF TOTAL COST OR 2 LAKH MAXIMUM
ensect prablam in mungphalli,Cypermethrin 25 EC 2 ml  liter pani ka ghol banaker spray kare
tell me about  root rot in groundnut,1
attack of blight,Spray Bavistane 30 gm15 Liter of WaterCarbandazin-Basf
USE TELL ME ROOT ROT CONTROL IN GROUNDNUT,CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
water management of groundnut,timely irrigation
WATER MANAGEMENT,SPRINKLER IRRIGATION
TOBACCO CATERPILLE IN GROUNDNUT,RECOMMENDED TO SPRAY TRIAZOPHOS  DELTAMETHRIN 44EC 25ML1 LITER OF WATER
MOONG PHALI ME KHAD KITNI DALE,DAP AUR SULPHAR 20-25 KGACRE AU
Farmer asked query on Fertilizers  management in GROUNDNUT,RECOMMENDED TO APLY UREA 10 KGSACRE  MOP 12 KGSACRE
ASKED ABOUT TO SEED TREATMENT IN GROUNDNUT,20 ec4m
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,250
ASKING ABOUT GROUNDNUT PLANTING MATERIAL,-  -  -    --     ------
sucking pest,recommended monocrotophos 300mlacre
weather report in ananthapur,chance of rain
Asked about weed managment in Groundnut,-    -
Farmer asked weed control in Groundnut crop,10 SL         - -
ask about variety,I suggested gg-2
Ask about Flowering and quality fertilizer of groundnut crop,--
gypasum,500kgha
WEED MANAGEMENT IN GROUNDNUTSPRAY IMEJA THAPI 12 ML PER 1 LTR WATER,WEED MANAGEMENT IN GROUNDNUTSPRAY IMEJA THAPI 12 ML PER 1 LTR WATER
fertilizers,DAP
TELL ME CONTROL OF TERMITE IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR
ASKING ABOUT NUTRIENT  MANAGEMENT IN  GROUNDNUT,RECOMMENDED FOR SPRAY GRADE 4    2-3 ML  LIT OF WATER
ground nut fertilize,use urea 30kgekar
weeds control in soyabean,spray pursuit  300 ml  acre
FARMER ASKED QUERY ON  groundnut kavach  remon compatabiliy,recommended to dont spray spray separately
CONTROL OF LEAF CATERPILLAR IN GROUNDNUT,RECOMMENDED FOR SPRAY TRIAZOPHOS 40 EC  1 MLLIT OF WATER
groundnut me saphed gidar lagi he,cunalphos 4liha irrigation ke sath
TELL  ME DISEASE CONTROL IN GROUDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
STEM ROT IN GROUNDNUT,SPRAY REDOMIL GOLD  METALAXYL  MANCOZEB   25 GM  LITER OF WATER FOR STEM ROT IN GROUNDNUT
Farmer asked Larvae control information ofgroundnut,EC
what is the weather information of this week,kal aapke yaha halki bundaa baandi ki sambhawana hai baaki poore haphte mausam saaf rahega
Ask about larvae control information in groundnut,EC 20
ASKING ABOUT VARIETY OF GROUND NUT FOR RABBI,VARIETY OF GROUND NUT FOR RABBI -TPG -41
GROUND NUT THIKKA LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
groundnut pest,imidachloprid 3ml in10 liter water
Asked about hairy cater pillar management in groundnut,:            2
Asked about Pest management in   GROUNDNUT,Suggested to spray Chloropyriphos - 2ml per litre of water
TELL ME NUTRIENT MANAGEMENT,SPRAY OF FERUS SULPHATE 5  GM PER LITER WATER
Asked about Groundnut top Dressing application at earthing up,:      :  80    4
ask for gnut suking pest,suggest monocrotophos 30mlpump
Asked about groundnut rich foliar spray for groundnut crop,:         :        2  200
varieties of groundnut,varieties of groundnut-phule unnati
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,250                                                                                            1
TELL ME NUTRIENTS MANAGMENT IN GROUNDNUT,ZINK SULPHATE DOSE FOR GROUNDNUT - 20-25 KGHA ON SOIL TESTING BASE
ask about seed treatment information of groundnut crop,:                12   63     3
FARMER ASKED ABOUT VARITIES OF GROUND-NUT CROP,-- -           -  -   -   -
weed in grnut,khurapani karavi
Asking about Root rot in groundnut,Recommended for drenching carbendazim 2g  litre of water
TELL ME FANGUS CONTROL OF GROUNDNUT,SPRAY MANCOZEB  2 GM   LITTER WATER
weed management of ground,kisan ji pendimethilin 1 liter dawa 150 liter pani ke hisab se ghol kar acre ke hisab se spray kare jamao ke pahle
ASKED ABOUT TO INSECT CONTROL IN  GROUNDNUT,178  05
Give information about sowing time of groundnut,-
ASKED ABOUT TERMITE,I SUGGESTED CHLOROPYRIPHOS 25 LITAR WITH IRRIGATION
HARVESTING OF GROUND NUT,75
TELL ME WEATHER INFORMETION,NO RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT
Farmer Asked sucking pests control information of groundnut crop,WG 5
SUCKING PESTS IN GROUNDNUT,SPRAY ROGOR 2GM IN 1LITRE WATER
ask for groundnut seed treatment information,suggest: seeds treat with cloropayriphose
farmer want to know information about How to control of fungal attack in goundnut crop,recommended for to control of fungal attack spray  matlexil    mancozeb 30gmand streptocyclin 2 gram at 15 liter of water
tikka disease,M45 2 gmlit and rogar 2 mllit spraying
GROUND NUT LEAF DAMAGE,RECOMMENDED TO SPRAY   Monocrotophos 400 ml  acre
Ask about organic control of fungi in groundnut,:
Asking about Sucking pest and Leaf caterpillar management in Grounnut,:         :  2     05    1
ask about thrips control,I suggested phipronil 20 ml10 litar water
FERTILIZER DOSE FOR GROUNDNUT,SPRAY OF UREA 200 GM PER PUMP ON GROUNDNUT
groundnut caterpillar management,40     200
Control of White grub in Groundnut,Dear farmer use of Carbofuran 3G  8 kgacre
Termite control information about Groundnut crop at the Sowing time,Sir aap Fipronil 03GR 6-8 kilogram prati acre ki dar se prayog karen
information regarding seed treatment of peanuts,seed treatment of peanuts 3 Gm thiramKg seed
FARMER ASKED ABOUT VARIETY OF GROUNDNUT CROP,-   -  -    --     ------ -- -
ask about fertilizer groundnut information,suggested ammonium sulphate 25 and urea 25 kgacre
Give Information about termite cantrol of Groundnut,15
ask for groundnut wilt,suggetsed mencozeb 35 gm per pump
TELL ME ABOUT IN SEED TREATMENT GROUNDNUT,JATAYU 25
TELL ME PLANT PROTECTION IN GROUNDNUT,20   4             2
til varieteis,til varieteis -akt 64akt 101tapi
CATERPILLAR,CATERPILLAR : SPRAY CHLOROPYRIPHOS 2ML PER LITRE OF WATER
ask for   groundnut seed tritment,sugg to rayzobiyam culture 200 gram8 kg seed
attack of root rot on gnut,Spray Redomil Gold 30gm15Lit of Water
farmer asked about thiamethoxam dosage and use in ground nut,recommended that the dosage of  Thiamethoxam  40 g per acre and it controls sucking pests
Ask about fungus control in Groundnut,-
DOSE OF GYPSUM,DOSE OF GYPSUM:APPLY GYPSUM 100KG 1ACRE
TELL ME FERTILIZER IN GROUNDNUT,USE OF SSP-37535 KG UREA
ask abt fert in gnut,i have sugested top give urea
TELL ME ROOT  ROT DISEASE CONTROL IN  GROUNDNUT,APPLIED BAVISTIN 250 GM BIGHA  WITH IRRIGATION WATER
TELL ME ABOUT INSECT CONTROL IN,--     15
Farmer asked query on borers in ground nut crop,60      200
Asking about Aphids in groundnut,Recommended for spray Profenophos 2ml  litre of water
sucking pest on groundnut,Spray Actra Thiamethoxam 25 WG 5 gm  15 Lit of Water
Ask about Gernal information,Call information provided - thanks for calling in kisan call centreC
SUCKING PEST,IMIDACLOPRID 1ML3LIT
TOBACCO CATER PILLER MANAGEMENT IN GROUNDNUT,TOBACCO CATER PILLER MANAGEMENT IN GROUNDNUT:RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
Root rot in groundnut,Recommended for soil drenching carbendazim 2 gram  litre of water
Ask about fertilizer dose apply in groundnut crop,-
FARMER WAT TO AAD MY NO IN MANDI RATE,your mobile no mandi rate start now after some time
season for groundnut,Anippattam June-July
fertilizer dose for groundnut,fertilizer dose for groundnut- apply DAP half bagacre
asked for fertilizer dose for groundnut,25      12
Farmer said that he was sowing groundnut new variety now all flowers are fall down what shall i do,:          :
Bihar hairy caterpillar in ground nut,Spray chloropyriphos 50EC 2 mili in 1 litre water
ASKING ABOUT NUTRIENT MANAGEMENT IN GROUND NUT PLANT,-
basal fertilizer management for groundnut,apply dap 50kg ac
