QueryText,KccAns
ASKING ABOUT CONTROL OF WEED MANAGEMENT IN GROUNDNUT,Imazethapyr 10 SL            -   I
FARMER ASKED QUERY ABOUT ON FERTILIZER SCHEDULE IN GROUND NUT CROP,RECOMMENDED TO APPLY UREA 9 KGS AND ZYPSUM 200 KGSACRE
asked about sticking agent information in groundnut,:         :
Ask about flowering problem in groundnut  crop,--
how to control fungus in groundnut,spray hexaconazol  15 ml pump
TELL ME SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT MAY- JULY MONTH
TELL ME MICRO NUTRIENT MANAGEMENT,USE MICRONUTRIENT 3 KG PER BEEGA
Aphids in groundnut,recommended for Aphids in groundnut Spray imidaclopride 2 mllit
TELL ME MICRO NUTRIENT MANAGEMENT IN GROUNDNUT,5     1
WEED MANAGEMENT for groundnut,spray Pendimethalin  33lit ha
Given necessary information,Suggested to spray imazethapyr at 400 gram per acre
fertilizer for groundnut,-                    -
TELL ME COLLAR ROOT IN GROUNDNUT,USED TRICHODRAMA 25KG WITH 50KG KOBAR KHAD
Asking about aphid management in groundnut,Recommended for spray profenophos 2 ml  1 lit of water
Ground nut top dressing fertilizer,Recommended for apply urea 20 kg  potash  10 kg  mn mixture  5 kg ac
asking about the control of root rot in groundnut,SPRAY  THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
Asked about Rainfed Groundnut Basal Fertilizer application,:       :  8      25     30
TELL ME PEST CONTROKL IN GROUNDNUT,SPRAY OF MALATHIAN 50 EC 2 ML PER LITER WATER
fertilizer for groundnut,fertilizer for groundnut   18:46 1 bag acre
G NUT,SPRAY MALATHION 2ML 1 LITER WATER IN WALL
Asking about top fertilizer management for groundnut,:    : : 70  4
harvesting index in ground nut,75
Farmer asked  Fertilizer dose information of Groundnut crop,--   -
ground nut aphid management:,ground nut aphid management:RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
Information about weather,Kisan bhai aapke shetra mein 28 june aur 29 june ko barish ki sambhavna hai
TELL EM MANDI RATE IN  GROUNDNUT,MANDI RATE IN  GROUNDNUT  RS 4700 RUPAY PER QU
TELL ME VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT HNG 10 TG 37 A CHITRA
Asking about groundnut root rot management,:        :   1
CALL DISCONNECT BY FARMER,DOBARA CALL KARE
TELL ME  INSECT CONTROL IN  GROUNDNUT,145   1
TELL ME YELLOWING OF GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
Asking about Early leaf spot and whitefly management in groundnut,:              : :      2    2
FARMER ASKED ABOUT LEAF EATING CATTERPILLER ON GROUNDNUT CROP,SG-
TELL ME FUNGUS CONTROLO IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Ask about Plant Growth Retardant Information for groundnut crop,SL
FARMER ASKED ABOUT WATER MANAGEMENT IN GROUNDNUT,-               -
Farmer asked Varieties information of Groundnut crop,-2 -24   -37
Farmer asked Fertilizer dose information of Groundnut crop,10  12
Ask about sucking pests problem in crop,pump  spray
Asked about groundnut leaf eating caterpillar management,Recommended for spray Profenophos 2mlneem oil 3 ml teepol litre of water
ASKED  ABOUT DISEASE CONTROL IN  GROUNDNUT,12   63    2
Ask for groundnut spodoptera problem,To spray quinalphos 30 mlper pump and to use 3 to 4 pupm per vigha
Asked about leaf caterpillar management in groundnut crop,:        :   2       1
groundnut sowing season and variety,PurattasipattamSep- Oct TMV 7 VRI 2 VRIGn 6TMVGn 13
fertilizer management in groundnut,apply gypsum 160kg ac
asking for powdery mildew management in groundnut,suggeste to spray wettable sulphur 3 grams per litre of water
TELL ME  CONTROL COLLOR ROT IN GROUNDNUT,400 GRAM KARBANDAZIM POWDER
Asking about Leaf eating caterpillar control in Groundnut,:     :  2
ask gnut growth,I suggest irrigation provied
groundnut leaf minor,pray quinalphos 2 ml  lit
Farmer asked weed control in Groundnut crop,-
Farmer asked fungus control information of  groundnut,EC
TELL ME TRMAIT CONTROAL OF GROUNDNUT,USE OF CLOROPAYRIFOS 1 LITER BHIGA IRRIGATION WATER
Farmer asked miteredmiteant control information of ground nut,EC
weather report,today a light shower is likely to take place in your area
Farmer asked about attack of Caterpillar on GROUNDNUT,5   15
INFORMATION REGARDING VARIETIES OF GROUNDNUT VARIETIES OF GROUNDNUT : MH-4  MUNGFALI HARYANA -4   PUNJAB MUNGFALI -1,INFORMATION REGARDING VARIETIES OF GROUNDNUT VARIETIES OF GROUNDNUT : MH-4  MUNGFALI HARYANA -4   PUNJAB MUNGFALI -1
Farmer asked Thrips control information of sesame,SC
ground nut leaf foldar,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
Asked about groundnut storage pest management,-- :       :
TELL VARITIES IN GROUNDNUT,TG-37M-13CHANDRA
wilting of groundnut crop,spray bavistin 30 gm  15 liter of water for groundnut
Asking about Ground nut top dressing fertilizer application,:       :   2
Where to contact for getting seeds of groundnut for sowing,Advised to contact Assistant Agriculture Office for getting seeds of groundnut for sowing
WHERE IS SOIL TESTING,K V K HANUMAAN GHAR CHECK SOIL  3 CM UPPE LAYER 15 CM  V SIZE  ZIGZAT SIZE
Farmer want to regarding information about weed management in Groundnut crop,3  ai  ha  1          1-2
asked about groundnut disease,asked about groundnut diseaserecommended- saaf 2 gm per liter
Farmer want to know information about control of termite in groundnut crop,Forate 10kgacre for control of termite in wheat
Sowing season for groundnut,Recommended for season June- July
TERMITE IN GROUND NUT,TERMITE IN GROUND NUT--- RECOMMENDED TO APPLY CHLOROPYRIPHOUS DUST 10 KGACRE FOR CONTROL OF TERMITE IN GROUND NUT
TELL ME  FERTILIZER DOSE FOR  GROUNDNUT,FERTILIZER DOSE FOR         UREA 35 KG SSP  337 KG  HE
moongphali me sudi lagi hai,rtizophose  25 ml liter pani ke dar se
ASKING ABOUT WEATHER FORECASTING OF HOOGHLY DISTRICT,POSSIBILITIES OF LESS RAINFALL  PRESENCE OF CLOUDY WEATHER
GROUNDNUT POD BORER,RECOMMENDED TO MISSLE 90GMACRE
tell me weed control in peanut,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
ask gnut leaf larva,I suggested profenophos 30 mlpump sprey
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT CROP,-   40
VARIETIES FOR GROUNDNUT   ---,VARIETIES FOR GROUNDNUT   --- TAG-24  TAG-26
sucknig pest groundnut,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 300 ML PER ACRE
ferti dose of ground nut,65kg dap:  65 kgkotashiumacre
ground nut,tracer 3gliter
ask for gnut seed buying information,i suggested to contact bij nigam
tobacco cut worm in groundnut,spray quinalphos 2 ml  neem oil 2 ml  lit of water
ask about weed control in groundnut crop,- 5 EC   25 -30
BLIGHT ATTACK  on groundnut,:::
weed management for groundnut,recommended for the spray  Pendimethalin 600mlacre
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT CROP,--            5  25
variety of goundnut,tag -24 phule pragati sb -11
Attack of  Wilt,Drenching Bavistine 30gm  15 Lit of Water
Farmer want to know information about control  in onion,Control for thrips spray of imidachloprid 178  SL 5-7 ml  pump
query about weather report for vishnupur district,suggested
Farmer asked query on Weather,:   -    : :         32  C    26  C     6
fertilizer,microla
Asking about Chlorfluazuron 54 EC spray dosage for groundnut,Query: Asking about Chlorfluazuron 54 EC spray dosage for groundnut  Answer: Recommended for spray Chlorfluazuron 54 EC spray dosage 3 ml litre of water
root problem in groundnut,bavistin 300gramper bhiga
leaf eating caterpillars in groundnut,RECOMMENDED TO SPRAY EMAMECTIC BENZOATE PROCLAIM SPOLIT 100 GRAMS PER ACRE
attack of catterpillar,spray chloropyriphos 30ml  15 litof water
Farmer asked Larvae control information of groundnut cop,WP
Give information about the yield of Groundnut,18-30
Control of leaf spot in Grondnut,Dear farmer Spray of Copper oxychloride 50 wp  3 gmliter of water
GROUNDNUT  LEAF  EATING CATER PILLAR MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
groundnut rich availability details,contact to block level ADA office
Ask about wilting problem in groundnut,-
TELL ME PEST CONTROL IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
ask about weed control in groundnut crop,165   -  8 EC   -
market rate of groundnut,4500- per qtl
Asked about groundnut leaf feeder management,:      :    2     1  1
WEED MGT IN GROUND NUT,SPRAY TARGA SUPER 2 ML IN 1 LITRE OF WATER FOR WEED MGT IN GROUND NUT
asked about information  groundnut,gypsum 50 kg acre fertilizer use in groundnut
GROUNDNUT THIKKA LEAF SPOT DAMAGE,RECOMMENDED TO SPRAY CHLOROTHALONIL  2 GRAM  LITER WATER
Ask about seed treatment information in Groundnut crop,30  FS
TELL ME CONTROL OF TERMITE IN GROUNDNUT,CARBOFURAN 25 KG PER HA
ASKED ABOUT SUCKING PEST IN GROUNDNUT,RECOMMENDED MONOCROTOPHOS2MLLIT
ASKED FOR VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT- KOPARGAON -1
Weed management in seasame,Manual weeding should be done
FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON GROUNDNUT,-  25 15
For better of  groundnut,Recommended to apply Gypsum 100kg per acre for better of  groundnut
groundnut foliar spray,spray groundnut rich 2 kilo  200 litre of water  acre
Groundnut leaf miner management,recommended  for spray Dimethiate 2 ml  lit of water
FARMER ASKED ABOUT FERTILIZER DOSES FOR GROWTH OF GROUNDNUT CROP,:- ::
wilting in groundnut,drench to root area with 3 gm streptocycline 45gm copperoxychloride per 15 ltr of water to control wilting in groundnut
leaf miner control in Groundnut,recommended for Spray quinalphos 2ml  lit of water
leaf folder in g nut,recomonded spray chloropyriphos 2 mlli water
leaf spot on groundnut,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
BUD NECROSIS IN GROUNT NUT,spray Monocrotophos 36 WSC 1OO mlACRE
farmer asked about seed rate of kadiri6  variety groundnut,75kgacre
Soil treatment,Soil treatment  apply 20 kg bleaching powder per acre
Farmer wants to know information about control measure of Fungal Disease in Groundnut crop,3   250       -       I
ABOUT THE GROUND NUT CULTIVATION,RECOMONDED NO CHANCE TO CULTIVATION
ground nut sucking pest,RECOMMENDED TO SPRAY THIOMETHOXOME ACTRA SITARARENOVA 40 GRAMS PER ACRE
TELL ME CONTROL WEEDS IN GROUNDNUT,USES FLUCLOROLIN 1KGHECATER IN GROUNDNUT BEFORE SOWING
ask for gnut growth,suggest:no use any chemical for growth
Farmer needs information regarding herbicide in groundnut  crop,-                   10    300
Farmer asked fungus in root control information of Ground nut,:
weed control in groundnut,weed control in groundnutspray targasuper 1lit 1hac on 21 days after sowing
TELL ME BLACK ROOT IN GROUNDNUT,--       250
Ask about Insect Problems in peanut,-    -
Asking about ground nut in aphids,Recommended for spray Fipronil 2 ml  Teepol 1 ml litre of water
Asked about Root rot management for Groundnut,:          :   2  1
TELL ME CONTROL IN GNUT,USE CLOROPAIRIPHOS 20 EC 4 LITHA WITH IRRIGATION TIME FOR TERMITE CONTROL
WHITE GRAB IN GROUNDNUT,KARBANDAZIM 500 GRAM  PER BHIGA
TELL ME ROOT ROT CONTROL IN GROUNDDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,3               250
Asked about Stem rot management in Groundnut,:       :     1    20          4
Asking about Thrips  tobacco caterpillar management in groundnut,:      :  15    1
FARMER ASKING ABOUT FERTILIZER SPRAY FOR GROWTH ON GNUT,-
Asking about Bud necrosis disease management in groundnut crop,:              :  3     05
Ask about flowering and good yield in ground nut,::
Asked about foliar application in groundnut,:      :      3
Tobacco caterpillar in groundnut,Recommended for spray chlorpyriphos 2 ml  litof water
TELL ME WEATHER INFORMATION,FOUR DAYS RAINFALL
ROOT ROT IN GROUNDNUT,RECOMMENDED TO APPLY ZINEB 78WP 3GM IN 1 LITRE WATER TO CONTROL ROOT ROT IN GROUNDNUT
fertilizer,potash 100kg hectare
information regarding to weather  in  sirsa,information regarding to weather  in  sirsa     today Some clouds chance of rain fall
GROUND NUT TOBACCO CATERPILLER,Ampligo 80     150
TELL ME ABOUT LEAF SPOT CONTROL IN GOUNDNUT,12   63    2
Farmer asked Heliothis Larvae Problem in  groundnut crop,SC
chewing pest in groundnut,spray 25ml chloropyriphos in 1ltr water
asked about cultivation of groundnut,:                                -                                                         -                    -
farmer want to know information about How to control of fungal attack in   groundnut crop,recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
Ask about  groundnut information,150       15
Asked about leaf blight and caterpillar management in groundnut,:       :  2
FARMER ASKING ABOUT BLIGHT ATTACK ON GROUNDNUT CROP,:
Asking about tobacco caterpillar management in groundnut,Recommended for spray Indaxocarb 8 ml  10 lit of water
SEED TREAMENT,CAPTON  THIRAM 3 GRAM  KG SEEDS
Asked about groundnut foliar application,:       :      5
Farmer asked Fertilizer dose information of Groundnut crop,-    84      75 kg
PILIYA ROG IN GROUNDNUT,4 GRAM FERESH SULPHATE PER LITER WATER SPREY
Information regarding weather,some clouds and no chance of rainfall today
Asked about micro nutrient application in groundnut,:      :      5
TELL ME ROOT ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM BIGHA WITH IRRIGATION
farmer asked about seed treatment in ground nut,recommended to go for seed treatment with imidachloprid  2 ml per kg seed then treat with mancozeb  3 g per kg seed and treat with trichoderma  8-10 g per kg seed
FARMER ASKED ABOUT CONTROL OF SUCKING PEST ATTACK AND WILT ATTACK ON GROUNDNUT CROP,-                     -
Asking about aphids and early leaf spot management in groundnut,:          :     2     2
ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT GROUNDNUT,4 ML           4
TELL ME SEED TREATMENT OF GROUNDNUT,seed treatment  CARBOXIN  2 GM PER kg seed  incecticide choloropyrios 20 ec 4 ml per kg seed
ask control of powdery midew,I suggested spray carbendazin 5 gram in 10 liter water
CONTROL OF TIKKA DESEASE IN GROUNDNUT,HEXACONAJOL 2 MLLITER WATER SPRAY
catterpilar,Spray Proclaim 5gm15lit of Water
Asked about paddy humic acid application root growth improvement,:     :  2   20 kg  FYM
Asked about leaf eating cater pillar management groundnut,Recommended for spray profenophose 2 mllitter of water
asking about sowing season for groundnut,:          :  -         -
STEM ROT IN GROUNDNUT,SPRAY NATIVO  15 GM  15 LITER OF WATER FOR STEM ROT IN GROUNDNUT
nematode in groundnut,Apply Carbofuran 3 G 1 gplant near the root zone and irrigate immediately to control nematode infestation
Delay in growth,Spray multi micro nutrients  2 ml in 1 litre of ater
Asking about leaf spot  termite management in groundnut crop,:       :  2   2
TELL ME ROOT ROTE OF GROUNDNUT,HECXAKONAJOL 1 LITER  HACTEIR
TELL ME LEAF SPOT CONTROL IN GROUNDNUT,SPRAY OF RIDOMIL MZMETALEXYLMENCOZEB 2 GM PER LITER WATER
farmer want to know information about  how to increase the growth  of groundnut,25-30 ml
Farmer needs information regarding How to control of fungal attack in groundnut crop,Spray of Metalaxyl-8  Mancozeb-64 WP Ridomil or UNILAX  30 gpump
VARIETY,TG 26
ask for fertilizer in gnut,I suggested 15-20 kg dapvigha
good growth in ground nut,spray multi k 75 gm in 1 litre of water for good growth in ground nut
FARMER ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUND NUT,-         SG
groundnut weed management,RECOMMENDED TO SPRAY BUTACHLORBILCHLOR MACHET  ONE LITRE PER ACRE
INSECTICIDEPlethora DOSAGE,RECOMMENDED TO PLETHORA DOSAGE  350 ML ACRE
FER IN G NUT,FERROS SULOHATE 40 GRAM IN 15 LIT WATER
stem rot in gnut,HEXACONAZOLE  15 ML PER LIT WATER
TELL ME ABOUT GROUNDNUT SOWING AFTER MUSTARD CROP,-
Farmer asked query on Weather,:    -        : :           36  C    25 C     5
fertilizer at 25 days stage in groundnut,9kgs of urea gypsum 200kgsac
about groundnut basal fertilizer management,recommended for apply DAP 50 kilo  acre
mung phalli ki jankari,pendamethilin 1 LITAR ACRE
Some insects are destroying our ground nut pods during harvest which precautions we must take,Recommended to apply the ferterra or thimet in the soil during ploughing And also spray the insecticide after pegging
asking about Tobacco caterpillar  leaf spot in groundnut,Recommended for spray profenophos 1mlcarbendazim 1gm  lit
FARMER ASKED ABOUT GROUNDNUT WATER MANAGMENT,:   -               -               -
Asking about season for groundnut,recommended for July-Aug
Ask about use fertilizer information in Groundnut crop,15
termite control in groundnut,kisan bhai mungfali me deemak ke liye cloropyrifas 50  ka 1 liter ekad ki dar se sichayi jal ke sath pryog kare
Leaf spot,Leaf spot-mancozeb 2gmlit
TELL ME FUNGUS PROBLEM IN GROUNDNUT,SPRAY OF HEXACONAZOLE 5   300 GM PAR BIGHA WITH IRRIGATION
groundnut leaf folder management,90    150
sowing season for groundnut,Chithiraipattam Apr - May
attack of blight,Spray Bavistine 30gm15lit of Water
ASKING ABOUT CONTROL OF FOOT ROT IN GROUND NUT,SPRAY THIOPHANATE METHYL 70 WP  1 GM  LIT OF WATER
ASKED FOR:WEED MANAGEMENT IN PEANUT,ASKED FOR:WEED MANAGEMENT IN PEANUTRECOMMENDED:For effective weed control take up the spray with pre-emergent herbicides like Alachlor 50 EC  1 literacre
Asking abut Groundnut leaf spot and tobacco cut worm management,:       :    2
FARMER ASKED ABOUT ATTACK OF CATERPILLAR ON GROUNDNUT,-  -
TELL ME ABOUT WEATHER INFORMATION,RAINFALL MAY BE ON 12 JULY IN YOUR DIST
FERTILIZER DOSE OF GNUT,APPLICATION OF GNUT GYPSUM 20 KG  ACRE
Early leaf spot in groundnut,Recommended for spray  Chlorothalonil 2 glit of water
NUTRIENT MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY  3 GM1 LTR OF WATER 600 GMACRE
Dose of Gypsum per acre for Groundnut,Dose of Gypsum per acre for Groundnut : 100kg
FARMER ASKED ABOUT CONTROL OF ATTACK OF POD BORER IN GROUNDNUT,-    -
Tobacco caterpillar control in groundnut,recommended for Spray profenophos 2 mllit of water
TELL ME CONTROL OF COLAR ROT IN GROUNDNUT,BLACK ROT CONTROL IN GROUNDNUT USE TRIGODRAMA 25 KG WITH 100 KG FYM  PER HA
