QueryText,KccAns
groundnut diseas,spray carbendizium at 1 gram  lit
Ask for the govt schme,contact gram sevak
groundnut thickka leaf spot management,groundnut thickka leaf spot management: recommended for spray mancozeb 3 grams 1 litre  of water
Information about Seed treatment of Groundnut seeds,25
Asking about groundnut pest management,Recommended for spray  profenophos 2mllitre of water
Asked about plant protection in groundnut,Suggested to treat the seeds with carbendazim   3 gram per 1 liter of water or trichoderma viridae  4 gram per 1 liter of water
top dressing fertilizer managemnt for groundut,apply 150 kg gypsum ac
tell me about weather information,Farmer brother there is no possibility of rain this week
Attack of Caterpillar,Takumi 8 gm 15 liter of waterflubendamaide 20 WDG tata comp
groundnut me rog laga hai,coper oxycloride  2-25 gramliter pani me ghol kar spray kare
Sowing season for ground nut erode,Recommended for Sowing season for ground nut Erode  June- July
moongfali kab bote hai,moongfali ki buaai jun - juiy me karte hai  beej dar 70 se 75 kilogram hacter rakhte hai
ask about groundnut problem,I suggest tricoderma virdi powder 10 gram in 10 liter water
ground nut fertilizer management,recommended to apply urea 9 kg  gypsum 200kg  acre
basal fertilizer management for ground nut,apply 50 kg dap acre
Early leaf spot in groundnut,Recommended for spray carbendazim 2 g  liter of water
ASKED ABOUT VARIETY,I SUGGESTED GG-25 AND 7
Farmer asked Varieties information of Groundut crop,:-  :- -  -  -   :-  -  -  -
Asking about Root rot management in groundnut,Recommended for carbendazim 2 gram 1 litre of water
Aphid attack in groundnut,Recommended for spray dimethoate 2 ml  acethate 2 g  litre of water
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,APPLY CHOLOROPYRIPHOS 20 EC 1 LIOTAR PAR BIGHA WITH IRRIGATION
Asking about panjakaaviya preparation,Recommended for pankagavya 30 mllitter
tikka disease,Single spray at critical stage with carbendazim 01mancozeb 02
fertilizer,OvercastPrecip chance: 1Humidity: 62
fertilizer doses,gipsum 05234 microlla spraying
Ask about larvae control information,Sg 7-8
leaf miner in groundnut,Recommended for spray neem oil 3-5 ml lit of water
Asked about groundnut mosaic virus management,recommended for spray dimethoate 2mlneem oil 3mlteepol 1mllit of water
Ask about use fertilizer information Groundnut crop,8
Farmer need information regarding control measures of white grub attack in groundnut crop,-
Farmer want to know information about  water management in groundnut crop,4
asking about nutrient foliar spray of Groundnut,recommended for spray Planofix 1ml 45 litre of water
Farmer asked Nematode control information in groundnut crop,GR
fertilizer management of ground nut,recommended application of  urea-4 kgDAP-35 kgMOP-26 kg per acre of land
white grub damage in groundnut,recommendd to apply phorate10 G 5 kgacre
fertilizer dose,as per rec
ASKED ABOUT TO DISEASE CONTROL IN  GROUNDNUT  CROP,75   45   2
Farmer asked query on Weather,:   -       : :             29 C    21 C     6
ask about seed treatment,I suggested to treat with thirum 3kgkg of seeds
ROOT ROT IN GROUNDNUT,RECOMMENDED SOIL DRENCHING IN CARBENDAZIM-MANCOZEBSAAF OR SIXER 2GMLTR WATER FOR ROOT ROT IN GROUNDNUT
ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,-    15
Ask for groundnut heliothis problem,i suggested to spray quinalfos 30 mlpump
GROUNDNUT CROWN ROT,SAAF 2GRLT WATER
VERITIES,-- -
ask for weedicide in gnut,suggest:no use any weedicide
Farmer asked termitewhite grub control information of groundnut crop,EC  35
red leaf spot control,spray contaf 15 mlpump
TELL ME DIMAK CONTROAL OF GROUNDNUT,USE OF CLOROPAYRIFOS 4LITER HE IRRIGATION WATER
Farmer asked query on Weather,28       13
Boron deficiency in ground nut,Recommended for apply borax 4 kgac
FARMER ASKED ABOUT WATERMENGMENT ON GROUNDNUT CROP,--
Asking about groundnut basal fertilizer management,Recommended for apply DAP 50kg  gypsum 75 kg  ac
Asked about plant protection in groundnut,Suggested to spray:- Dimethoate  2mllit of water
LEAF CURL IN GROUNDNUT,SPRAY IMIDACHLOPRID  3 ML  10 LITER OF WATER FOR LEAF CURL IN GROUNDNUT
TIKKA DISEASE IN GROUNDNUT,RECOMMENDED FOR SPRAY CARBENDAZIM 12  MANCOZEB 63  2 GM LT OF WATER
SUCKING PEST ATTACK  ON GROUNDNUT,WP 5     15
asked about information groundnut,1846 1 bag acre fertilizer vaprave
nutrient management in groundnut,apply 8 kg urea16 kg DAP16 KG POTASH PER ACRE OF LAND
Ask about Fertilizer dose of Groundnut crop,--
TELL ME YELLOW COLO IN GT NUT,TAKE FERUS SULPHER IN GT NUT
Asking about caterpillar management in Groundnut,Recommended for spray  Azadirachtin 3 ml  teepol 1 ml lit of water
termites in ground nut,recommended to apply chlorpyrphos-10kg per acre
FARMER ASKED QUERY ABOUT ROOT GRUB MANAGEMENT IN GROUNDNUT,RECOMMENDED  TO APPLY CARBOFURAN 3G GRANULES 8 TO 10 KG PER ACRE
Ask about fungus problem in cropgroundnut,WP    WP 10-15
Farmer asked fungus in root control information of groundnut crop,SC
asked about information groundnut,Spray Tilt  score  kavach 30gm15lit of Water
tikka,mancozeb 2g in 1lt of water
Farmer asked  Fertilizer dose information of Groundnut crop,Ws
sedd tratment detail in ground nut,Trichoderma viride 4 gkg
ask for larva in g nut,spay novalurn 10ml per pump
ASKED ABOUT DISEASE CONTROL IN GROUNDNUT,5   1
Farmer asked query on Weather,:    -        : :           36  C    25 C
Ask about groundnut information,EC 0
Asking about groundnut top fertilizer management,:      :  5        20
Asked about Groundnut Sucking Pest management,:        :   2    1
ASKED ABOUT FERTILIZER DOSE,APPLY JIPSAM 50 KG PER ACRE
asked tikka in gnut,tikka in gnut- spray redomil gold
Asking about control of tikka disease in groundnut,SPRAY   TEBUCONAZOLE 259  EW  15 ML  LIT OF WATER
Farmer asked termitewhite grub control information of groundnut  crop,EC
STEM ROT,ZINEB 600GMACRE
Farmer asked query on Weather,jhansi  gursarai                       40    28     9
root rot damage in groundnut,recommended to spray copper oxi chloride 600 gramsacre
Asking about Late leaf spot management in groundnut,:      : :        5
Asking about Stem rot management in groundnut,Recommended for soil drenching copper oxy chloride 25 g  lit of water
Asking about groundnut plant tip drying management,:
Asked about groundnut seed availability,:    :
FARMER ASKED ABOUT WEED MANAGEMENT IN  GROUNDNUT,:  10
asked about Attack of White Grub in groundnut,Drenching of Chloropyriphos 40 ml  15 lit of water
FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON GROUND NUT,- 5   15
control of tikka disease of groundnut,spray endofil m-45 or carbendazim
about mansoon,mansoon comers in maharastra 12to13 jun
pest,acepate  2 gm  1liter
Asking about fish oil application method,:      : 10   200
Farmer asked Sucking pests and Larvae problem in groundnut crop,35- 40
Asked about plant protection in groundnut,Suggested to spray:- Profenophos  2mllit of water
Farmer asked about weedidide in 50 days crop of groundnut,50
TELL ME UPCHAR IN GROUNDNUT,2 GRAM KARBANDAZIM 5 ML CLOTHOANIDRIL  PAR KG SEED
Attack of  Wilt MarDrenching,Redomil Gold 30gm  humic Acid 3 mlMephonaxonmancozebsyngnt
Ask about sucking pests problem in peanut crop Aphid,SL 7-8
Asked about Groundnut foliar application,:       :    2   200
Attack of Thrips,Spray Warrior plus 20 ml15 Liter of WaterLambda 5 SC-Nagarjuna
BORER MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY THIODICARB LARVIN 1 GM1 LTR OF WATER 200 GMSACRE
Caterpillar infestation in Groundnut,Recommended to spray Emamectin benzoate 5SG  6 gm in 15 liter of water per acre for control of Caterpillar infestation in Groundnut
moongphali me jado me kida laga,cloripayriphas 25 lithac ka prayog karo
ask about groundnut tikka,I suggested to spray hexaconazol 20 mlpump
ask about variety,phule pragati
varieties of groundnut,advised to sow kadiri-4 5 6 TAG-24 or kalahasthi varieties
TELL ME MORE FLOWER IN GROUNDNUT,PLANOFIX 1ML 4 LITTER WATTER  MULTIPLEX 5 ML LITER SPRAY
Ask about Sowing of GG-39 Variety of Ground nut,39
FARMER ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,--  -
TELL ME INSECT CONTROL IN ORGANIC FARMING OF GROUNDNUT,SPRAY OF NEEM OIL 3 ML PER LITER WATER TUMBA CAKE FOR TERMITE CONTROL
varieties of groundnut,varieties of groundnut  -sb 11  phule pragati  phule vyas
TELL ME CONTROL OF FLOWER DROPING IN GROUNDNUT,1    4
Farmer asked query on Weather,:   -      : :             31  C    23  C     8
FARMER ASKED ABOUT ROOT KNOT NEMATODE MANAGEMENT IN GROUNDNUT,ECOMMENDED  TO APPLY CARBOFURAN 3G GRANULES 6 KG PER ACRE
Farmer ask about fungicide in groundnut crop,EC 30-35
Gram pod borer in groundnut,Recommended for spray Chlorpyriphos 2mlteepol 1ml neemoil 3mllit of water
gypsum aplication time,recomended at 200kgacre
TELL ME ABOUT YELLOWING COLEAR CONTROL IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
TELL ME CONTROL COLOUR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
GROUND NUT LEAF DAMAGE,RECOMMENDED TO SPRAY CHLORIPYRPHOS 500 ML PER ACRE
Tobacco caterpillar in groundnut,recommended for spray  Dichlorvos 2mllit of water
TELL ME DISEASE CONTROL IN GROUNDNUT,25
Micro nutrients application in ground nut,RECOMMENDED FOR SPRAY GRADE-1  2-3 GM LIT OF WATER
Asked about insecticide for sucking pests in groundnut,:          :
ASKING ABOUT FERTILIZER APPLICATION IN GROUNDNUT,SOILpH TEST OR  CONTACT WITH ADA IN LOCAL BLOCK OFFICE
TELL ME WEATHER INFORAMTION,TWO DAYS RAINFALL
cultivation of groundnut,-Ground nut  -  -    --     ------ -- -
ask for gnut pest,suggest:chloropyriphose 25 gmpump
ASK ABOUT WEED CONTROL IN GROUNDNUT CROP,- 5 EC 25
tell em black rot control in GROUNDNUT,250
Ask about general information,Suggested:
groundnut pest,chloropyripos 2ml per liter of water
Ask about general information,suggested:All information provided - Thanks for calling in kisaan call center
information about fungal Disease Control in groundnut,12  63 WP 2g
ASKING FOR APHID CONTROL IN GROUNDNUT,RECOMMENDED:SPRAY DIMETHOATE 15MLLITRE
ASKING ABOUT CONTROL OF ROOT ROT IN GROUNDNUT PLANTS,SPRAY AZOXYSTROBIN 23 SC  1 ML  LITER  OF WATER
weed control in groundnut crop,you can spray parsut 30 mili pamp water use for weed control in groundnut crop
Farmer asked Army worm Problem in groundnut  crop,SC
FARMER ASKED QUERY ON CUSTODIA SPRAY WITH SANDOVIT IN GROUND NUT,RECOMMENDED TO GO FOR CUSTODIA SPRAY WITH SANDOVIT IN GROUND NUT OR SPRAY WITH SURF POWDER-1GR1 LITER OF WATER
leaf spot,carbendizam 1gliter
Leaf Eating Caterpillar,Spray kinolphos  20ml 15 Lit of Water
micro nutrient in  groundnut,spray ground nut rich 2 kg 200 lit of water
asking abt the fertilizres in ground nut,25kg in ha urea
moongphali ki phaliya kali pad rhi h,50 WP 1g
Groundnut leaf miner in groundnut,recommended for spray Methyl demeton 2mllit of water
Asking about Fertilizer uses for groundnut,:        :
Ask about PGR AND PGP Information in groundnut crop,15-30
GROUNDNUT  HELICOVERPA DAMAGE,RECOMMENDED TO SPRAY  CHLORANTHANILIPROL  60 MILLI LITER  ACRE
thrips in gnut,thiomethoxam 5-6 gm  pump
ask about fungus problem in groundnut  crop,SC
plant protection,:                       :: -: -: -
ground nut fertilizer,100 kg potash 30 kg urea
Asking about root grubs management in groundnut,:     : :    80             20
Farmer asked about fertilizer dose in groundnut,---  20
Farmer asked fungus in root control information of ground nut,:   1000  1 kg
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT CROP,-  2 5   50
TELL ME ABOUT    COLLAR  ROOT    DISEASE  CONTROL IN   GROUNDNUT,250
Asking about Leaf caterpillar management in groundnut,Recommended for spray thiacloprid 2 ml   sticking agent 1 ml  litre of water
Asked about rste of second dose of gypsum,125 kg Gypsumhe
TIKKA DISEASE IN GROUND NUT,RECOMMENDED TO USE
Farmer asked fungus in root control information of,EC        -
wiltcontrol,m 45
SPODOPTERA DAMAGE IN GROUOND NUT,RECOMMENDED FOR SPRAY CHLOROPYRIPHOS 500ML ACRE
varieties of groundnut,varieties of groundnut JL-24PHULE UNAP
Early leaf spot in groundnut,Recommended for spray Mancozeb 2 glit of water
TELL ME BLACK ROOT CONTROL OF GROUNDNUT,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
asking about control measures of yellowish,spraying of hirakashi after 20 days
asking about Leaf caterpillar management in Groundnut,Recommended for spray neem oil 3 ml  teepol 1 ml   litre of water
TELL ME REQUIREMENT  UREA IN GROUNDNUT,40
TELL ME WEATHER INFORMATION OF BERMER,TWO DAYS RAINFALL
top dressing for groundnut,recommended for apply gypsum 150kgBorax 10kgac
Asking about Groundnut root grub management,:     :   - 50
TELL ME WEATHER INFORMATION OF SIKAR,RAINFALL 10 MM NEXT FIVE DAYS OF SIKAR
Asking about leaf cater pillar in groundnut,:      :         3     1    1
collar rot in ground nut,application of trichoderma viride 1 kg with 20 kg compost per acre
SUCKING PEST IN GROUNDNUT,CHLOROPYROPAS 25 ML PER LITER WATER
TELL ME NUTRIENT MANAGEMENT  IN PEANUT,4
Ask about fungus problem in groundnut crop,EC 40
Farmer seeks information on controlling fungal diseases in groundnut crop,70 WP   2
fertilizer,urea 0:52:34 microla
TELL ME WEED CONROL OF GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF GROUNDNUT
Ask about Fertilizer application in Groundnut,10
CONTROL OF LEAF CURL IN GROUNDNUT,RECOMMENDED FOR SPRAY THIACLOPRID 24 SC  1 ML  3 LIT OF WATER
TIKKA DISEASE IN GROUNDNUT,SPRAY MANCOZEB 75 WP 2 GMLTR WATER
TELL ME ABOUT THE CONTROL OF WHITE GRUB IN GROUNDNUT BEFOR SHOWING,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Farmer asked about varieties of semi spreading groundnut crop,-          11      10
Asking about weed management for groundnut,recommended for the weed management  : hand weeding  on 15th and 30th day of sowing
KATRA IN GROUNDNUT,SPRAY OF CHLOROPYRIPHOS 20 EC 1 LIETR PER HA
Asked about groundnut foliar application,Recommended for groundnut foliar application urea 5 g litter of water
seeds,--recommended to consult KVK
Asking about groundnut seed treatment information,:       :    4         10           2
early leaf spot in groundnut,spray carbendazim 2gm  lit
TELL ME GROUNDNUT VARIETIES,GROUNDNUT VARIETIES M-13TG-37A
TELL ME WHITE CRUB IN GROUNDNUT,USED CARTAP KG  BIGHA
ask for gnut spodoptera,suggest chlorpriphis 25litha
tonic for groundnut,tonic for groundnut--spray grower 30 mili  15 liter
herbicide,pershoot 30 ml  15 liter of water
GNUT VARIETIES,--  -
ASKED FOR SUCKING PEST IN GROUND NUT,SPRAY- IMIDACHLOPRIDE 05MLLITER
FARMER ASKED  ABOUT ME  THE FERTILIZER DOSE IN GROUNDNUT,375           35
Asked about plant protection in  Groundnut,Recomended to spray-Dimethoate 2mlliter of water
leaf folder,monochrotophos 16mllit
Ask about sucking pests control information in groundnut crop,-
TELL ME WEATHER INFORMETION,LIGHT RAIN POSSIBLE TODAY
asking about early leaf spot in groundnut,Recommended for spray Carbendazim 2gram  litre of water
weed in groundnut,spray parsut
Asked about leaf caterpillar management for Groundnut,:        :     2   2
SEED RATE FOR GNUT,SEED RATE FOR GNUT - 40 KG ACRE
ABOUT THE GROUNDNUT TOBACCOCATERPILLER MANAGEMENT,RECOMMENDED TO SPRAY  CHLORIPYRIPHOS 500 MLAcre
TELL ME ABOUT GOJALAT CONTROL IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Farmer needs to start crop advisory phone facility on mobile,Your crop advisory facility free registration has been successfully registered at kishan call center
Redspider in Groundnut,Recommended for spray propargite 2mlteepol 05mllit of water
ask for gnut wilt control,I suggested to give trocoderma 25 kgha
FARMER ASKING ABOUT ATTACK OF SUCKING PEST OF GROUNDNUT,-
Asked about Root rot and Aphids management in groundnut,:          :  2    05
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  SKY
asking about weather report information,no rain fall chance till about 28 april
tell me control of root rot in groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
STEM ROT IN GROUNDNUT,PROPICONAZOLE TILIT 1 MLLT WATER
asked about tikka in gnut,tikka in gnut - spray bavistin
Farmer asked fungus in root control information,:   1kilo
moongphali me sundi lagi hai,spray dichlorovas 76  EC 250 mlacre
ground rosette virus management,recommended for spray imidachloprid 2 ml  litre of water
Farmer asked query on Weather,WEATHER REPORTWEATHER REPORT :  THERE IS CHANCE OF  CLOUDY WEATHER  NO  SHOWERS IN YOUR AREA
Farmer asked query on Weed management in ground nut crop,1   200
ask for gnut leaf spot,sugest:kontak sprey 20 mlpump sprey
leafm spot,mancozebn 2gltr
WEED MANAGEMENT IN GROUNDNUT,SPRAY Pendimethalin 500 GM  ACRE AS A PRE EMERGENCE HERBICIDE
ASKING ABOUT CONTROL OF FOOT ROT IN GROUNDNUT,SPRAY  THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
groundnut varieties,Purattasipattam  Sep- Oct  TMV 7 VRI 2 VRIGn 6TMVGn 13
Farmer asked about wilting of groundnut,-  :
asked about stopping vegetative growth,1ML
leaf blight management in groundnut,Recommended for soil application of Trichoderma viride 1 kg  20 kg sand  ac
Asking about Groundnut bud borer management,Recommended for spray Chlorantraniliprole 4 ml10 litre of water
Asking about leaf miner management for groundnut,Recommended for chloripiriphos 2 ml  neem oil 3 ml  teepol 1 ml1 litre of water
Asked about Groundnut thrips management,:      :   - 3
GROUNDNUT,15 ml Monocrotophos 36 SL
HOW TO CONTROL SUCKING PEST IN GROUNDNUT CROP,SPRAY TO MONOCROTOPHOS 36 EC 200 MLACAR
groundnut basal fertilizer management,recommended for the fertilizers : DAP 50 kg gypsum  75 kg acre
Ask about growth retardants related Information in ground nut crop,23 SC
ask about larval problem in Groundnut,SC
seed treatment,chlorypyriphos 7mlkg seed
Farmer wants to know how to control fungal attack in Groundnut,25    2    15
8 din ki mungphali ho gai hai to usme khar ke liye kunsi dba dale,ab koi dba nhi pdegi
GNut Plant Protection,Hirakashi 100gm   Citric acid 10gmPump
Farmer asked query on Weather,:        :              33     23
Asked about Leaf spot management for Groundnut,:       :  2  1
seed treatment for groundnut,apply thirum 4 gm  kg seed for groundnut
Asking about Weed management in Groundnut,:      :
TELL ME SUNDI CONTROL IN GRO NUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
soil pest,use phorate
FERT DOSE FOR GNUT,APPLY 65 KG SUFLA  65 KG SUPER PHOSPHATE PER ACRE
TIKKA LEAF SPOT IN GROUND NUT,RECOMMENDED TO SPRAY CHLOROTHALONIL KAVACH 400 GRAMS  ACRE
TELL ME SUBSIDY ON SOLAR PLANT,SUBSIDY ON SOLAR PLANT 86 OF TOTAL COST
TELL ME WEATHER INFORMATION,PARTLY CLOUDY SKY IN NEXT 2 DAYS
FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON  GROUNDNUT CROP,sl
TELL ME  MESSAGE  STOP IN MOBIAL,MESSAGE  STOP IN MOBIAL SS KISAAN  STOP 51969
Ground nut sowing season,Recommended for season July-Aug
Jassids in ground nut,Jassids in ground nut-Spray thiomethoxam-5gm15 lit of water
mung phalli ki patti pili pad ra hi hai,mancozej  carbenda zime 25   imidachloropid 1 ml liret water
Farmer asked query on Weather,32       6
FARMER ASKED QUERY ON groundnut seed varieties,recommended to varieties of narayanikadiri 96 dharani prasuna bheema dheeraj nitya harita
WHITE GRUB IN GNUT,CLOROPAIRIPHOS 20 EC 4 LIT  HA WITH IRRIGATION
TELL ME CONTROL TIKA  DISEASES OF GROUNDNUT,SPRAY MANKOZEB 2GMLITTER WATER
information grawndnut,moongphali me keet niyantran ke liye Quinalphos 20 1 literhac ki dar se chidkaw kare
Asked about thrips and cater pillar management in groundnut,:         :     2
attack of sucking pest on groundnut,spray supar confidor 6 ml  bavistin 30 gm  15 liter of water for controlling sucking pest on groundnut
