QueryText,KccAns
GypsumApplication rate,100kgAcre
crown rot disease in groundnut,kisan bhai ap apne moongfully me 15 se 20 kuntel neem ki khully ka pryog kre
larvae and white fly,chloripyriphas 25 mll and acepaate 15 gl
COTROL OF WILT IN GROUND NUT,APPLY CARBENDAZIM 1GMLIT OF WATER
Farmer asked query on Weather,:    -      : :              35  C    25  C     7
Farmer asked seed treatment of white grub control groundnut crop,WG
FARMER ASKED ABOUT SOWING SPACING OF GROUNDNUT CROP,-
sucking pest in,imidachloprid 8 mlpump
MOONG FALI ME PAANI KAB LAGAYEN,20 DEEN BAAD KARE
Disease control in oil crop,Disease control in oil crop spray machozeb M-45  2 gm or bavastin  1 gm liter water
ask for yellowing leaves prob in groundnut,use ferrous sulphate 100  10 gm hirakasi pump
basal fertilizer mangement for ground nut,apply 50 kg dapac
TELL ME IRRIGATION IN GROUNDNUT,20-25 DAYS SOWING IN
Attack of Thrips,Spray Rogar 15 ml15 Lit of Water
ASKING ABOUT CONTROL OF TIKKA DISEASES IN GROUNDNUT PLANTS,SPRAY OF CARBENDAZIM 50  WP  1 GM  LITER WATER
Information  regarding control of tikka or leaf spot disease in ground nut,M 45 75  3
TELL ME NUTRIENT MANAGEMENT IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 5 GRAM PER LITER WATER
TELL ME WEED CONTROL IN GROUNDNUT,HAND WEEDING
Asked about plant protection in groundnut,Recommended to Spray Dimethoate 30 EC  17 mllit water
Asked about plant protection in groundnut,Suggested to spray:-Carbendazium  1glit of water
farmer asked about Dhenuka Sempra Herbicide,Dhanuka Sempra Contains halosulfuron methyl 75 wg Can Be Used For Selective Postemergence Control Of Nutgrass In Sugarcane Maize Sorghum
asked for groundnut fertilizers,apply gypsum at 200kg per acre
GROUNDNUT VARIETIES,RECOMMENDED TO SOW KHADRI-69NARAYANIVEMANA
IRRIGATION IN GROUNDNUT,AFTER 25 DAYS OF SOWING AND DEPAND ON CLIMATE
asking about leaf feeder management of groundnut,recommended for spray Chlorpyriphos- 2ml1 litre of water
Farmer asked seed treatment of fungus problem,--         WG
ask for gnut weedicide,gnut weedicide pendimethalin 70mlpump
micro nutrients,zinc copper gypsum
asking about groundnut root rot management,recommended for apply Pseudomonas fluorescens - 1 kg 20 kg of FYMacre
Leaf Eating Caterpillar,30   15
Weedicides for Groundnut,Advised to do handweeding in groundnut field and avoid any weedicides as the crop is already more than 30 days old
Ask for the fertiliser in Groundnut,Advise to the 125:25 N P kgha
mungphali me weed ki dava kab dale,pendamethiline1 litreacre ka 200 litre pani me ghol banakar buvai ke 2 din ke andar spray kare
FARMER ASKED ABOUT TO WEED CONTROL IN GROUNDNUT  CROP,30     25
FERTILIZER MANAGEMENT IN GROUNDNUT,FERTILIZER MANAGEMENT IN GROUNDNUT:RECOMMENDED TO APPLY 9 KGS OF UREA AND 200 KGS OF GYPSUM AT FLOWERING TIME
weed management for groundnut,recommended for PE herbicide apply
Red spider mite in groundnut,Recommended for spray omite 1ml  lit
peanut sprinkler irrigation subsidy,contact to block level ADA office
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,ZYPSUM 200KG MOP13KGACRE
Weather Forecast,Partly cloudy possible thunderstorms with rain
FERTILIZER DOSE OF GROUNDNUT,RECOMMENDED APPLY BORAX4KGACRE
How to control caterpillars in groundnut  crop,Spray of Monocrotophos 36 s L 40 ml  pump
asking about groundnut leaf spot management,recommended for spray Carbendazim 1 gram  1 litre of water
Farmer asked query on Weather,2      12
STEM ROT IN GNUT,RECOMMENDED TO DRENCH SAAF 2GM1 LITER OF WATER
Asked about Required seed rate for Groundnut,:     :      70
Ask about all type of pest control in groundnut crop,-          ppm
asked about tikka leaf spot management in groundnut,:        :  1  1
TELL ME WEAHTER INFORMATION,NO RAINFALL NEXT FIVE DAYS CLOUDLEY WEATHER
ASKED ABOUT  DISEASE CONTROL IN GROUNDNUT,50   250
Ask about groundnut Variety purchase information,--  :   --
TELL ME WEATHER CONDITION IN BARNALA DISST,50-60 CHANCE OFRAIN NEXT 5 DAYS
ground nut Termite control,recommended for spray  chlorpyriphos 3 ml  lit of water
FARMER ASKED ABOUT FERTILIZR DOSE IN GROUND NUT CROP,::
Groundnut  whitefly control,Recommended for groundnut  whitefly control Spray trizophos 2mllit
fertilizers,NPK 20 all potash 50 kghectare
PATTI PILI PAD JATI HAI,DAICHLORVAS 76EC KA PRYOG KARE
Farmer asked query on Weather,32       3
Asked about Groundnut Seeds availability,:       :
VARITIES,-  -  -    --     ------ -- -
groundnut leaf eating catiear pillar,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
Ask about termitewhite grub control information in Groundnut crop,GR
Asking about aphids and caterpillar and leaf spot management in groundnut,:          :      2     2
Asked about Aphids management in Groundnut,:   :  3
TELL ME ABOUT YELLOWING CONTROL IN GROUNDNUT CROP,5     1
Farmer asked weed control in Groundnut crop,2
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,50  250
HOW TO CONTROL WHITE GRUB IN GROUNDNUT FIELD,ANSWER - DRENCHING OF CHLOROPYRIPHOS 2 ML PER LITER FOR CONTROL WHITE GRUB
FARMER ASKED QUERY ON ABOUT NUTRIENT MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY CN 1 KG200 LT WATER PER ACRE
ASKED ABOUT TO TREATMENT IN GROUNDNUT,--     50 25
Farmer asked query on Weather,36    28     9
Seed Treatment,45      50
Farmer asked weed control in groundnut crop,16        EC  40       -
TELL ME NO GROWTH IN GROUNDNUT,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
TELLL ME WHITE GRUB CONTROL IN GROUNDNUT,WHITE GRUB CONTROL IN GROUNDNUT CARTAFHYDROCHOLORIDE 4 KG PER BIGHA
TELL ME INSECT IN GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Asked abut Groundnut foliar application,:       :  TNAU    2  200
Asking about aphids management in groundnut,:     :      15
tell me about of black rooth control in groundnut,dusting of carbendazim 250 gm per bhiga then irrigation
TELL ME SEEDS GERMINATION GROUNDNUT,DEEPS SOWING IN  SEEDS GERMINATION GROUNDNUT  NO RAINFALL 5 DAYS
ask abt fungal problem,suggested bavistin 20gmpump
Groundnut-Waterring,First give water then go for spraying
Termites control in Ground nut crop,kisan bhai aap  Chlorpyriphos 20 EC 1 litre dva15 kg prati acre milakar burcav kare
Farmer asked Thrips control information of  ground nut crop,SC
ABOUT CANTROL OF WHITE GURB,FIPRONIL 5 GR 2 KG PER HA
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUD
Farmer asked seed treatment of fungus problem and white grub  in groundnut,WP              30  FS
root rot,recommended blitex 3glit water
weed management in non-cultivated land,Recommended for spray glyposat 15mlammonium sulphate 20gmlit of water for non-cultivated land
Asked about Leaf spot and Leaf blight management in Groundnut,:        :    2    1
Asking about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre  200 lit
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 2-3 DAYS IN YOUR DISTIC
fertilizer  does for ground nut,application of gypsum 200 kg  hector
ASKED ABOUT VARIETIES OF GROUNDNUT,-- -
Top dressing fertilizer management for groundnut,recommended for apply 55 kg urea12 kg potashacre
Ask about larvae control information in Groundnut crop,SC
Information about how to use Nano DAP N - 8  P - 16,3  5 ml              25 ml
Insect preventive measure in groundnut,Dusting of Chlorpyriphos 15D   10 kg per acre
tikka leaf spots,recommended saff 2gliter
Groundnut-Fertilizers,Gypsum 100kg  Acre
water managgement,spray of ridiomilgold
tell me plant protectioon in grundnut,SPRAY MANCOZEB 75 WP 2GM  ACEPHATE 2GM PER LITER WATER
in ganny bags gnut pod eat small moth,keep tablates of alluminium phosphate
weed management for groundnut,spray pendymethelene 400mlac
LEAF BLIGHT IN GROUNDNUT,45GM COPPEROXYCHLORIDE PER 15 LTR OF WATER TO CONTROL LEAF BLIGHT IN GROUNDNUT
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,25  1
Asked about Leaf miner management for Groundnut,:       :
Late leaf spot in groundnut,recommended for the spray Mancozeb 2gmlit of water
gram pod borer in groundnut,spray quinalphos 2 ml  lit of water
FERTILIZER IRRIGATION,GYPSUM
Farmer asked Army worm Problem in crop,SC 7-8            50 SC
TELL ME DAP DOSE IN GROUNDNUT,130KGHAC
TELL ME ABOUT THE CONTROL OF INSECT IN GROUNDNUT,USE IMIDACHLOPRID 178 1 LITTER PER HAC IN ROOT ZONE
Asked about leaf miner in groundnut,:      :    2
ASKED ABOUT WHITE GRUB  ATTACK ON GROUNDNUT,-        -
Ask about groundnut information,30  DAP
MEALY BUG MANAGEMENT IN GROUND NUT,DICHLOROVOS 250 ML PER ACRE
seeds,sb 11 fule pragati
sowing time infarmetion of groundnut,Sowing at seed rate sowing time and distanceIt is often observed that farmers use peanut seeds in less quantity which reduces the number of plants in the field and adversely affects the yield Therefore it is necessary to use the seeds in the prescribed quantity for different species of peanuts It is advisable to avoid sowing the species of vad nicrose disease in the first fortnight of July The correct time of sowing seed rate and distance is as follows
ground nut leaf spot,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
Farmer asked fungus control information of ground nut crop,EC -
leaf curling,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
asked about variety of ground nut,variety of ground nut - sb-11  phule unap  phule unnati
GROUNDNUT FETRTILIZER,50 KG GYPSUM PER ACRE
weedicide,persuit
fertilizer req,3gms mancozeb in 1kg seedchloropyriphos 65ml1kg
Varities of  ground nut,Varities of  ground nut- phule pragati kopargaon
ASKED INFORMATION ABOUT WATER MANAGEMENT IN GROUNDNUT,groundnut-4 times of water
Farmer needs information regarding how to control sucking insects in groundnut     crop,25  7-8
Asking about grass hopper management in sesame,Recommended for neem oil 3 ml  teepol 1 ml 1 litre of water
WEED MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY IMAZITAPYR PURSUIT  400 ML PER ACRE
Groundnut top dressing fertilizer management,recommended for apply gypsum 75 kg borax 10 kg acre
mungfali ke patto pr kida laga hai,Quinalphos 25 EC 2mlliter paani me mila kar spray kare
Ask about weed control information in Groundnut crop,30 EC
Sucking Pest attack on gro,Spray admire 5gm  rijent 10 ml15 lit of water
TELL ME SEED TREATMENT OF GROUNDNUT,USE CARBENDAJIM 2 GM  CLOROPAYARIPHOS 4 MLKILO SEEDS
farmer ask about fungus control in groundnut,WP 25-30
VARIETY OF GROUND NUT,VARIETY OF GROUND NUT  SB-11
ask for groudnut sowing time information,suggest: sowing time is june-july
varieties of grond nut,chitra jyoti mukta
Farmer asked query on Weather,:   -     : :            30  C    20  C     6
Asking about water management in groundnut,: :
asked about varieties of groundnut,varieties of groundnut- SB-11 TAG-24
Farmer asked query on Weather,There is possibilities of no rainfall for next five days with partly cloudy weather
SUCKING PEST MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY ACEPHATE
termite control in groundnut crop,25 kilogram
ALL WEED KILLER,RECOMENDED DOSE OF GLYPHOSATE 5ML1LIT WATER SPRAY
weed control of gnut,spray persuit
ask for groudnut thris information,suggest: spray di-mithoate 20mlpump
TELL ME SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT MAY-JUNE
TELL ME ABOUT INSECT CONTROL IN,25  1
ASKED ABOUT TO SOIL TREATMENT FOR CONTROL OF WILT DISEASE,-- 25  100
WILTING OF GROUNDNUT,RECOMMENDED SPRAY SAAF2GM AND PLANTOMYCIN1GMLIT
mungfali ki varity,chitra chandrakoushalamberutkersh
TELL ME CONTROL OF COLLAR ROT IN GROUNDNUT,USE HEXACONAZOL 5 EC 250 MLBIGHA WHEN IRRIGATION
SPRAY OF CARBENDAZIM 2 GM PER LITER WATER TELL ME ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
GROUNDNUT PEST,CHLOROPYRIPHOS 2ML IN 1 LITER WATER
TELL ME CONTROL OF INSECT IN GROUNDNUT X,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
ASKED ABOUT THE DOSE OF Boron  20,THE DOSE OF Boron  20  IS  2 Kg per acre
RED BEETLE,DICHLOROVOS 2mllt OF WATER
TELL ME WEED CONTROL IN GROUNDNUT,HAND WEEDING MUST
Asked  about  to  fertilizer use  in  groundnut,2  3
Ask about  cultural practices of summer groundnut,-
ask about groundnut wilt problem,I suggest tricoderma virdi powder 10 gram in 10 liter water
Asked about disease control management in Groundnut crop,:        :
Farmer asked fungus control information of groundnut,WP    WP 10-15
want to know about weather report,possibility of no clouds in the date of 12 june to 17 june
fertilizer for groundnut,fertilizer for groundnut   boom flower 30 ml 15 liter water spray
Asking about groundnut basal fertilizers,Recommended for apply DAP 50kg  ac
Asked about Leaf caterpillar management in Groundnut,:     :   2
TELL ME ABOUT WHITE CONTROL IN GROUNDNUT,3   25-30
Farmer wants to know information about how to control sucking pest in ground nut crop,recommended to control sucking pest in ground nut crop Spray Chloropyriphos 20 EC 20 ml per pump
Ask about seed treatments of fungus Problem in groundnut crop,WP
Asking about nematode in groundnut,Recommended for apply carbofuran 3 - 5 kg  ac
Asked about Prevent root rot in Groundnut and Chilli plant,:            :    1  25
Asked about Groundnut top Dressing application,:       :  5    12
Asking about ground nut Tobacco caterpillar management,:  3  10
tikka disease on ground nut,spray bavistin 1 gramliter regent 2 mililiter
TELL ME CONTROL ROOT ROT,USE TEBUCONAZOLE 1 ML PER LITER WATER
OUR GROTH SI SLOWE,PLS SPRAY OF SOLUBAL NPK-10GMLITER WATER
Asked about to  DISEASE CONTROL IN  GROUNDNUT,--       50   250
Farmer asked about fungus problem in Groundnut crop,EC
NO FLOWER IN GROUNDNUT,USE MICRONUTRIENT 100 GM PER PLANT IN ROOT ZONE
Farmer asked seed treatment of white grub control in Groundnut crop,30  FS  30
Farmer asked fungus control information of GROUNDNUT,SC
Farmer asked  white grub Problem in  groundnut crop,GR                                   SGCG
FARMER ASKED ABOUT CONTROL OF SUCKING PEST ATTACK IN GROUNDNUT CROP,-    -
Asking about Groundnut fertilizer Management,Recommended for  urea 25 kg potash 15 kg acre
TELL ME PEST CONTROL IN  PEA NUT,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
ATTACK OF SUCKING PEST ON GROUNDNUT,gm         WG
fungus attack in groundnut,carbendazim 12   mancozeb 63  WP 2 gramliter pani ki dar se ghol banakar chhidkav karen
asking ground  nut thrips,I have suggested them to spray 10mlpump imidacloprid
FERTILISER DOSE IN GROUNDNUT,APPLY DAP 35KGMOP 27KGUREA 4KGACRE
TELL ME SEED TREAMENT OF GROOUNDNUT,seed treatment  CARBENDAZIM  2 GM PER kg seed  incecticide choloropyrios 20 ec 4 ml per kg seed
ask for weed control in ground nut,use targa super after 30 days of sowing time
GYPSUM APPLICATION,RECOMMENDED FOR GYPSUM  200 KG ACRE
root grub in ground nut,--RECOMMENDED TO DRENCH CHLORPYRIFOS 6 ML1 LITRE  OF WATER   6   1
gnut weed management,gnut weed management - spray persuit
Groundnut weed management,recommended for spray fluchloralin 600 ml  acre
STEM ROT IN G NUT,RECOMMENDED  FOR SPRAY COPPER OXYCHLORIDE 3GML OF WATER FOR STEM ROT IN G NUT
Ask about fungus Control in ground nut,375    -  25
Attack of White Grub ON  GRAOUNDNUT,White Grub ON  GRAOUNDNUT-Use Fertera 4 kg acre
TELL ME LEAF HOPPER CONTROL IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
Ask about fungus problem in crop,Suggested: Organic - trichoderma viride 500 gramvigha dusting with sand or organic fertilizer
varities of groundnut,-        --   -    --        --      ---
ASKED ABOUT FERTILIZER DOSE,SPRAY LIHOSIN 15 ML IN 15 LITER WATER
Asking about Groundnut top borer management,:      :   - 3     - 1
Asked about nutrient management  in  ground nut,apply  gypsum at the rate of 50 kg per acre at each split and then apply sagarika at the rate of 2ml per litre of water
SEED TREATMENT IN GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED
TELL ME CONTROL OF COLAR ROT IN GROUNDNUT,BAVISTIN 250GM PER BHIGA WITH IRRIGATION
tell me insect control groundnut,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Farmer gave information about fertilizer in peanut crop,130
Leaf feeder and White fly management in Groundnut,Recommended for spray Fipronil- 2nl  neem oil-3ml sticking agent-05 ml1 litre of water
FARMER ASKED  INFORMATION FOR CONTROL OF FUNGAL ATTACK ON GROUNDNUT CROP,-
farmer want to know information about How to control of fungal attack in crop,recommended for control of fungal attack in gram crop  thiophanate methyl  roko 25ml and streptocyclin 2 gram at 15 liter of water
Ask about sucking pests problem in groundnut  cropAphid,40         ppm
moongphali ki jad sad rahi hai,apply copper oxichlorid-500 gram acre
FERTILIZER USE,RECOMMENDED TO APPLY POTASH
TELL ME     SOWING TIME GROUNDNUT,SOWING TIME OF GROUNDNUT 1 APRIL TO 15 JUNE
ask about seed treatment in ground nut,use rhizobium 250 gm 10 kg seed
rootrot in groundnut,recommended for soil application trichoderma 1kgac mixed with FYM
Farmer asked termitewhite grub control information groundnut crop,SGCG
Weather Report,mansoon comes on maharastra madhe 12 june
FUNGAL ATTACK ON GROUNDNUT,SPRAY RIDOMIL GOLD 30 GM  15 LITERS OF WATER
ask about sucking pest,Suggested: Imidacloprid 178 sl 5 mlpump  spray
attack root rot on gnut,drenching ridomil gold 25gmhumic acid
Insect infestation,Spray dainocap  2 ml in 1 litre of water
Tell me about disease control in groundnut crop,2
VARIETIES,JAL - 286 TJ -26 Groundnut Varieties for summer
Sucking Pest,Spray Actra 5 gmregent 10 mili 15 Lit of Water
TELL ME DISEASE CONTROL GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
ASKED ABOUT TO NUTRIENT MANAGEMENT   IN GROUNDNUT CROP,5    10
CONTROL OF BORRER IN GROUNDNUT,SPRAY FIPRONIL  1 ML LIT WATER
TELL ME ABOUT TIKA DISEASE CONTROL IN GROUNDNUT CROP,5    2
fertilizers in pegging stage,zypsum 150kgacre
farmer had enquired about variety of groundnut,variety of groundnut are SB-11phulr unapTPG-11
ASKING ABOUT WEATHER INFORMATION,CHANCES OF HEAVY RAIN ON 22 SEPTEMBER
termite control in groundnit,chloropayriphos 20  EC  15 liter  acre ki dar se prayog kare
GROUNDNUT HELICOVERPA DAMAGE,RECOMMENDED TO SPRAY  RECOMMENDED TO SPRAY MONOCHROTOPHOS 16 MILLI LITER LITER WATER
Gypsum application in groundnut,apply 150 kg gypsumac
TELL ME FERTILIZERS FOR GROUNDNUT CROP,SSP AND ZIPSUM
groundnut sowing season,june - july
FARMER ASKED QUERY ABOUT ON TIKKA LEAF SPOT MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY MANCOZEB  DITHANE M-45 600 GMACRE
spodoptera in groundnut,recommended spray of tracer 80 ml acre in groundnut
ask abt total period of crop,suggested total 110 days at maturity period
weed management for groundnut,recommended for the weed management :hand weeding on 1530th of sowing
FARMER ASKED ABOUT THE SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT IS JUNE TO JULY
